pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,orders,funding_fees,weekday,entry_ts,profit_ratio_numeric,context_date,close,ema21,ema89,atr_pct,ret_24h,ret_63h,rolling_vol_120h,breakout_20h,breakdown_20h,main_regime,sub_regime,sub_sub_regime_or_profit_factor,profit_factor,branch_path,win,period_bucket
ES/USD,35416.8,35416.8,16.0,2023-12-22 14:00:00+00:00,2023-12-27 08:00:00+00:00,2213.55,2226.8,0.0,0.0,6840,0.0059858598179395135,212.0,trailing_stop_loss,2169.28,-0.02,2230.35,-0.005,2192.7999999999984,2241.5499999999984,False,,1.0,False,1703253600000,1703664000000,"[{'amount': 16.0, 'safe_price': 2213.5499999999984, 'ft_order_side': 'buy', 'order_filled_timestamp': 1703253600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 35416.799999999974}, {'amount': 16.0, 'safe_price': 2226.8, 'ft_order_side': 'sell', 'order_filled_timestamp': 1703664000000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 35628.8}]",0.0,2,2023-12-22 14:00:00+00:00,0.0059858598179395135,2023-12-22 14:00:00+00:00,2223.5499999999984,2200.250055455892,2193.263764534371,0.001983636205938382,0.02042174342029779,0.001463766157726365,0.0031988318157419406,True,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,True,2023_2024
ES/USD,36820.8,36820.8,16.0,2024-01-22 15:00:00+00:00,2024-01-24 15:00:00+00:00,2301.3,2316.41,0.0,0.0,2880,0.006565854082475127,241.76,trailing_stop_loss,2255.28,-0.02,2316.41,-0.005,2278.2999999999984,2335.2999999999984,False,,1.0,False,1705935600000,1706108400000,"[{'amount': 16.0, 'safe_price': 2301.2999999999984, 'ft_order_side': 'buy', 'order_filled_timestamp': 1705935600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 36820.799999999974}, {'amount': 16.0, 'safe_price': 2316.41, 'ft_order_side': 'sell', 'order_filled_timestamp': 1706108400000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 37062.56}]",0.0,2,2024-01-22 15:00:00+00:00,0.006565854082475127,2024-01-22 15:00:00+00:00,2287.0499999999984,2279.587858929127,2235.1683777967237,0.00218622242626965,0.0252151694459386,0.0547664068625191,0.0027960631262082063,False,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,True,2023_2024
ES/USD,37260.8,37260.8,16.0,2024-01-26 14:00:00+00:00,2024-01-29 00:00:00+00:00,2328.8,2317.05,0.0,0.0,3480,-0.005045517004465823,-188.0,exit_signal,2282.23,-0.02,2282.23,-0.02,2312.5499999999984,2339.0499999999984,False,,1.0,False,1706277600000,1706486400000,"[{'amount': 16.0, 'safe_price': 2328.7999999999984, 'ft_order_side': 'buy', 'order_filled_timestamp': 1706277600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 37260.799999999974}, {'amount': 16.0, 'safe_price': 2317.05, 'ft_order_side': 'sell', 'order_filled_timestamp': 1706486400000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 37072.8}]",0.0,0,2024-01-26 14:00:00+00:00,-0.005045517004465823,2024-01-26 14:00:00+00:00,2323.7999999999984,2316.7398482582303,2300.151352260391,0.0027126135762851507,0.0015084256346162839,0.016179814588070718,0.0023227004696789594,False,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,False,2023_2024
ES/USD,37336.8,37336.8,16.0,2024-01-29 15:00:00+00:00,2024-01-29 20:00:00+00:00,2333.55,2356.21,0.0,0.0,300,0.009710526879646898,362.56,trailing_stop_loss,2286.88,-0.02,2356.21,-0.005,2325.0499999999984,2368.0499999999984,False,,1.0,False,1706540400000,1706558400000,"[{'amount': 16.0, 'safe_price': 2333.5499999999984, 'ft_order_side': 'buy', 'order_filled_timestamp': 1706540400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 37336.799999999974}, {'amount': 16.0, 'safe_price': 2356.21, 'ft_order_side': 'sell', 'order_filled_timestamp': 1706558400000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 37699.36}]",0.0,0,2024-01-29 15:00:00+00:00,0.009710526879646898,2024-01-29 15:00:00+00:00,2325.7999999999984,2325.639752011907,2310.5183594806263,0.0015432477918504244,-0.0023591987303220874,0.003776353553009315,0.0023252669074508873,False,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,True,2023_2024
ES/USD,38360.8,38360.8,16.0,2024-02-07 14:00:00+00:00,2024-02-07 18:00:00+00:00,2397.55,2413.43,0.0,0.0,240,0.006623428082834565,254.08,trailing_stop_loss,2349.6,-0.02,2413.43,-0.005,2394.0499999999984,2425.5499999999984,False,,1.0,False,1707314400000,1707328800000,"[{'amount': 16.0, 'safe_price': 2397.5499999999984, 'ft_order_side': 'buy', 'order_filled_timestamp': 1707314400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 38360.799999999974}, {'amount': 16.0, 'safe_price': 2413.43, 'ft_order_side': 'sell', 'order_filled_timestamp': 1707328800000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 38614.88}]",0.0,2,2024-02-07 14:00:00+00:00,0.006623428082834565,2024-02-07 14:00:00+00:00,2399.0499999999984,2380.7334147760025,2364.243005475901,0.002002280664667861,0.015127152710193492,0.007136709976700795,0.00356184310434173,True,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,True,2023_2024
ES/USD,38992.8,38992.8,16.0,2024-02-09 14:00:00+00:00,2024-02-12 16:00:00+00:00,2437.05,2461.44,0.0,0.0,4440,0.010008001477195798,390.24,trailing_stop_loss,2388.31,-0.02,2461.44,-0.005,2424.0499999999984,2473.7999999999984,False,,1.0,False,1707487200000,1707753600000,"[{'amount': 16.0, 'safe_price': 2437.0499999999984, 'ft_order_side': 'buy', 'order_filled_timestamp': 1707487200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 38992.799999999974}, {'amount': 16.0, 'safe_price': 2461.44, 'ft_order_side': 'sell', 'order_filled_timestamp': 1707753600000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 39383.04}]",0.0,0,2024-02-09 14:00:00+00:00,0.010008001477195798,2024-02-09 14:00:00+00:00,2434.0499999999984,2425.7633146923445,2401.805113802141,0.0019074616967018534,0.006929218549621474,0.02516531188139659,0.0027139489999749972,False,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,True,2023_2024
ES/USD,39564.8,39564.8,16.0,2024-02-22 15:00:00+00:00,2024-02-22 19:00:00+00:00,2472.8,2495.27,0.0,0.0,240,0.009086865092203177,359.52,trailing_stop_loss,2423.35,-0.02,2495.27,-0.005,2467.0499999999984,2507.7999999999984,False,,1.0,False,1708614000000,1708628400000,"[{'amount': 16.0, 'safe_price': 2472.7999999999984, 'ft_order_side': 'buy', 'order_filled_timestamp': 1708614000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 39564.799999999974}, {'amount': 16.0, 'safe_price': 2495.27, 'ft_order_side': 'sell', 'order_filled_timestamp': 1708628400000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 39924.32}]",0.0,3,2024-02-22 15:00:00+00:00,0.009086865092203177,2024-02-22 15:00:00+00:00,2469.2999999999984,2438.5376465006916,2415.777871933917,0.0031674679348109086,0.04034041836068347,0.01940304669116122,0.0026291535546633035,False,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,True,2023_2024
ES/USD,40324.8,40324.8,16.0,2024-02-23 15:00:00+00:00,2024-02-26 01:00:00+00:00,2520.3,2487.55,0.0,0.0,3480,-0.012994484783557522,-524.0,exit_signal,2469.9,-0.02,2469.9,-0.02,2486.0499999999984,2521.2999999999984,False,,1.0,False,1708700400000,1708909200000,"[{'amount': 16.0, 'safe_price': 2520.2999999999984, 'ft_order_side': 'buy', 'order_filled_timestamp': 1708700400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 40324.799999999974}, {'amount': 16.0, 'safe_price': 2487.55, 'ft_order_side': 'sell', 'order_filled_timestamp': 1708909200000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 39800.8}]",0.0,0,2024-02-23 15:00:00+00:00,-0.012994484783557522,2024-02-23 15:00:00+00:00,2509.0499999999984,2494.895985738978,2449.580019790793,0.002078191233449201,0.015275361145955513,0.05033908238446094,0.0027087207139271847,False,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,False,2023_2024
ES/USD,40052.8,40052.8,16.0,2024-02-26 14:00:00+00:00,2024-02-26 21:00:00+00:00,2503.3,2478.8,0.0,0.0,420,-0.009787081053010033,-392.0,exit_signal,2453.24,-0.02,2453.24,-0.02,2475.0499999999984,2506.5499999999984,False,,1.0,False,1708956000000,1708981200000,"[{'amount': 16.0, 'safe_price': 2503.2999999999984, 'ft_order_side': 'buy', 'order_filled_timestamp': 1708956000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 40052.799999999974}, {'amount': 16.0, 'safe_price': 2478.8, 'ft_order_side': 'sell', 'order_filled_timestamp': 1708981200000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 39660.8}]",0.0,0,2024-02-26 14:00:00+00:00,-0.009787081053010033,2024-02-26 14:00:00+00:00,2498.2999999999984,2495.681288665322,2467.736911972695,0.0018798497263853718,-0.0037881808756679014,0.04310974718690641,0.0023499224938252072,False,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,False,2023_2024
ES/USD,39912.8,39912.8,16.0,2024-02-29 14:00:00+00:00,2024-03-01 15:00:00+00:00,2494.55,2510.69,0.0,0.0,1500,0.006470104828526191,258.24,trailing_stop_loss,2444.66,-0.02,2510.69,-0.005,2468.2999999999984,2523.2999999999984,False,,1.0,False,1709215200000,1709305200000,"[{'amount': 16.0, 'safe_price': 2494.5499999999984, 'ft_order_side': 'buy', 'order_filled_timestamp': 1709215200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 39912.799999999974}, {'amount': 16.0, 'safe_price': 2510.69, 'ft_order_side': 'sell', 'order_filled_timestamp': 1709305200000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 40171.04}]",0.0,4,2024-02-29 14:00:00+00:00,0.006470104828526191,2024-02-29 14:00:00+00:00,2500.0499999999984,2477.4973915454225,2476.0462935397136,0.003228506858434262,0.010202844674317202,0.008572696466031982,0.0022578390727645186,True,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,True,2023_2024
ES/USD,40348.8,40348.8,16.0,2024-03-01 16:00:00+00:00,2024-03-03 23:00:00+00:00,2521.8,2535.81,0.0,0.0,3300,0.005555555555555559,224.16,trailing_stop_loss,2471.37,-0.02,2535.81,-0.005,2516.5499999999984,2548.5499999999984,False,,1.0,False,1709308800000,1709506800000,"[{'amount': 16.0, 'safe_price': 2521.7999999999984, 'ft_order_side': 'buy', 'order_filled_timestamp': 1709308800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 40348.799999999974}, {'amount': 16.0, 'safe_price': 2535.81, 'ft_order_side': 'sell', 'order_filled_timestamp': 1709506800000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 40572.96}]",0.0,6,2024-03-01 16:00:00+00:00,0.005555555555555559,2024-03-01 16:00:00+00:00,2526.5499999999984,2504.381713779108,2488.0966636317594,0.0031310341318059372,0.0147602217045546,0.016393112881164962,0.00240184495451502,True,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,True,2023_2024
ES/USD,40640.8,40640.8,16.0,2024-03-07 15:00:00+00:00,2024-03-08 11:00:00+00:00,2540.05,2556.21,0.0,0.0,1200,0.006362079486624283,258.56,trailing_stop_loss,2489.25,-0.02,2556.21,-0.005,2535.7999999999984,2569.0499999999984,False,,1.0,False,1709823600000,1709895600000,"[{'amount': 16.0, 'safe_price': 2540.0499999999984, 'ft_order_side': 'buy', 'order_filled_timestamp': 1709823600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 40640.799999999974}, {'amount': 16.0, 'safe_price': 2556.21, 'ft_order_side': 'sell', 'order_filled_timestamp': 1709895600000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 40899.36}]",0.0,4,2024-03-07 15:00:00+00:00,0.006362079486624283,2024-03-07 15:00:00+00:00,2550.0499999999984,2511.644086271578,2505.348685016227,0.0038234544420697658,0.01725307164512535,0.008702359526116865,0.002595486900554671,True,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,True,2023_2024
ES/USD,41348.8,41348.8,16.0,2024-03-08 15:00:00+00:00,2024-03-08 17:00:00+00:00,2584.3,2532.62,0.0,0.0,120,-0.019997678288124456,-826.88,stop_loss,2532.62,-0.02,2532.62,-0.02,2528.7999999999984,2589.0499999999984,False,,1.0,False,1709910000000,1709917200000,"[{'amount': 16.0, 'safe_price': 2584.2999999999984, 'ft_order_side': 'buy', 'order_filled_timestamp': 1709910000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 41348.799999999974}, {'amount': 16.0, 'safe_price': 2532.62, 'ft_order_side': 'sell', 'order_filled_timestamp': 1709917200000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 40521.92}]",0.0,4,2024-03-08 15:00:00+00:00,-0.019997678288124456,2024-03-08 15:00:00+00:00,2582.0499999999984,2557.4940862334693,2527.5630434816094,0.0038590599385316783,0.016535107576622465,0.03934709978666029,0.0024216048514254357,False,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,False,2023_2024
ES/USD,41036.8,41036.8,16.0,2024-03-12 15:00:00+00:00,2024-03-14 14:00:00+00:00,2564.8,2541.8,0.0,0.0,2820,-0.008967560823456025,-368.0,exit_signal,2513.51,-0.02,2513.51,-0.02,2535.5499999999984,2586.0499999999984,False,,1.0,False,1710255600000,1710424800000,"[{'amount': 16.0, 'safe_price': 2564.7999999999984, 'ft_order_side': 'buy', 'order_filled_timestamp': 1710255600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 41036.799999999974}, {'amount': 16.0, 'safe_price': 2541.8, 'ft_order_side': 'sell', 'order_filled_timestamp': 1710424800000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 40668.8}]",0.0,3,2024-03-12 15:00:00+00:00,-0.008967560823456025,2024-03-12 15:00:00+00:00,2564.2999999999984,2536.568502229064,2528.0663399003774,0.005076573389563292,0.02151137314265239,0.003914966918529439,0.0031673087190292252,False,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,False,2023_2024
ES/USD,41068.8,41068.8,16.0,2024-03-18 15:00:00+00:00,2024-03-19 12:00:00+00:00,2566.8,2523.55,0.0,0.0,1260,-0.016849774037712338,-692.0,exit_signal,2515.47,-0.02,2515.47,-0.02,2516.0499999999984,2567.5499999999984,False,,1.0,False,1710774000000,1710849600000,"[{'amount': 16.0, 'safe_price': 2566.7999999999984, 'ft_order_side': 'buy', 'order_filled_timestamp': 1710774000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 41068.799999999974}, {'amount': 16.0, 'safe_price': 2523.55, 'ft_order_side': 'sell', 'order_filled_timestamp': 1710849600000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 40376.8}]",0.0,1,2024-03-18 15:00:00+00:00,-0.016849774037712338,2024-03-18 15:00:00+00:00,2557.5499999999984,2538.703550842019,2542.8650297297822,0.0031489399732444853,0.011669073000929675,-0.00418564809406996,0.0029740580239433277,False,False,Sideways,RangeBreakoutAttempt,OneHourRangeExpansion,TomacNQ_KillzoneBreakout,Sideways -> RangeBreakoutAttempt -> OneHourRangeExpansion -> TomacNQ_KillzoneBreakout,False,2023_2024
ES/USD,39528.8,39528.8,16.0,2024-05-06 14:00:00+00:00,2024-05-07 14:00:00+00:00,2470.55,2498.25,0.0,0.0,1440,0.011212078282163898,443.2,trailing_stop_loss,2421.14,-0.02,2498.25,-0.005,2465.5499999999984,2510.7999999999984,False,,1.0,False,1715004000000,1715090400000,"[{'amount': 16.0, 'safe_price': 2470.5499999999984, 'ft_order_side': 'buy', 'order_filled_timestamp': 1715004000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 39528.799999999974}, {'amount': 16.0, 'safe_price': 2498.25, 'ft_order_side': 'sell', 'order_filled_timestamp': 1715090400000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 39972.0}]",0.0,1,2024-05-06 14:00:00+00:00,0.011212078282163898,2024-05-06 14:00:00+00:00,2471.2999999999984,2449.885164333567,2414.5968187288427,0.002001549213542902,0.008776226630745398,0.05327536973106595,0.004940063609763587,False,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,True,2023_2024
ES/USD,40156.8,40156.8,16.0,2024-05-07 15:00:00+00:00,2024-05-08 12:00:00+00:00,2509.8,2491.8,0.0,0.0,1260,-0.0071718862060722016,-288.0,exit_signal,2459.61,-0.02,2459.61,-0.02,2476.0499999999984,2514.0499999999984,False,,1.0,False,1715094000000,1715169600000,"[{'amount': 16.0, 'safe_price': 2509.7999999999984, 'ft_order_side': 'buy', 'order_filled_timestamp': 1715094000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 40156.799999999974}, {'amount': 16.0, 'safe_price': 2491.8, 'ft_order_side': 'sell', 'order_filled_timestamp': 1715169600000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 39868.8}]",0.0,2,2024-05-07 15:00:00+00:00,-0.0071718862060722016,2024-05-07 15:00:00+00:00,2509.0499999999984,2492.800265214299,2447.878035082462,0.002249001471814889,0.015275361145955513,0.045960480240120116,0.004959645680954646,False,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,False,2023_2024
ES/USD,40264.8,40264.8,16.0,2024-05-09 15:00:00+00:00,2024-05-10 13:00:00+00:00,2516.55,2538.55,0.0,0.0,1320,0.008742127118475697,352.0,trailing_stop_loss,2466.22,-0.02,2538.55,-0.005,2508.0499999999984,2551.2999999999984,False,,1.0,False,1715266800000,1715346000000,"[{'amount': 16.0, 'safe_price': 2516.5499999999984, 'ft_order_side': 'buy', 'order_filled_timestamp': 1715266800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 40264.799999999974}, {'amount': 16.0, 'safe_price': 2538.55, 'ft_order_side': 'sell', 'order_filled_timestamp': 1715346000000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 40616.8}]",0.0,4,2024-05-09 15:00:00+00:00,0.008742127118475697,2024-05-09 15:00:00+00:00,2509.7999999999984,2497.5664581258006,2479.6121492686257,0.0029171362544539708,0.0034985306171408936,0.006315029770854741,0.0027806744702972056,False,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,True,2023_2024
ES/USD,40788.8,40788.8,16.0,2024-05-10 14:00:00+00:00,2024-05-15 12:00:00+00:00,2549.3,2578.35,0.0,0.0,7080,0.011395284980190648,464.8,trailing_stop_loss,2498.32,-0.02,2578.35,-0.005,2505.0499999999984,2591.2999999999984,False,,1.0,False,1715349600000,1715774400000,"[{'amount': 16.0, 'safe_price': 2549.2999999999984, 'ft_order_side': 'buy', 'order_filled_timestamp': 1715349600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 40788.799999999974}, {'amount': 16.0, 'safe_price': 2578.35, 'ft_order_side': 'sell', 'order_filled_timestamp': 1715774400000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 41253.6}]",0.0,2,2024-05-10 14:00:00+00:00,0.011395284980190648,2024-05-10 14:00:00+00:00,2529.0499999999984,2531.4977725990093,2500.6850877390766,0.002668986378284338,0.011397492551638688,0.011903332933221211,0.002599072736646835,False,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,True,2023_2024
ES/USD,41524.8,41524.8,16.0,2024-05-15 15:00:00+00:00,2024-05-15 19:00:00+00:00,2595.3,2612.43,0.0,0.0,240,0.006600393018148195,274.08,trailing_stop_loss,2543.4,-0.02,2612.43,-0.005,2595.0499999999984,2625.5499999999984,False,,1.0,False,1715785200000,1715799600000,"[{'amount': 16.0, 'safe_price': 2595.2999999999984, 'ft_order_side': 'buy', 'order_filled_timestamp': 1715785200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 41524.799999999974}, {'amount': 16.0, 'safe_price': 2612.43, 'ft_order_side': 'sell', 'order_filled_timestamp': 1715799600000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 41798.88}]",0.0,2,2024-05-15 15:00:00+00:00,0.006600393018148195,2024-05-15 15:00:00+00:00,2602.7999999999984,2566.731926735532,2540.0360416869617,0.003073613032119258,0.02399874104964983,0.028347918847908993,0.002048297315579705,True,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,True,2023_2024
ES/USD,42168.8,42168.8,16.0,2024-05-16 15:00:00+00:00,2024-05-16 20:00:00+00:00,2635.55,2608.05,0.0,0.0,300,-0.010434254709643155,-440.0,exit_signal,2582.84,-0.02,2582.84,-0.02,2603.7999999999984,2637.2999999999984,False,,1.0,False,1715871600000,1715889600000,"[{'amount': 16.0, 'safe_price': 2635.5499999999984, 'ft_order_side': 'buy', 'order_filled_timestamp': 1715871600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 42168.799999999974}, {'amount': 16.0, 'safe_price': 2608.05, 'ft_order_side': 'sell', 'order_filled_timestamp': 1715889600000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 41728.8}]",0.0,3,2024-05-16 15:00:00+00:00,-0.010434254709643155,2024-05-16 15:00:00+00:00,2631.0499999999984,2619.5029404740635,2574.256154037404,0.0021854392732939334,0.013774900782183241,0.038996169490186805,0.0019934780091349948,False,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,False,2023_2024
ES/USD,42092.8,42092.8,16.0,2024-05-20 14:00:00+00:00,2024-05-22 19:00:00+00:00,2630.8,2603.3,0.0,0.0,3180,-0.0104530941158583,-440.0,exit_signal,2578.19,-0.02,2578.19,-0.02,2593.5499999999984,2636.0499999999984,False,,1.0,False,1716213600000,1716404400000,"[{'amount': 16.0, 'safe_price': 2630.7999999999984, 'ft_order_side': 'buy', 'order_filled_timestamp': 1716213600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 42092.799999999974}, {'amount': 16.0, 'safe_price': 2603.3, 'ft_order_side': 'sell', 'order_filled_timestamp': 1716404400000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 41652.8}]",0.0,2,2024-05-20 14:00:00+00:00,-0.0104530941158583,2024-05-20 14:00:00+00:00,2632.0499999999984,2620.512309238043,2601.0495527728044,0.0017978924629634162,0.009105547674730596,0.00515552500429628,0.0018368827866704427,True,False,Bull,TrendAlignedBreakout,OneHourMomentumContinuation,TomacNQ_KillzoneBreakout,Bull -> TrendAlignedBreakout -> OneHourMomentumContinuation -> TomacNQ_KillzoneBreakout,False,2023_2024
ES/USD,41796.8,41796.8,16.0,2024-05-27 15:00:00+00:00,2024-05-28 18:00:00+00:00,2612.3,2599.55,0.0,0.0,1620,-0.004880756421544236,-204.0,exit_signal,2560.06,-0.02,2560.06,-0.02,2582.2999999999984,2624.5499999999984,False,,1.0,False,1716822000000,1716919200000,"[{'amount': 16.0, 'safe_price': 2612.2999999999984, 'ft_order_side': 'buy', 'order_filled_timestamp': 1716822000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 41796.799999999974}, {'amount': 16.0, 'safe_price': 2599.55, 'ft_order_side': 'sell', 'order_filled_timestamp': 1716919200000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 41592.8}]",0.0,1,2024-05-27 15:00:00+00:00,-0.004880756421544236,2024-05-27 15:00:00+00:00,2617.0499999999984,2605.569021074659,2606.879367072225,0.001569378826213813,0.005185227861957742,-0.0025726046192545704,0.002635387881187931,True,False,Sideways,RangeBreakoutAttempt,OneHourRangeExpansion,TomacNQ_KillzoneBreakout,Sideways -> RangeBreakoutAttempt -> OneHourRangeExpansion -> TomacNQ_KillzoneBreakout,False,2023_2024
