symbol,timeframe,session,event_time,sweep_type,direction,swept_side,sweep_level,reclaim_level,invalidation_level,continuation_trigger_level,wick_body_ratio,reclaim_speed_bars,continuation_confirmed,reversal_confirmed,near_pd_array,pd_array_type,mss_or_cisd_confirmed,displacement_confirmed,regime_bucket,provider_provenance,evidence_source,confidence,fail_closed_reason,confirmation_role,actionable
NQ,5m,provider_native,2026-05-11T10:45:00+00:00,true_sweep,bullish,sell_side_liquidity,29291.5,29291.5,29289.25,29303.0,51.0,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
NQ,5m,provider_native,2026-05-11T11:20:00+00:00,true_sweep,bearish,buy_side_liquidity,29366.0,29366.0,29369.75,29349.25,0.5769,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
NQ,5m,provider_native,2026-05-11T11:30:00+00:00,true_sweep,bearish,buy_side_liquidity,29377.75,29377.75,29389.0,29363.75,2.625,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
NQ,5m,provider_native,2026-05-11T12:20:00+00:00,true_sweep,bullish,sell_side_liquidity,29289.25,29289.25,29278.0,29298.75,4.9167,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
NQ,5m,provider_native,2026-05-11T12:45:00+00:00,true_sweep,bullish,sell_side_liquidity,29270.25,29270.25,29259.25,29297.25,1.2632,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
NQ,5m,provider_native,2026-05-11T14:30:00+00:00,true_sweep,bullish,sell_side_liquidity,29274.5,29274.5,29246.75,29319.0,1.3621,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
NQ,5m,provider_native,2026-05-11T15:30:00+00:00,true_sweep,bearish,buy_side_liquidity,29429.5,29429.5,29443.5,29409.75,2.5385,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
NQ,5m,provider_native,2026-05-11T15:45:00+00:00,true_sweep,bearish,buy_side_liquidity,29443.5,29443.5,29444.75,29416.25,0.225,1,False,False,False,none,False,False,transition,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
NQ,5m,provider_native,2026-05-11T15:55:00+00:00,true_sweep,bearish,buy_side_liquidity,29465.5,29465.5,29475.25,29452.5,6.6667,1,False,False,False,none,False,False,transition,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
NQ,5m,provider_native,2026-05-11T16:00:00+00:00,true_sweep,bearish,buy_side_liquidity,29475.25,29475.25,29478.25,29456.25,0.5758,1,False,False,False,none,False,False,transition,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
NQ,5m,provider_native,2026-05-11T16:05:00+00:00,true_sweep,bearish,buy_side_liquidity,29478.25,29478.25,29479.5,29467.25,0.6,1,False,False,False,none,False,False,transition,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
NQ,5m,provider_native,2026-05-11T16:10:00+00:00,true_sweep,bearish,buy_side_liquidity,29479.5,29479.5,29480.0,29471.0,0.4286,1,False,False,False,none,False,False,transition,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
NQ,5m,provider_native,2026-05-11T19:05:00+00:00,true_sweep,bullish,sell_side_liquidity,29377.0,29377.0,29376.0,29427.25,0.0833,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
NQ,5m,provider_native,2026-05-11T19:25:00+00:00,true_sweep,bullish,sell_side_liquidity,29376.0,29376.0,29371.25,29393.5,2.2632,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
NQ,5m,provider_native,2026-05-11T20:10:00+00:00,true_sweep,bullish,sell_side_liquidity,29371.25,29371.25,29314.75,29407.0,7.625,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
NQ,5m,provider_native,2026-05-11T22:15:00+00:00,true_sweep,bearish,buy_side_liquidity,29431.75,29431.75,29432.25,29424.0,8.5,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
NQ,5m,provider_native,2026-05-11T22:45:00+00:00,true_sweep,bearish,buy_side_liquidity,29452.25,29452.25,29455.75,29450.0,22.0,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
NQ,5m,provider_native,2026-05-11T23:55:00+00:00,true_sweep,bullish,sell_side_liquidity,29422.0,29422.0,29418.25,29433.25,20.0,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
NQ,5m,provider_native,2026-05-12T00:10:00+00:00,true_sweep,bullish,sell_side_liquidity,29386.5,29386.5,29384.0,29398.5,5.2857,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
NQ,5m,provider_native,2026-05-12T01:20:00+00:00,true_sweep,bullish,sell_side_liquidity,29334.75,29334.75,29330.0,29353.0,1.0278,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
NQ,5m,provider_native,2026-05-12T01:40:00+00:00,true_sweep,bullish,sell_side_liquidity,29258.75,29258.75,29227.0,29271.0,3.119,1,False,False,False,none,False,False,transition,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
NQ,5m,provider_native,2026-05-12T05:00:00+00:00,true_sweep,bullish,sell_side_liquidity,29282.5,29282.5,29279.0,29300.0,0.25,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
NQ,5m,provider_native,2026-05-12T05:10:00+00:00,true_sweep,bullish,sell_side_liquidity,29279.0,29279.0,29277.0,29296.25,0.2927,1,False,False,False,none,False,False,transition,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
NQ,5m,provider_native,2026-05-12T05:15:00+00:00,true_sweep,bullish,sell_side_liquidity,29277.0,29277.0,29272.0,29285.25,8.25,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
NQ,5m,provider_native,2026-05-12T05:35:00+00:00,true_sweep,bullish,sell_side_liquidity,29272.0,29272.0,29271.0,29289.0,1.0714,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
NQ,5m,provider_native,2026-05-12T06:25:00+00:00,true_sweep,bullish,sell_side_liquidity,29249.75,29249.75,29246.25,29262.0,2.375,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
NQ,5m,provider_native,2026-05-12T06:30:00+00:00,true_sweep,bullish,sell_side_liquidity,29246.25,29246.25,29244.5,29260.5,17.0,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
NQ,5m,provider_native,2026-05-12T06:40:00+00:00,true_sweep,bullish,sell_side_liquidity,29237.0,29237.0,29235.0,29247.5,0.85,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
NQ,5m,provider_native,2026-05-12T07:10:00+00:00,true_sweep,bullish,sell_side_liquidity,29182.0,29182.0,29176.0,29222.0,0.2927,1,False,False,False,none,False,False,transition,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
NQ,5m,provider_native,2026-05-12T08:15:00+00:00,true_sweep,bullish,sell_side_liquidity,29176.0,29176.0,29174.0,29197.5,0.5918,1,False,False,False,none,False,False,transition,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
NQ,5m,provider_native,2026-05-12T10:10:00+00:00,true_sweep,bearish,buy_side_liquidity,29246.5,29246.5,29250.25,29231.25,1.7143,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
NQ,5m,provider_native,2026-05-12T11:05:00+00:00,true_sweep,bullish,sell_side_liquidity,29171.25,29171.25,29145.0,29177.75,32500000000.0,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
NQ,5m,provider_native,2026-05-12T12:05:00+00:00,true_sweep,bullish,sell_side_liquidity,29133.0,29133.0,29121.25,29141.25,25.5,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
NQ,5m,provider_native,2026-05-12T12:30:00+00:00,true_sweep,bullish,sell_side_liquidity,29121.25,29121.25,29113.0,29182.0,3.72,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
NQ,5m,provider_native,2026-05-12T12:40:00+00:00,true_sweep,bearish,buy_side_liquidity,29223.0,29223.0,29228.75,29198.75,0.6508,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
ES,5m,provider_native,2026-05-07T06:05:00+00:00,true_sweep,bullish,sell_side_liquidity,7391.75,7391.75,7390.75,7393.5,1.2,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
ES,5m,provider_native,2026-05-07T06:15:00+00:00,true_sweep,bullish,sell_side_liquidity,7390.75,7390.75,7390.25,7393.75,0.1818,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
ES,5m,provider_native,2026-05-07T07:15:00+00:00,true_sweep,bearish,buy_side_liquidity,7409.5,7409.5,7410.5,7400.0,0.1429,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
ES,5m,provider_native,2026-05-07T08:25:00+00:00,true_sweep,bullish,sell_side_liquidity,7395.5,7395.5,7394.25,7400.5,1.7778,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
ES,5m,provider_native,2026-05-07T08:55:00+00:00,true_sweep,bullish,sell_side_liquidity,7394.25,7394.25,7393.75,7398.25,0.5,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
ES,5m,provider_native,2026-05-07T09:00:00+00:00,true_sweep,bullish,sell_side_liquidity,7393.75,7393.75,7393.0,7396.25,2.0,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
ES,5m,provider_native,2026-05-07T09:05:00+00:00,true_sweep,bullish,sell_side_liquidity,7393.0,7393.0,7392.25,7395.25,9.0,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
ES,5m,provider_native,2026-05-07T09:50:00+00:00,true_sweep,bullish,sell_side_liquidity,7392.25,7392.25,7392.0,7399.25,0.1667,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
ES,5m,provider_native,2026-05-07T10:10:00+00:00,true_sweep,bullish,sell_side_liquidity,7391.0,7391.0,7389.75,7393.75,1.8,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
ES,5m,provider_native,2026-05-07T13:30:00+00:00,true_sweep,bullish,sell_side_liquidity,7393.75,7393.75,7393.25,7400.25,0.1429,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
ES,5m,provider_native,2026-05-07T13:35:00+00:00,true_sweep,bullish,sell_side_liquidity,7393.25,7393.25,7391.0,7395.0,11.0,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
ES,5m,provider_native,2026-05-07T13:50:00+00:00,true_sweep,bullish,sell_side_liquidity,7384.25,7384.25,7383.75,7389.0,0.4286,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
ES,5m,provider_native,2026-05-07T14:45:00+00:00,true_sweep,bearish,buy_side_liquidity,7402.0,7402.0,7404.0,7398.25,14.0,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
ES,5m,provider_native,2026-05-07T15:00:00+00:00,true_sweep,bearish,buy_side_liquidity,7409.5,7409.5,7410.0,7405.5,0.2,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
ES,5m,provider_native,2026-05-07T16:05:00+00:00,true_sweep,bullish,sell_side_liquidity,7381.25,7381.25,7377.25,7382.25,18.0,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
ES,5m,provider_native,2026-05-07T16:20:00+00:00,true_sweep,bullish,sell_side_liquidity,7366.0,7366.0,7365.75,7375.75,0.1562,1,False,False,False,none,False,False,transition,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
ES,5m,provider_native,2026-05-07T16:55:00+00:00,true_sweep,bullish,sell_side_liquidity,7365.75,7365.75,7364.0,7373.25,1.2857,1,False,False,False,none,False,False,transition,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
ES,5m,provider_native,2026-05-07T17:20:00+00:00,true_sweep,bullish,sell_side_liquidity,7360.25,7360.25,7359.5,7370.25,0.2903,1,False,False,False,none,False,False,transition,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
ES,5m,provider_native,2026-05-07T18:45:00+00:00,true_sweep,bullish,sell_side_liquidity,7345.75,7345.75,7345.5,7355.5,3.6,1,False,False,False,none,False,False,transition,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
ES,5m,provider_native,2026-05-08T01:20:00+00:00,true_sweep,bearish,buy_side_liquidity,7378.25,7378.25,7379.25,7376.5,1.5,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
ES,5m,provider_native,2026-05-08T01:45:00+00:00,true_sweep,bearish,buy_side_liquidity,7379.25,7379.25,7380.5,7376.5,0.8571,1,False,False,False,none,False,False,transition,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
ES,5m,provider_native,2026-05-08T02:35:00+00:00,true_sweep,bullish,sell_side_liquidity,7369.5,7369.5,7367.25,7375.75,0.7,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
ES,5m,provider_native,2026-05-08T06:10:00+00:00,true_sweep,bearish,buy_side_liquidity,7386.5,7386.5,7386.75,7385.0,0.75,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
ES,5m,provider_native,2026-05-08T06:15:00+00:00,true_sweep,bearish,buy_side_liquidity,7386.75,7386.75,7387.0,7384.75,0.3333,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
ES,5m,provider_native,2026-05-08T08:10:00+00:00,true_sweep,bearish,buy_side_liquidity,7390.25,7390.25,7392.75,7389.5,11.0,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
ES,5m,provider_native,2026-05-08T08:20:00+00:00,true_sweep,bearish,buy_side_liquidity,7392.75,7392.75,7393.75,7391.25,1.5,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
ES,5m,provider_native,2026-05-08T08:45:00+00:00,true_sweep,bearish,buy_side_liquidity,7393.75,7393.75,7394.5,7390.25,1.4,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/NQ_ES_5m.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
