row_id,variant_id,recipe_id,strategy_class,pair,open_date,close_date,open_session_date,source_regime_session_date,source_context_attachment_policy,parent_regime_root,parent_regime_confidence_floor,source_panel_mean_confidence,source_panel_ticker_count,manipulation_overlay_state,sub_regime_tags,sub_sub_regime_or_profit_factor,profit_factor_family,profit_factor_leaf,regime_profit_branch_path,regime_profit_branch_path_version,trade_or_bar_horizon,allowed_action,suppression_rule,year_fold,profit_ratio_net,profit_abs,stake_amount,fee_open,fee_close,exit_reason,is_open
3164,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,AVAX/USDT,2023-10-08T11:00:00+00:00,2023-10-08T17:00:00+00:00,2023-10-08,2023-10-06,source_panel_previous_session_context_asof,Bear,0.963920242,0.4578333333333333,18,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2023,-0.001998001998001998,-0.4963776,248.1888,0.001,0.001,rootaware_time_exit,False
3165,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,AVAX/USDT,2023-10-09T01:00:00+00:00,2023-10-09T07:00:00+00:00,2023-10-09,2023-10-09,source_panel_previous_session_context_asof,Bear,0.963920242,0.4272941176470588,17,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2023,0.002022147037252777,0.5025,248.25,0.001,0.001,rootaware_time_exit,False
3166,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,AVAX/USDT,2023-10-09T08:00:00+00:00,2023-10-09T14:00:00+00:00,2023-10-09,2023-10-09,source_panel_previous_session_context_asof,Bear,0.963920242,0.4272941176470588,17,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2023,-0.023189146546072733,-5.7667984,248.4368,0.001,0.001,rootaware_time_exit,False
3167,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,ETH/USDT,2023-10-09T09:00:00+00:00,2023-10-09T15:00:00+00:00,2023-10-09,2023-10-09,source_panel_previous_session_context_asof,Bear,0.963920242,0.4272941176470588,17,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2023,-0.01634515772117329,-4.06275158,248.311638,0.001,0.001,rootaware_time_exit,False
3168,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,SOL/USDT,2023-10-09T09:00:00+00:00,2023-10-09T15:00:00+00:00,2023-10-09,2023-10-09,source_panel_previous_session_context_asof,Bear,0.963920242,0.4272941176470588,17,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2023,-0.030325569626879673,-7.54168235,248.4421,0.001,0.001,rootaware_time_exit,False
3169,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,BTC/USDT,2023-10-09T10:00:00+00:00,2023-10-09T16:00:00+00:00,2023-10-09,2023-10-09,source_panel_previous_session_context_asof,Bear,0.963920242,0.4272941176470588,17,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2023,-0.005609117409765542,-1.39490963,248.4376796,0.001,0.001,rootaware_time_exit,False
3170,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,BNB/USDT,2023-10-09T10:00:00+00:00,2023-10-09T16:00:00+00:00,2023-10-09,2023-10-09,source_panel_previous_session_context_asof,Bear,0.963920242,0.4272941176470588,17,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2023,-0.01013518855245474,-2.5193223,248.3235,0.001,0.001,rootaware_time_exit,False
3171,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,AVAX/USDT,2023-10-09T15:00:00+00:00,2023-10-09T21:00:00+00:00,2023-10-09,2023-10-09,source_panel_previous_session_context_asof,Bear,0.963920242,0.4272941176470588,17,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2023,-0.0206910675172902,-5.0735296,244.9589,0.001,0.001,rootaware_time_exit,False
3172,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,ETH/USDT,2023-10-09T16:00:00+00:00,2023-10-09T22:00:00+00:00,2023-10-09,2023-10-09,source_panel_previous_session_context_asof,Bear,0.963920242,0.4272941176470588,17,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2023,-0.006307653316057398,-1.54141777,244.128492,0.001,0.001,rootaware_time_exit,False
3173,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,BTC/USDT,2023-10-09T17:00:00+00:00,2023-10-09T23:00:00+00:00,2023-10-09,2023-10-09,source_panel_previous_session_context_asof,Bear,0.963920242,0.4272941176470588,17,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2023,0.004692242373235823,1.14680824,244.1609973,0.001,0.001,rootaware_time_exit,False
3174,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,BNB/USDT,2023-10-09T17:00:00+00:00,2023-10-09T23:00:00+00:00,2023-10-09,2023-10-09,source_panel_previous_session_context_asof,Bear,0.963920242,0.4272941176470588,17,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2023,0.0014048299484246878,0.3432643,244.1017,0.001,0.001,rootaware_time_exit,False
3175,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,ETH/USDT,2023-10-10T01:00:00+00:00,2023-10-10T03:00:00+00:00,2023-10-10,2023-10-10,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.7516666666666667,15,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,RootAwareDenseReadbackV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2023,0.0056111117539924035,1.36567889,243.145144,0.001,0.001,exit_signal,False
3176,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,BNB/USDT,2023-10-10T01:00:00+00:00,2023-10-10T03:00:00+00:00,2023-10-10,2023-10-10,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.7516666666666667,15,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,RootAwareDenseReadbackV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2023,0.005757234509055782,1.4013746,243.1679,0.001,0.001,exit_signal,False
3177,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,AVAX/USDT,2023-10-09T22:00:00+00:00,2023-10-10T04:00:00+00:00,2023-10-09,2023-10-09,source_panel_previous_session_context_asof,Bear,0.963920242,0.4272941176470588,17,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2023,0.008540561866855425,2.076624,242.9055,0.001,0.001,rootaware_time_exit,False
3178,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,SOL/USDT,2023-10-10T01:00:00+00:00,2023-10-10T06:00:00+00:00,2023-10-10,2023-10-10,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.7516666666666667,15,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,RootAwareDenseReadbackV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2023,0.008004751512724178,1.9487504,243.206,0.001,0.001,exit_signal,False
3179,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,BNB/USDT,2023-10-10T05:00:00+00:00,2023-10-10T06:00:00+00:00,2023-10-10,2023-10-10,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.7516666666666667,15,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,RootAwareDenseReadbackV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2023,0.004284819296925834,1.0468974,244.083,0.001,0.001,exit_signal,False
3180,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,SOL/USDT,2023-10-10T12:00:00+00:00,2023-10-10T14:00:00+00:00,2023-10-10,2023-10-10,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.7516666666666667,15,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,RootAwareDenseReadbackV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2023,0.0007078326102275493,0.1734208,244.7578,0.001,0.001,exit_signal,False
3181,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,BTC/USDT,2023-10-10T12:00:00+00:00,2023-10-10T18:00:00+00:00,2023-10-10,2023-10-10,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.7516666666666667,15,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,RootAwareDenseReadbackV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2023,-0.007065130863220623,-1.72953216,244.5537654,0.001,0.001,rootaware_time_exit,False
3182,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,ETH/USDT,2023-10-10T12:00:00+00:00,2023-10-10T18:00:00+00:00,2023-10-10,2023-10-10,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.7516666666666667,15,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,RootAwareDenseReadbackV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2023,-0.0127198988944204,-3.11537823,244.676942,0.001,0.001,rootaware_time_exit,False
3183,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,SOL/USDT,2023-10-10T15:00:00+00:00,2023-10-10T21:00:00+00:00,2023-10-10,2023-10-10,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.7516666666666667,15,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,RootAwareDenseReadbackV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2023,-0.006511805697694436,-1.59555252,244.77981,0.001,0.001,rootaware_time_exit,False
3184,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,AVAX/USDT,2023-10-10T17:00:00+00:00,2023-10-10T23:00:00+00:00,2023-10-10,2023-10-10,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.7516666666666667,15,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,RootAwareDenseReadbackV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2023,0.001143662213966516,0.2801688,244.7304,0.001,0.001,rootaware_time_exit,False
3185,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,BTC/USDT,2023-10-10T19:00:00+00:00,2023-10-11T01:00:00+00:00,2023-10-10,2023-10-10,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.7516666666666667,15,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,RootAwareDenseReadbackV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2023,0.0018814770079483016,0.45905567,243.7431183,0.001,0.001,rootaware_time_exit,False
3186,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,ETH/USDT,2023-10-10T19:00:00+00:00,2023-10-11T01:00:00+00:00,2023-10-10,2023-10-10,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.7516666666666667,15,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,RootAwareDenseReadbackV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2023,0.003451520662155295,0.84231053,243.796617,0.001,0.001,rootaware_time_exit,False
3187,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,AVAX/USDT,2023-10-11T02:00:00+00:00,2023-10-11T08:00:00+00:00,2023-10-11,2023-10-11,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.7088666666666666,15,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,RootAwareDenseReadbackV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2023,-0.025133980876868127,-6.1337444,243.7981,0.001,0.001,rootaware_time_exit,False
3188,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,BTC/USDT,2023-10-11T03:00:00+00:00,2023-10-11T09:00:00+00:00,2023-10-11,2023-10-11,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.7088666666666666,15,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,RootAwareDenseReadbackV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2023,-0.00245761180364665,-0.59980714,243.8171607,0.001,0.001,rootaware_time_exit,False
3189,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,ETH/USDT,2023-10-11T03:00:00+00:00,2023-10-11T09:00:00+00:00,2023-10-11,2023-10-11,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.7088666666666666,15,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,RootAwareDenseReadbackV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2023,0.0012596985130331033,0.30732487,243.723279,0.001,0.001,rootaware_time_exit,False
3190,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,BNB/USDT,2023-10-11T03:00:00+00:00,2023-10-11T09:00:00+00:00,2023-10-11,2023-10-11,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.7088666666666666,15,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,RootAwareDenseReadbackV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2023,-0.0015140049087672754,-0.369375,243.7284,0.001,0.001,rootaware_time_exit,False
3191,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,AVAX/USDT,2023-10-11T09:00:00+00:00,2023-10-11T14:00:00+00:00,2023-10-11,2023-10-11,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.7088666666666666,15,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,RootAwareDenseReadbackV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2023,0.00976836668154996,2.3710677,242.4867,0.001,0.001,exit_signal,False
3192,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,BTC/USDT,2023-10-11T14:00:00+00:00,2023-10-11T20:00:00+00:00,2023-10-11,2023-10-11,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.7088666666666666,15,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,RootAwareDenseReadbackV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2023,-0.01598435973212412,-3.88704568,242.9351305,0.001,0.001,rootaware_time_exit,False
3193,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,ETH/USDT,2023-10-11T16:00:00+00:00,2023-10-11T21:00:00+00:00,2023-10-11,2023-10-11,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.7088666666666666,15,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,RootAwareDenseReadbackV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2023,0.001099455219284409,0.26722168,242.806365,0.001,0.001,exit_signal,False
3194,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,BNB/USDT,2023-10-11T16:00:00+00:00,2023-10-11T22:00:00+00:00,2023-10-11,2023-10-11,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.7088666666666666,15,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,RootAwareDenseReadbackV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2023,0.002863186496893267,0.6960772,242.8699,0.001,0.001,rootaware_time_exit,False
3195,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,AVAX/USDT,2023-10-11T16:00:00+00:00,2023-10-11T22:00:00+00:00,2023-10-11,2023-10-11,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.7088666666666666,15,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,RootAwareDenseReadbackV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2023,-0.007352089970115721,-1.7874554,242.8792,0.001,0.001,rootaware_time_exit,False
3196,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,SOL/USDT,2023-10-11T17:00:00+00:00,2023-10-11T23:00:00+00:00,2023-10-11,2023-10-11,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.7088666666666666,15,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,RootAwareDenseReadbackV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2023,0.0034880373863424713,0.84825238,242.94607,0.001,0.001,rootaware_time_exit,False
3197,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,BTC/USDT,2023-10-11T21:00:00+00:00,2023-10-12T03:00:00+00:00,2023-10-11,2023-10-11,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.7088666666666666,15,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,RootAwareDenseReadbackV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2023,0.004649424563195816,1.12689576,242.1310368,0.001,0.001,rootaware_time_exit,False
3198,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,AVAX/USDT,2023-10-11T23:00:00+00:00,2023-10-12T05:00:00+00:00,2023-10-11,2023-10-11,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.7088666666666666,15,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,RootAwareDenseReadbackV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2023,-0.01062937062937063,-2.5766356,242.165,0.001,0.001,rootaware_time_exit,False
3199,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,BNB/USDT,2023-10-12T10:00:00+00:00,2023-10-12T12:00:00+00:00,2023-10-12,2023-10-12,source_panel_previous_session_context_asof,Bear,0.963920242,0.44241176470588234,17,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2023,0.008780615555284185,2.1252048,241.7919,0.001,0.001,exit_signal,False
3200,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,SOL/USDT,2023-10-12T09:00:00+00:00,2023-10-12T15:00:00+00:00,2023-10-12,2023-10-12,source_panel_previous_session_context_asof,Bear,0.963920242,0.44241176470588234,17,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2023,-0.004792221311120052,-1.1604064,241.90184,0.001,0.001,rootaware_time_exit,False
3201,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,AVAX/USDT,2023-10-12T09:00:00+00:00,2023-10-12T15:00:00+00:00,2023-10-12,2023-10-12,source_panel_previous_session_context_asof,Bear,0.963920242,0.44241176470588234,17,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2023,-0.02281253324063423,-5.5231965,241.8705,0.001,0.001,rootaware_time_exit,False
