schema_version,run_id,recipe_id,stratum_id,stratum_desc,parent_regime_root,manipulation_overlay_state,sub_regime_tags,sub_sub_regime_or_profit_factor,profit_factor_family,profit_factor_leaf,regime_profit_branch_path,regime_profit_branch_path_version,trade_or_bar_horizon,allowed_action,suppression_rule,positive_rows,control_rows,monthly_folds,positive_mean_net,control_mean_net,positive_minus_control_net,positive_lcb_5pct,positive_minus_control_lcb_5pct,fold_positive_rate_absolute,fold_positive_rate_vs_control,roundtrip_cost,gate_result
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_etc,ETC/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_etc,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_etc:event_short:12h,Manipulation(scoped) -> TelegramPumpEvent -> coin_etc -> ManipulationStratifiedActionSurfaceV1:event_short,board-b-manipulation-stratified-action-surface/v1,12h,event_short,suppress_or_abstain_if_no_tradeable_stratified_action_surface,402,373,10,-0.006107314233762002,0.006344348264720173,-0.012451662498482174,-0.010937315575105579,-0.017744313054572962,0.3,0.3,0.0015,fail:reject_positive_rows_lt500|reject_control_rows_lt500|reject_no_positive_absolute_edge_after_cost|reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_etc,ETC/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_etc,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_etc:event_short:18h,Manipulation(scoped) -> TelegramPumpEvent -> coin_etc -> ManipulationStratifiedActionSurfaceV1:event_short,board-b-manipulation-stratified-action-surface/v1,18h,event_short,suppress_or_abstain_if_no_tradeable_stratified_action_surface,401,372,10,-0.008499154328790932,0.00950801189705532,-0.01800716622584625,-0.014433551812458124,-0.02469143243574063,0.4,0.3,0.0015,fail:reject_positive_rows_lt500|reject_control_rows_lt500|reject_no_positive_absolute_edge_after_cost|reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_etc,ETC/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_etc,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_etc:event_short:24h,Manipulation(scoped) -> TelegramPumpEvent -> coin_etc -> ManipulationStratifiedActionSurfaceV1:event_short,board-b-manipulation-stratified-action-surface/v1,24h,event_short,suppress_or_abstain_if_no_tradeable_stratified_action_surface,401,371,10,-0.007975536789766308,0.009464679593135265,-0.017440216382901573,-0.014410363024578652,-0.024812833645124762,0.4,0.3,0.0015,fail:reject_positive_rows_lt500|reject_control_rows_lt500|reject_no_positive_absolute_edge_after_cost|reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_etc,ETC/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_etc,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_etc:event_short:36h,Manipulation(scoped) -> TelegramPumpEvent -> coin_etc -> ManipulationStratifiedActionSurfaceV1:event_short,board-b-manipulation-stratified-action-surface/v1,36h,event_short,suppress_or_abstain_if_no_tradeable_stratified_action_surface,400,371,10,-0.0033673083058658173,0.005647573812460088,-0.009014882118325906,-0.010985761140526233,-0.018401128709923817,0.5,0.2,0.0015,fail:reject_positive_rows_lt500|reject_control_rows_lt500|reject_no_positive_absolute_edge_after_cost|reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_etc,ETC/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_etc,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_etc:event_short:48h,Manipulation(scoped) -> TelegramPumpEvent -> coin_etc -> ManipulationStratifiedActionSurfaceV1:event_short,board-b-manipulation-stratified-action-surface/v1,48h,event_short,suppress_or_abstain_if_no_tradeable_stratified_action_surface,404,371,10,0.0008799257988771938,0.005601089888470652,-0.0047211640895934584,-0.007036565167392025,-0.015275935177320142,0.6,0.4,0.0015,fail:reject_positive_rows_lt500|reject_control_rows_lt500|reject_absolute_lcb_nonpositive|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_etc,ETC/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_etc,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_etc:cooldown_relative:1h,Manipulation(scoped) -> TelegramPumpEvent -> coin_etc -> diagnostic_not_tradeable,board-b-manipulation-stratified-action-surface/v1,1h,cooldown_relative,suppress_or_abstain_if_no_tradeable_stratified_action_surface,406,373,10,0.002031597889549002,-0.001071352682643383,0.003102950572192385,-0.0005417614303223827,0.00028870729688369387,0.5,0.7,0.0,fail:diagnostic_only:not_tradeable_profit_row|reject_positive_rows_lt500|reject_control_rows_lt500
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_etc,ETC/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_etc,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_etc:cooldown_relative:2h,Manipulation(scoped) -> TelegramPumpEvent -> coin_etc -> diagnostic_not_tradeable,board-b-manipulation-stratified-action-surface/v1,2h,cooldown_relative,suppress_or_abstain_if_no_tradeable_stratified_action_surface,406,373,10,0.004093943649984763,-0.001405287642033038,0.005499231292017801,0.0012048996616691194,0.002315681441709813,0.7,0.8,0.0,fail:diagnostic_only:not_tradeable_profit_row|reject_positive_rows_lt500|reject_control_rows_lt500
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_etc,ETC/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_etc,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_etc:cooldown_relative:3h,Manipulation(scoped) -> TelegramPumpEvent -> coin_etc -> diagnostic_not_tradeable,board-b-manipulation-stratified-action-surface/v1,3h,cooldown_relative,suppress_or_abstain_if_no_tradeable_stratified_action_surface,404,373,10,0.0039053576239145306,-0.0033522782219511968,0.007257635845865727,0.0008159902592882822,0.003882901122637404,0.6,0.8,0.0,fail:diagnostic_only:not_tradeable_profit_row|reject_positive_rows_lt500|reject_control_rows_lt500
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_etc,ETC/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_etc,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_etc:cooldown_relative:4h,Manipulation(scoped) -> TelegramPumpEvent -> coin_etc -> diagnostic_not_tradeable,board-b-manipulation-stratified-action-surface/v1,4h,cooldown_relative,suppress_or_abstain_if_no_tradeable_stratified_action_surface,406,373,10,0.0032807554116938155,-0.003206640341604848,0.006487395753298663,0.0003487419471466897,0.003211434955945645,0.6,0.8,0.0,fail:diagnostic_only:not_tradeable_profit_row|reject_positive_rows_lt500|reject_control_rows_lt500
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_etc,ETC/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_etc,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_etc:cooldown_relative:6h,Manipulation(scoped) -> TelegramPumpEvent -> coin_etc -> diagnostic_not_tradeable,board-b-manipulation-stratified-action-surface/v1,6h,cooldown_relative,suppress_or_abstain_if_no_tradeable_stratified_action_surface,405,373,10,0.004393941130639553,-0.004569661982272017,0.00896360311291157,0.0011682733216938305,0.005313863600682535,0.7,0.8,0.0,fail:diagnostic_only:not_tradeable_profit_row|reject_positive_rows_lt500|reject_control_rows_lt500
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_etc,ETC/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_etc,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_etc:cooldown_relative:8h,Manipulation(scoped) -> TelegramPumpEvent -> coin_etc -> diagnostic_not_tradeable,board-b-manipulation-stratified-action-surface/v1,8h,cooldown_relative,suppress_or_abstain_if_no_tradeable_stratified_action_surface,405,373,10,0.005380290856336504,-0.006899597098675685,0.012279887955012189,0.0016927772157467394,0.008195342801378874,0.7,0.8,0.0,fail:diagnostic_only:not_tradeable_profit_row|reject_positive_rows_lt500|reject_control_rows_lt500
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_etc,ETC/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_etc,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_etc:cooldown_relative:12h,Manipulation(scoped) -> TelegramPumpEvent -> coin_etc -> diagnostic_not_tradeable,board-b-manipulation-stratified-action-surface/v1,12h,cooldown_relative,suppress_or_abstain_if_no_tradeable_stratified_action_surface,402,373,10,0.0046073142337620014,-0.007844348264720174,0.012451662498482174,-0.00022268710758157565,0.007159011942391386,0.6,0.7,0.0,fail:diagnostic_only:not_tradeable_profit_row|reject_positive_rows_lt500|reject_control_rows_lt500
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_etc,ETC/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_etc,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_etc:cooldown_relative:18h,Manipulation(scoped) -> TelegramPumpEvent -> coin_etc -> diagnostic_not_tradeable,board-b-manipulation-stratified-action-surface/v1,18h,cooldown_relative,suppress_or_abstain_if_no_tradeable_stratified_action_surface,401,372,10,0.006999154328790931,-0.011008011897055319,0.01800716622584625,0.0010647568451237384,0.011322900015951869,0.6,0.7,0.0,fail:diagnostic_only:not_tradeable_profit_row|reject_positive_rows_lt500|reject_control_rows_lt500
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_etc,ETC/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_etc,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_etc:cooldown_relative:24h,Manipulation(scoped) -> TelegramPumpEvent -> coin_etc -> diagnostic_not_tradeable,board-b-manipulation-stratified-action-surface/v1,24h,cooldown_relative,suppress_or_abstain_if_no_tradeable_stratified_action_surface,401,371,10,0.0064755367897663075,-0.010964679593135265,0.017440216382901573,4.071055495396322e-05,0.010067599120678384,0.6,0.7,0.0,fail:diagnostic_only:not_tradeable_profit_row|reject_positive_rows_lt500|reject_control_rows_lt500
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_etc,ETC/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_etc,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_etc:cooldown_relative:36h,Manipulation(scoped) -> TelegramPumpEvent -> coin_etc -> diagnostic_not_tradeable,board-b-manipulation-stratified-action-surface/v1,36h,cooldown_relative,suppress_or_abstain_if_no_tradeable_stratified_action_surface,400,371,10,0.0018673083058658162,-0.00714757381246009,0.009014882118325906,-0.005751144528794601,-0.0003713644732720022,0.5,0.8,0.0,fail:diagnostic_only:not_tradeable_profit_row|reject_positive_rows_lt500|reject_control_rows_lt500|reject_specificity_lcb_nonpositive
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_etc,ETC/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_etc,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_etc:cooldown_relative:48h,Manipulation(scoped) -> TelegramPumpEvent -> coin_etc -> diagnostic_not_tradeable,board-b-manipulation-stratified-action-surface/v1,48h,cooldown_relative,suppress_or_abstain_if_no_tradeable_stratified_action_surface,404,371,10,-0.002379925798877195,-0.0071010898884706535,0.0047211640895934584,-0.010296416765146414,-0.005833606998133224,0.4,0.6,0.0,fail:diagnostic_only:not_tradeable_profit_row|reject_positive_rows_lt500|reject_control_rows_lt500|reject_specificity_lcb_nonpositive
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_lsk,LSK/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_lsk,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_lsk:event_long:1h,Manipulation(scoped) -> TelegramPumpEvent -> coin_lsk -> ManipulationStratifiedActionSurfaceV1:event_long,board-b-manipulation-stratified-action-surface/v1,1h,event_long,suppress_or_abstain_if_no_tradeable_stratified_action_surface,295,299,9,-0.0028335306412054723,-9.470161307798782e-05,-0.0027388290281274846,-0.005358903706823959,-0.005755805240193662,0.4444444444444444,0.5555555555555556,0.0015,fail:reject_positive_rows_lt500|reject_control_rows_lt500|reject_no_positive_absolute_edge_after_cost|reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_lsk,LSK/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_lsk,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_lsk:event_long:2h,Manipulation(scoped) -> TelegramPumpEvent -> coin_lsk -> ManipulationStratifiedActionSurfaceV1:event_long,board-b-manipulation-stratified-action-surface/v1,2h,event_long,suppress_or_abstain_if_no_tradeable_stratified_action_surface,295,297,9,-0.0027800333488714173,-0.0019317008622867522,-0.0008483324865846652,-0.005839413235261592,-0.004462273850264093,0.3333333333333333,0.5555555555555556,0.0015,fail:reject_positive_rows_lt500|reject_control_rows_lt500|reject_no_positive_absolute_edge_after_cost|reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_lsk,LSK/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_lsk,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_lsk:event_long:3h,Manipulation(scoped) -> TelegramPumpEvent -> coin_lsk -> ManipulationStratifiedActionSurfaceV1:event_long,board-b-manipulation-stratified-action-surface/v1,3h,event_long,suppress_or_abstain_if_no_tradeable_stratified_action_surface,295,299,9,-0.004434887827590988,-0.0012225034104115043,-0.003212384417179484,-0.007452655922357936,-0.007018585909044454,0.3333333333333333,0.5555555555555556,0.0015,fail:reject_positive_rows_lt500|reject_control_rows_lt500|reject_no_positive_absolute_edge_after_cost|reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_lsk,LSK/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_lsk,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_lsk:event_long:4h,Manipulation(scoped) -> TelegramPumpEvent -> coin_lsk -> ManipulationStratifiedActionSurfaceV1:event_long,board-b-manipulation-stratified-action-surface/v1,4h,event_long,suppress_or_abstain_if_no_tradeable_stratified_action_surface,295,298,9,-0.0033423493697142858,-0.0022060192666230787,-0.001136330103091207,-0.0065961879902451575,-0.00522493717927343,0.2222222222222222,0.4444444444444444,0.0015,fail:reject_positive_rows_lt500|reject_control_rows_lt500|reject_no_positive_absolute_edge_after_cost|reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_lsk,LSK/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_lsk,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_lsk:event_long:6h,Manipulation(scoped) -> TelegramPumpEvent -> coin_lsk -> ManipulationStratifiedActionSurfaceV1:event_long,board-b-manipulation-stratified-action-surface/v1,6h,event_long,suppress_or_abstain_if_no_tradeable_stratified_action_surface,295,298,9,0.0011388260198726113,-0.001504330527380169,0.0026431565472527802,-0.0027379853779721562,-0.002054341410034145,0.4444444444444444,0.5555555555555556,0.0015,fail:reject_positive_rows_lt500|reject_control_rows_lt500|reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_lsk,LSK/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_lsk,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_lsk:event_long:8h,Manipulation(scoped) -> TelegramPumpEvent -> coin_lsk -> ManipulationStratifiedActionSurfaceV1:event_long,board-b-manipulation-stratified-action-surface/v1,8h,event_long,suppress_or_abstain_if_no_tradeable_stratified_action_surface,295,298,9,-0.0040891110328689214,-0.005467287518699027,0.0013781764858301054,-0.008433698510340617,-0.0037997556219444553,0.4444444444444444,0.6666666666666666,0.0015,fail:reject_positive_rows_lt500|reject_control_rows_lt500|reject_no_positive_absolute_edge_after_cost|reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct|reject_specificity_lcb_nonpositive
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_lsk,LSK/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_lsk,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_lsk:event_long:12h,Manipulation(scoped) -> TelegramPumpEvent -> coin_lsk -> ManipulationStratifiedActionSurfaceV1:event_long,board-b-manipulation-stratified-action-surface/v1,12h,event_long,suppress_or_abstain_if_no_tradeable_stratified_action_surface,278,298,9,-0.003953994758618585,-0.009355819205976551,0.005401824447357966,-0.0097933538793987,-0.0011926349027728171,0.2222222222222222,0.6666666666666666,0.0015,fail:reject_positive_rows_lt500|reject_control_rows_lt500|reject_no_positive_absolute_edge_after_cost|reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct|reject_specificity_lcb_nonpositive
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_lsk,LSK/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_lsk,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_lsk:event_long:18h,Manipulation(scoped) -> TelegramPumpEvent -> coin_lsk -> ManipulationStratifiedActionSurfaceV1:event_long,board-b-manipulation-stratified-action-surface/v1,18h,event_long,suppress_or_abstain_if_no_tradeable_stratified_action_surface,292,298,9,-0.006342310585824598,-0.014202641579832876,0.007860330994008277,-0.014328169985364875,-0.0009640851500940691,0.3333333333333333,0.5555555555555556,0.0015,fail:reject_positive_rows_lt500|reject_control_rows_lt500|reject_no_positive_absolute_edge_after_cost|reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_lsk,LSK/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_lsk,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_lsk:event_long:24h,Manipulation(scoped) -> TelegramPumpEvent -> coin_lsk -> ManipulationStratifiedActionSurfaceV1:event_long,board-b-manipulation-stratified-action-surface/v1,24h,event_long,suppress_or_abstain_if_no_tradeable_stratified_action_surface,295,298,9,-0.007438813048137059,-0.012470559871191509,0.005031746823054449,-0.0158673388683917,-0.004574986931476937,0.2222222222222222,0.4444444444444444,0.0015,fail:reject_positive_rows_lt500|reject_control_rows_lt500|reject_no_positive_absolute_edge_after_cost|reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_lsk,LSK/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_lsk,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_lsk:event_long:36h,Manipulation(scoped) -> TelegramPumpEvent -> coin_lsk -> ManipulationStratifiedActionSurfaceV1:event_long,board-b-manipulation-stratified-action-surface/v1,36h,event_long,suppress_or_abstain_if_no_tradeable_stratified_action_surface,292,298,9,-0.004093319169819988,-0.015688590749122506,0.011595271579302518,-0.013489060424708696,1.9186048207144035e-06,0.2222222222222222,0.7777777777777778,0.0015,fail:reject_positive_rows_lt500|reject_control_rows_lt500|reject_no_positive_absolute_edge_after_cost|reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_lsk,LSK/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_lsk,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_lsk:event_long:48h,Manipulation(scoped) -> TelegramPumpEvent -> coin_lsk -> ManipulationStratifiedActionSurfaceV1:event_long,board-b-manipulation-stratified-action-surface/v1,48h,event_long,suppress_or_abstain_if_no_tradeable_stratified_action_surface,290,299,9,-0.008658902814150226,-0.01799901966810079,0.009340116853950566,-0.019680784505774013,-0.004186578942362611,0.2222222222222222,0.5555555555555556,0.0015,fail:reject_positive_rows_lt500|reject_control_rows_lt500|reject_no_positive_absolute_edge_after_cost|reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,coin_lsk,LSK/BTC dense single-coin stratum,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:coin_lsk,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:coin_lsk:event_short:1h,Manipulation(scoped) -> TelegramPumpEvent -> coin_lsk -> ManipulationStratifiedActionSurfaceV1:event_short,board-b-manipulation-stratified-action-surface/v1,1h,event_short,suppress_or_abstain_if_no_tradeable_stratified_action_surface,295,299,9,-0.0001664693587945286,-0.002905298386922013,0.002738829028127484,-0.0026918424244130154,-0.0002781471839386931,0.4444444444444444,0.4444444444444444,0.0015,fail:reject_positive_rows_lt500|reject_control_rows_lt500|reject_no_positive_absolute_edge_after_cost|reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
