source_run,row_id,root,provider,instrument,market_context,timeframe,source_id,evidence_type,materialization_status,date_granularity,crosswalk_layer,crosswalk_decision,confidence_gate_reference,quarantine_reason,native_subhour_eligible
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0004-window-01,Bull,yfinance,^GSPC,sp500_same_underlying_index,5m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0004-window-02,Bull,yfinance,^GSPC,sp500_same_underlying_index,5m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0004-window-03,Bull,yfinance,^GSPC,sp500_same_underlying_index,5m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0004-window-04,Bull,yfinance,^GSPC,sp500_same_underlying_index,5m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,deferred_refresh_required,,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0005-window-01,Bear,yfinance,^GSPC,sp500_same_underlying_index,5m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0005-window-02,Bear,yfinance,^GSPC,sp500_same_underlying_index,5m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0005-window-03,Bear,yfinance,^GSPC,sp500_same_underlying_index,5m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0005-window-04,Bear,yfinance,^GSPC,sp500_same_underlying_index,5m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0006-window-01,Crisis,yfinance,^GSPC,sp500_same_underlying_index,5m,nber_business_cycle_dates,dated_external_source_window,materialized_closed_window,,macro_crisis_to_gspc_time_projection,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0006-window-02,Crisis,yfinance,^GSPC,sp500_same_underlying_index,5m,nber_business_cycle_dates,dated_external_source_window,materialized_closed_window,,macro_crisis_to_gspc_time_projection,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0006-window-03,Crisis,yfinance,^GSPC,sp500_same_underlying_index,5m,nber_business_cycle_dates,dated_external_source_window,materialized_closed_window,,macro_crisis_to_gspc_time_projection,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0007-window-01,Bull,yfinance,^GSPC,sp500_same_underlying_index,15m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0007-window-02,Bull,yfinance,^GSPC,sp500_same_underlying_index,15m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0007-window-03,Bull,yfinance,^GSPC,sp500_same_underlying_index,15m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0007-window-04,Bull,yfinance,^GSPC,sp500_same_underlying_index,15m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,deferred_refresh_required,,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0008-window-01,Bear,yfinance,^GSPC,sp500_same_underlying_index,15m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0008-window-02,Bear,yfinance,^GSPC,sp500_same_underlying_index,15m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0008-window-03,Bear,yfinance,^GSPC,sp500_same_underlying_index,15m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0008-window-04,Bear,yfinance,^GSPC,sp500_same_underlying_index,15m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0009-window-01,Crisis,yfinance,^GSPC,sp500_same_underlying_index,15m,nber_business_cycle_dates,dated_external_source_window,materialized_closed_window,,macro_crisis_to_gspc_time_projection,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0009-window-02,Crisis,yfinance,^GSPC,sp500_same_underlying_index,15m,nber_business_cycle_dates,dated_external_source_window,materialized_closed_window,,macro_crisis_to_gspc_time_projection,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0009-window-03,Crisis,yfinance,^GSPC,sp500_same_underlying_index,15m,nber_business_cycle_dates,dated_external_source_window,materialized_closed_window,,macro_crisis_to_gspc_time_projection,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0010-window-01,Bull,yfinance,^GSPC,sp500_same_underlying_index,30m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0010-window-02,Bull,yfinance,^GSPC,sp500_same_underlying_index,30m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0010-window-03,Bull,yfinance,^GSPC,sp500_same_underlying_index,30m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0010-window-04,Bull,yfinance,^GSPC,sp500_same_underlying_index,30m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,deferred_refresh_required,,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0011-window-01,Bear,yfinance,^GSPC,sp500_same_underlying_index,30m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0011-window-02,Bear,yfinance,^GSPC,sp500_same_underlying_index,30m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0011-window-03,Bear,yfinance,^GSPC,sp500_same_underlying_index,30m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0011-window-04,Bear,yfinance,^GSPC,sp500_same_underlying_index,30m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0012-window-01,Crisis,yfinance,^GSPC,sp500_same_underlying_index,30m,nber_business_cycle_dates,dated_external_source_window,materialized_closed_window,,macro_crisis_to_gspc_time_projection,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0012-window-02,Crisis,yfinance,^GSPC,sp500_same_underlying_index,30m,nber_business_cycle_dates,dated_external_source_window,materialized_closed_window,,macro_crisis_to_gspc_time_projection,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0012-window-03,Crisis,yfinance,^GSPC,sp500_same_underlying_index,30m,nber_business_cycle_dates,dated_external_source_window,materialized_closed_window,,macro_crisis_to_gspc_time_projection,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0022-window-01,Bull,yfinance,SPY,sp500_tradable_proxy,1m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0022-window-02,Bull,yfinance,SPY,sp500_tradable_proxy,1m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0022-window-03,Bull,yfinance,SPY,sp500_tradable_proxy,1m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0022-window-04,Bull,yfinance,SPY,sp500_tradable_proxy,1m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,deferred_refresh_required,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0023-window-01,Bear,yfinance,SPY,sp500_tradable_proxy,1m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0023-window-02,Bear,yfinance,SPY,sp500_tradable_proxy,1m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0023-window-03,Bear,yfinance,SPY,sp500_tradable_proxy,1m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0023-window-04,Bear,yfinance,SPY,sp500_tradable_proxy,1m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0024-window-01,Crisis,yfinance,SPY,sp500_tradable_proxy,1m,nber_business_cycle_dates,dated_external_source_window,materialized_closed_window,,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,dated_window_materialization_not_native_subhour_rows,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0024-window-02,Crisis,yfinance,SPY,sp500_tradable_proxy,1m,nber_business_cycle_dates,dated_external_source_window,materialized_closed_window,,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,dated_window_materialization_not_native_subhour_rows,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0024-window-03,Crisis,yfinance,SPY,sp500_tradable_proxy,1m,nber_business_cycle_dates,dated_external_source_window,materialized_closed_window,,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,dated_window_materialization_not_native_subhour_rows,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0025-window-01,Bull,yfinance,SPY,sp500_tradable_proxy,5m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0025-window-02,Bull,yfinance,SPY,sp500_tradable_proxy,5m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0025-window-03,Bull,yfinance,SPY,sp500_tradable_proxy,5m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0025-window-04,Bull,yfinance,SPY,sp500_tradable_proxy,5m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,deferred_refresh_required,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0026-window-01,Bear,yfinance,SPY,sp500_tradable_proxy,5m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0026-window-02,Bear,yfinance,SPY,sp500_tradable_proxy,5m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0026-window-03,Bear,yfinance,SPY,sp500_tradable_proxy,5m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0026-window-04,Bear,yfinance,SPY,sp500_tradable_proxy,5m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0027-window-01,Crisis,yfinance,SPY,sp500_tradable_proxy,5m,nber_business_cycle_dates,dated_external_source_window,materialized_closed_window,,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,dated_window_materialization_not_native_subhour_rows,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0027-window-02,Crisis,yfinance,SPY,sp500_tradable_proxy,5m,nber_business_cycle_dates,dated_external_source_window,materialized_closed_window,,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,dated_window_materialization_not_native_subhour_rows,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0027-window-03,Crisis,yfinance,SPY,sp500_tradable_proxy,5m,nber_business_cycle_dates,dated_external_source_window,materialized_closed_window,,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,dated_window_materialization_not_native_subhour_rows,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0028-window-01,Bull,yfinance,SPY,sp500_tradable_proxy,15m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0028-window-02,Bull,yfinance,SPY,sp500_tradable_proxy,15m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0028-window-03,Bull,yfinance,SPY,sp500_tradable_proxy,15m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0028-window-04,Bull,yfinance,SPY,sp500_tradable_proxy,15m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,deferred_refresh_required,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0029-window-01,Bear,yfinance,SPY,sp500_tradable_proxy,15m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0029-window-02,Bear,yfinance,SPY,sp500_tradable_proxy,15m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0029-window-03,Bear,yfinance,SPY,sp500_tradable_proxy,15m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0029-window-04,Bear,yfinance,SPY,sp500_tradable_proxy,15m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0030-window-01,Crisis,yfinance,SPY,sp500_tradable_proxy,15m,nber_business_cycle_dates,dated_external_source_window,materialized_closed_window,,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,dated_window_materialization_not_native_subhour_rows,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0030-window-02,Crisis,yfinance,SPY,sp500_tradable_proxy,15m,nber_business_cycle_dates,dated_external_source_window,materialized_closed_window,,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,dated_window_materialization_not_native_subhour_rows,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0030-window-03,Crisis,yfinance,SPY,sp500_tradable_proxy,15m,nber_business_cycle_dates,dated_external_source_window,materialized_closed_window,,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,dated_window_materialization_not_native_subhour_rows,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0031-window-01,Bull,yfinance,SPY,sp500_tradable_proxy,30m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0031-window-02,Bull,yfinance,SPY,sp500_tradable_proxy,30m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0031-window-03,Bull,yfinance,SPY,sp500_tradable_proxy,30m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0031-window-04,Bull,yfinance,SPY,sp500_tradable_proxy,30m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,deferred_refresh_required,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0032-window-01,Bear,yfinance,SPY,sp500_tradable_proxy,30m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0032-window-02,Bear,yfinance,SPY,sp500_tradable_proxy,30m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0032-window-03,Bear,yfinance,SPY,sp500_tradable_proxy,30m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0032-window-04,Bear,yfinance,SPY,sp500_tradable_proxy,30m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0033-window-01,Crisis,yfinance,SPY,sp500_tradable_proxy,30m,nber_business_cycle_dates,dated_external_source_window,materialized_closed_window,,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,dated_window_materialization_not_native_subhour_rows,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0033-window-02,Crisis,yfinance,SPY,sp500_tradable_proxy,30m,nber_business_cycle_dates,dated_external_source_window,materialized_closed_window,,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,dated_window_materialization_not_native_subhour_rows,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0033-window-03,Crisis,yfinance,SPY,sp500_tradable_proxy,30m,nber_business_cycle_dates,dated_external_source_window,materialized_closed_window,,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,dated_window_materialization_not_native_subhour_rows,False
20260511T124027-codex-unified-source-label-panel-v1,source-window-crosswalk-v1-0043-window-01,Bull,yfinance,ES=F,sp500_tradable_proxy,1m,yardeni_sp500_bull_bear_tables_2024,dated_external_source_window,materialized_closed_window,,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,projected_day_or_month_source_window_to_subhour_target,False
