family,provider,symbol,branch_path,fold,trade_count,win_rate,avg_net_return,profit_factor,start_time,end_time
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,range_or_de_risk->high_volatility->up_momentum->ob_fvg_confluence_continuation,4,30,0.5333333333333333,-0.0006859840735078016,0.8250738172324856,2025-02-19 06:00:00+00:00,2026-05-06 14:00:00+00:00
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,range_or_de_risk->normal_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,1,120,0.5166666666666667,0.00014918901057503646,1.0149439829817248,2017-09-23 05:00:00+00:00,2019-11-11 07:00:00+00:00
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,range_or_de_risk->normal_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,2,120,0.43333333333333335,-0.0008850495994496223,0.9059579451792529,2019-12-02 10:00:00+00:00,2021-12-26 16:00:00+00:00
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,range_or_de_risk->normal_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,3,120,0.5,-0.0009278258072186482,0.8436687989978021,2021-12-26 21:00:00+00:00,2024-03-03 09:00:00+00:00
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,range_or_de_risk->normal_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,4,117,0.452991452991453,-0.0007980094375183343,0.8803540473073732,2024-03-13 13:00:00+00:00,2026-05-08 14:00:00+00:00
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,range_or_de_risk->normal_volatility->up_momentum->ob_fvg_confluence_continuation,1,119,0.40336134453781514,-0.003730242001288617,0.6897177188304052,2017-09-08 00:00:00+00:00,2019-07-29 08:00:00+00:00
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,range_or_de_risk->normal_volatility->up_momentum->ob_fvg_confluence_continuation,2,119,0.4789915966386555,-0.003395050824651574,0.695403046173089,2019-08-04 17:00:00+00:00,2021-07-02 13:00:00+00:00
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,range_or_de_risk->normal_volatility->up_momentum->ob_fvg_confluence_continuation,3,119,0.42016806722689076,-0.002171439668211533,0.612252299052715,2021-07-07 05:00:00+00:00,2023-09-24 10:00:00+00:00
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,range_or_de_risk->normal_volatility->up_momentum->ob_fvg_confluence_continuation,4,116,0.46551724137931033,-0.0027557469978976854,0.6489999447385314,2023-09-26 13:00:00+00:00,2026-05-03 09:00:00+00:00
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,trend_expansion->high_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,1,51,0.3333333333333333,-0.017231225695815616,0.33002422648022395,2017-09-02 22:00:00+00:00,2019-09-04 22:00:00+00:00
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,trend_expansion->high_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,2,51,0.47058823529411764,-0.004196540222762814,0.6395961472480899,2019-09-26 23:00:00+00:00,2022-03-10 13:00:00+00:00
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,trend_expansion->high_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,3,51,0.43137254901960786,-0.0021720331858662346,0.8027776532621,2022-03-10 15:00:00+00:00,2024-09-06 22:00:00+00:00
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,trend_expansion->high_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,4,48,0.4375,-0.00196719346704292,0.7803630717642341,2024-09-30 19:00:00+00:00,2026-04-30 07:00:00+00:00
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,trend_expansion->high_volatility->up_momentum->ob_fvg_confluence_continuation,1,44,0.4772727272727273,-0.005864877244051069,0.6956913328075731,2017-10-21 04:00:00+00:00,2020-01-08 16:00:00+00:00
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,trend_expansion->high_volatility->up_momentum->ob_fvg_confluence_continuation,2,44,0.5454545454545454,0.006770211805320561,2.6987865516304663,2020-01-15 00:00:00+00:00,2022-04-27 22:00:00+00:00
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,trend_expansion->high_volatility->up_momentum->ob_fvg_confluence_continuation,3,44,0.5227272727272727,-0.0007027607008918739,0.8982446909041615,2022-07-14 06:00:00+00:00,2024-09-27 02:00:00+00:00
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,trend_expansion->high_volatility->up_momentum->ob_fvg_confluence_continuation,4,43,0.32558139534883723,-0.00306232647510686,0.5619688028585695,2024-10-07 19:00:00+00:00,2026-05-04 06:00:00+00:00
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,trend_expansion->normal_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,1,112,0.39285714285714285,-0.005026382833701251,0.6408037236666454,2017-08-28 06:00:00+00:00,2019-07-14 04:00:00+00:00
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,trend_expansion->normal_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,2,112,0.49107142857142855,-0.0016969843270189411,0.8254317000035495,2019-08-11 09:00:00+00:00,2022-01-18 06:00:00+00:00
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,trend_expansion->normal_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,3,112,0.39285714285714285,-0.0031153105532054216,0.6503637277146828,2022-01-24 08:00:00+00:00,2024-01-29 08:00:00+00:00
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,trend_expansion->normal_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,4,112,0.375,-0.0036943964485769954,0.5294196293768547,2024-02-01 15:00:00+00:00,2026-04-29 01:00:00+00:00
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,trend_expansion->normal_volatility->up_momentum->ob_fvg_confluence_continuation,1,156,0.4807692307692308,-0.0010575395470102734,0.9158398580629515,2017-09-01 06:00:00+00:00,2019-08-02 22:00:00+00:00
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,trend_expansion->normal_volatility->up_momentum->ob_fvg_confluence_continuation,2,156,0.5192307692307693,0.0027246943112387194,1.4296736095914349,2019-08-03 16:00:00+00:00,2021-07-25 19:00:00+00:00
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,trend_expansion->normal_volatility->up_momentum->ob_fvg_confluence_continuation,3,156,0.4166666666666667,0.0009093023288298617,1.1309025499998253,2021-08-09 19:00:00+00:00,2024-05-17 21:00:00+00:00
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,trend_expansion->normal_volatility->up_momentum->ob_fvg_confluence_continuation,4,153,0.45751633986928103,-0.0005597543256480388,0.9008124924992466,2024-05-26 05:00:00+00:00,2026-05-02 06:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,insufficient_context->unknown_volatility->unknown_momentum->ob_fvg_confluence_continuation,1,1,0.0,-0.013885626529730731,0.0,2021-05-18T09:00:00+00:00,2021-05-18T09:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,insufficient_context->unknown_volatility->unknown_momentum->ob_fvg_confluence_continuation,2,1,0.0,-0.006252698881101626,0.0,2021-05-19T12:00:00+00:00,2021-05-19T12:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,insufficient_context->unknown_volatility->unknown_momentum->ob_fvg_confluence_continuation,3,1,0.0,-0.011366832020231409,0.0,2021-05-20T12:00:00+00:00,2021-05-20T12:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,insufficient_context->unknown_volatility->unknown_momentum->ob_fvg_confluence_continuation,4,1,1.0,0.01056683202023141,inf,2021-05-20T12:00:00+00:00,2021-05-20T12:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,range_or_de_risk->high_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,1,9,0.4444444444444444,-0.0006784144844912479,0.7603667025428191,2021-07-07T08:00:00+00:00,2022-01-25T20:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,range_or_de_risk->high_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,2,9,0.3333333333333333,0.00040534353535072795,1.0634894233230145,2022-02-22T13:00:00+00:00,2023-03-24T12:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,range_or_de_risk->high_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,3,9,0.4444444444444444,-0.0016620188026317455,0.5429019498524081,2023-12-21T21:00:00+00:00,2024-10-01T18:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,range_or_de_risk->high_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,4,8,0.625,0.026988569495869832,11.789604455044003,2025-01-30T16:00:00+00:00,2026-01-15T13:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,range_or_de_risk->high_volatility->up_momentum->ob_fvg_confluence_continuation,1,7,0.7142857142857143,0.004065549700509465,2.45781893774875,2021-06-10T14:00:00+00:00,2022-05-13T09:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,range_or_de_risk->high_volatility->up_momentum->ob_fvg_confluence_continuation,2,7,0.5714285714285714,-0.0003268435860977037,0.8834703894799222,2022-10-14T15:00:00+00:00,2024-05-22T20:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,range_or_de_risk->high_volatility->up_momentum->ob_fvg_confluence_continuation,3,7,0.7142857142857143,0.003691206509552684,2.6250700929658293,2024-07-11T18:00:00+00:00,2026-03-02T20:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,range_or_de_risk->high_volatility->up_momentum->ob_fvg_confluence_continuation,4,4,0.75,0.0028148133386628315,2.120502864137735,2026-03-03T21:00:00+00:00,2026-04-30T10:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,range_or_de_risk->normal_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,1,20,0.4,-0.0019651204356260716,0.5533438194721028,2021-06-01T14:00:00+00:00,2022-08-24T16:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,range_or_de_risk->normal_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,2,20,0.4,-0.0025502948018235653,0.535558294181157,2022-09-29T13:00:00+00:00,2023-08-15T15:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,range_or_de_risk->normal_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,3,20,0.3,-0.003310282516243884,0.3032615042402116,2023-10-30T14:00:00+00:00,2025-01-29T18:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,range_or_de_risk->normal_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,4,19,0.2631578947368421,0.0005303466508571167,1.3219963170767155,2025-02-04T14:00:00+00:00,2026-02-11T14:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,range_or_de_risk->normal_volatility->up_momentum->ob_fvg_confluence_continuation,1,27,0.5925925925925926,0.0008795707205851507,1.270831886638274,2021-06-08T12:00:00+00:00,2023-01-17T16:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,range_or_de_risk->normal_volatility->up_momentum->ob_fvg_confluence_continuation,2,27,0.5925925925925926,0.0009744686007132189,1.6333720728602579,2023-02-14T16:00:00+00:00,2024-04-12T13:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,range_or_de_risk->normal_volatility->up_momentum->ob_fvg_confluence_continuation,3,27,0.3333333333333333,-0.0021004665490926616,0.341650562744235,2024-04-22T21:00:00+00:00,2025-02-19T12:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,range_or_de_risk->normal_volatility->up_momentum->ob_fvg_confluence_continuation,4,27,0.4074074074074074,-0.001506226173806562,0.49897902868724975,2025-02-20T09:00:00+00:00,2026-05-08T10:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,trend_expansion->high_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,1,17,0.29411764705882354,-0.003140937833478507,0.5427895099080692,2021-07-08T12:00:00+00:00,2022-04-12T22:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,trend_expansion->high_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,2,17,0.5294117647058824,-0.0023416679002116565,0.583433503248187,2022-04-12T22:00:00+00:00,2023-08-15T20:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,trend_expansion->high_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,3,17,0.4117647058823529,-0.001007370649897883,0.7726129989089435,2023-08-25T16:00:00+00:00,2025-03-04T16:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,trend_expansion->high_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,4,16,0.5,0.0017963746464509012,1.2896452965757685,2025-04-03T15:00:00+00:00,2026-03-23T09:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,trend_expansion->high_volatility->up_momentum->ob_fvg_confluence_continuation,1,10,0.6,0.0007988799002529137,1.5748241508515617,2021-10-26T20:00:00+00:00,2023-04-28T20:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,trend_expansion->high_volatility->up_momentum->ob_fvg_confluence_continuation,2,10,0.7,-0.0003182502748015121,0.8508266935229862,2023-06-14T09:00:00+00:00,2024-03-12T17:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,trend_expansion->high_volatility->up_momentum->ob_fvg_confluence_continuation,3,10,0.2,-0.005781215842201526,0.16451901802962476,2024-04-04T12:00:00+00:00,2025-04-30T22:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,trend_expansion->high_volatility->up_momentum->ob_fvg_confluence_continuation,4,8,0.75,-0.0006729416959242754,0.6944402660152694,2025-05-08T11:00:00+00:00,2026-04-23T12:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,trend_expansion->normal_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,1,26,0.5384615384615384,-0.0011711295174142726,0.7477180088640194,2021-07-14T15:00:00+00:00,2022-08-19T14:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,trend_expansion->normal_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,2,26,0.46153846153846156,-0.002676994000168944,0.44934895298694216,2022-08-23T13:00:00+00:00,2023-05-31T12:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,trend_expansion->normal_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,3,26,0.34615384615384615,-0.0019700250928800203,0.4233788553310279,2023-06-20T17:00:00+00:00,2024-11-01T20:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,trend_expansion->normal_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,4,24,0.4166666666666667,-0.001748306512824943,0.5753838138518116,2024-12-31T13:00:00+00:00,2026-05-05T09:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,trend_expansion->normal_volatility->up_momentum->ob_fvg_confluence_continuation,1,45,0.5333333333333333,-0.00035185091457746076,0.8669680369014912,2021-05-25T16:00:00+00:00,2022-04-05T14:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,trend_expansion->normal_volatility->up_momentum->ob_fvg_confluence_continuation,2,45,0.6222222222222222,0.0008284164218512109,1.2925612847107373,2022-05-03T18:00:00+00:00,2023-10-31T12:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,trend_expansion->normal_volatility->up_momentum->ob_fvg_confluence_continuation,3,45,0.5333333333333333,-0.0007829798875195462,0.6976855052502927,2023-11-20T21:00:00+00:00,2025-01-06T13:00:00+00:00
ob_fvg_confluence_continuation_v1,ibkr,SPY,trend_expansion->normal_volatility->up_momentum->ob_fvg_confluence_continuation,4,42,0.40476190476190477,-0.0014994636148231253,0.5016557878123675,2025-01-23T16:00:00+00:00,2026-05-01T22:00:00+00:00
ob_fvg_confluence_continuation_v1,yahoo,ES,range_or_de_risk->high_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,1,6,0.16666666666666666,-0.001965636202316867,0.2538825617693563,2024-05-22 20:00:00+00:00,2024-10-01 18:00:00+00:00
ob_fvg_confluence_continuation_v1,yahoo,ES,range_or_de_risk->high_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,2,6,0.3333333333333333,-0.0003505126217943149,0.7900226793099595,2024-12-06 18:00:00+00:00,2025-05-01 23:00:00+00:00
ob_fvg_confluence_continuation_v1,yahoo,ES,range_or_de_risk->high_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,3,6,0.3333333333333333,-0.001163182224930233,0.31633924294436716,2025-08-20 19:00:00+00:00,2025-12-16 15:00:00+00:00
ob_fvg_confluence_continuation_v1,yahoo,ES,range_or_de_risk->high_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,4,3,0.0,-0.00654012357407819,0.0,2025-12-31 18:00:00+00:00,2026-04-30 07:00:00+00:00
ob_fvg_confluence_continuation_v1,yahoo,ES,range_or_de_risk->high_volatility->up_momentum->ob_fvg_confluence_continuation,1,7,0.7142857142857143,0.00038682547961951775,1.163848682857895,2024-06-11 18:00:00+00:00,2025-05-06 22:00:00+00:00
ob_fvg_confluence_continuation_v1,yahoo,ES,range_or_de_risk->high_volatility->up_momentum->ob_fvg_confluence_continuation,2,7,0.2857142857142857,0.0007024034455816409,1.4776490975276695,2025-05-09 03:00:00+00:00,2025-10-14 03:00:00+00:00
ob_fvg_confluence_continuation_v1,yahoo,ES,range_or_de_risk->high_volatility->up_momentum->ob_fvg_confluence_continuation,3,7,0.2857142857142857,-0.00014939726184200826,0.9128631084006974,2025-10-30 02:00:00+00:00,2025-12-16 10:00:00+00:00
ob_fvg_confluence_continuation_v1,yahoo,ES,range_or_de_risk->high_volatility->up_momentum->ob_fvg_confluence_continuation,4,7,0.42857142857142855,-0.005319491727789208,0.32399782251143616,2026-02-16 01:00:00+00:00,2026-04-30 11:00:00+00:00
ob_fvg_confluence_continuation_v1,yahoo,ES,range_or_de_risk->normal_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,1,14,0.21428571428571427,-0.0032523916187146527,0.09000686682602758,2024-05-21 14:00:00+00:00,2024-12-05 20:00:00+00:00
ob_fvg_confluence_continuation_v1,yahoo,ES,range_or_de_risk->normal_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,2,14,0.42857142857142855,-0.0023543756501726142,0.41439372481135456,2024-12-10 17:00:00+00:00,2025-07-29 12:00:00+00:00
ob_fvg_confluence_continuation_v1,yahoo,ES,range_or_de_risk->normal_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,3,14,0.5714285714285714,0.0034974211811442386,2.9370417661041963,2025-08-08 14:00:00+00:00,2025-12-08 17:00:00+00:00
ob_fvg_confluence_continuation_v1,yahoo,ES,range_or_de_risk->normal_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,4,14,0.2857142857142857,-0.002008042862426995,0.4630295960535728,2025-12-09 15:00:00+00:00,2026-05-05 09:00:00+00:00
ob_fvg_confluence_continuation_v1,yahoo,ES,range_or_de_risk->normal_volatility->up_momentum->ob_fvg_confluence_continuation,1,22,0.6363636363636364,0.0009527545913710748,1.584282365548197,2024-05-20 17:00:00+00:00,2024-11-26 13:00:00+00:00
ob_fvg_confluence_continuation_v1,yahoo,ES,range_or_de_risk->normal_volatility->up_momentum->ob_fvg_confluence_continuation,2,22,0.4090909090909091,-0.002215668884227971,0.44455062709514337,2024-11-27 13:00:00+00:00,2025-05-05 06:00:00+00:00
ob_fvg_confluence_continuation_v1,yahoo,ES,range_or_de_risk->normal_volatility->up_momentum->ob_fvg_confluence_continuation,3,22,0.4090909090909091,-0.001041518170380495,0.5207394223679759,2025-05-27 04:00:00+00:00,2025-10-03 01:00:00+00:00
ob_fvg_confluence_continuation_v1,yahoo,ES,range_or_de_risk->normal_volatility->up_momentum->ob_fvg_confluence_continuation,4,21,0.42857142857142855,0.0001430695559961081,1.061802017801903,2025-10-03 17:00:00+00:00,2026-05-08 13:00:00+00:00
ob_fvg_confluence_continuation_v1,yahoo,ES,trend_expansion->high_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,1,7,0.42857142857142855,0.0010564585942211503,1.8801787078402674,2024-07-15 19:00:00+00:00,2024-10-22 00:00:00+00:00
ob_fvg_confluence_continuation_v1,yahoo,ES,trend_expansion->high_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,2,7,0.5714285714285714,0.0008412422945194324,1.3482862532066595,2024-10-23 19:00:00+00:00,2025-03-04 20:00:00+00:00
ob_fvg_confluence_continuation_v1,yahoo,ES,trend_expansion->high_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,3,7,0.5714285714285714,0.005850027424099714,2.723983734788229,2025-03-07 01:00:00+00:00,2025-07-31 17:00:00+00:00
ob_fvg_confluence_continuation_v1,yahoo,ES,trend_expansion->high_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,4,7,0.5714285714285714,0.0026672025831054437,3.3308153024737694,2025-10-12 22:00:00+00:00,2026-03-04 03:00:00+00:00
ob_fvg_confluence_continuation_v1,yahoo,ES,trend_expansion->high_volatility->up_momentum->ob_fvg_confluence_continuation,1,4,0.5,-0.0010492888594495096,0.44452389154929106,2024-06-03 08:00:00+00:00,2024-10-17 16:00:00+00:00
ob_fvg_confluence_continuation_v1,yahoo,ES,trend_expansion->high_volatility->up_momentum->ob_fvg_confluence_continuation,2,4,0.5,-0.0009387770523100911,0.4102331843731195,2024-11-01 20:00:00+00:00,2025-02-04 01:00:00+00:00
ob_fvg_confluence_continuation_v1,yahoo,ES,trend_expansion->high_volatility->up_momentum->ob_fvg_confluence_continuation,3,4,0.0,-0.002015182965400086,0.0,2025-02-28 20:00:00+00:00,2025-07-23 23:00:00+00:00
ob_fvg_confluence_continuation_v1,yahoo,ES,trend_expansion->high_volatility->up_momentum->ob_fvg_confluence_continuation,4,3,0.3333333333333333,-0.004152268572636626,0.24308997514225444,2025-12-11 15:00:00+00:00,2026-04-30 14:00:00+00:00
ob_fvg_confluence_continuation_v1,yahoo,ES,trend_expansion->normal_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,1,14,0.5,-0.0015514220705738933,0.5778715436922108,2024-05-29 07:00:00+00:00,2024-08-23 07:00:00+00:00
ob_fvg_confluence_continuation_v1,yahoo,ES,trend_expansion->normal_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,2,14,0.42857142857142855,-0.00015319134093942082,0.9502568448129056,2024-08-23 14:00:00+00:00,2025-04-16 14:00:00+00:00
ob_fvg_confluence_continuation_v1,yahoo,ES,trend_expansion->normal_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,3,14,0.2857142857142857,-0.003800419667959374,0.32857003609885416,2025-04-17 12:00:00+00:00,2025-09-30 12:00:00+00:00
ob_fvg_confluence_continuation_v1,yahoo,ES,trend_expansion->normal_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,4,11,0.6363636363636364,0.003966930760028486,6.0913097334673045,2025-10-31 15:00:00+00:00,2026-04-13 00:00:00+00:00
ob_fvg_confluence_continuation_v1,yahoo,ES,trend_expansion->normal_volatility->up_momentum->ob_fvg_confluence_continuation,1,26,0.38461538461538464,-0.0010993147025902489,0.5977291455622395,2024-05-28 11:00:00+00:00,2024-12-23 14:00:00+00:00
ob_fvg_confluence_continuation_v1,yahoo,ES,trend_expansion->normal_volatility->up_momentum->ob_fvg_confluence_continuation,2,26,0.4230769230769231,-0.003611962655960316,0.31179161778349557,2024-12-26 11:00:00+00:00,2025-06-16 22:00:00+00:00
ob_fvg_confluence_continuation_v1,yahoo,ES,trend_expansion->normal_volatility->up_momentum->ob_fvg_confluence_continuation,3,26,0.5,-0.0008121576578535008,0.7660084211948446,2025-06-23 02:00:00+00:00,2025-11-25 14:00:00+00:00
ob_fvg_confluence_continuation_v1,yahoo,ES,trend_expansion->normal_volatility->up_momentum->ob_fvg_confluence_continuation,4,23,0.5217391304347826,-6.673317243937497e-05,0.965072536543424,2025-12-05 14:00:00+00:00,2026-05-10 22:00:00+00:00
order_block_retest_continuation_v1,binance,BTCUSDT,insufficient_context->unknown_volatility->unknown_momentum->order_block_retest_continuation,1,2,1.0,0.025229295673595855,inf,2017-08-18 18:00:00+00:00,2017-08-19 14:00:00+00:00
order_block_retest_continuation_v1,binance,BTCUSDT,insufficient_context->unknown_volatility->unknown_momentum->order_block_retest_continuation,2,2,0.5,0.0016974163083820718,1.3013176164621365,2017-08-20 08:00:00+00:00,2017-08-20 23:00:00+00:00
order_block_retest_continuation_v1,binance,BTCUSDT,insufficient_context->unknown_volatility->unknown_momentum->order_block_retest_continuation,3,1,1.0,0.010696783346787054,inf,2017-08-21 10:00:00+00:00,2017-08-21 10:00:00+00:00
order_block_retest_continuation_v1,binance,BTCUSDT,range_or_de_risk->high_volatility->down_or_flat_momentum->order_block_retest_continuation,1,28,0.5,0.002068665561548427,1.1949096377109583,2017-08-22 06:00:00+00:00,2019-11-06 00:00:00+00:00
order_block_retest_continuation_v1,binance,BTCUSDT,range_or_de_risk->high_volatility->down_or_flat_momentum->order_block_retest_continuation,2,28,0.4642857142857143,0.001689834234013008,1.1927326204405768,2019-12-04 21:00:00+00:00,2022-05-11 08:00:00+00:00
order_block_retest_continuation_v1,binance,BTCUSDT,range_or_de_risk->high_volatility->down_or_flat_momentum->order_block_retest_continuation,3,28,0.2857142857142857,-0.0030731616752123184,0.5087749937734729,2022-07-06 04:00:00+00:00,2024-09-17 02:00:00+00:00
order_block_retest_continuation_v1,binance,BTCUSDT,range_or_de_risk->high_volatility->down_or_flat_momentum->order_block_retest_continuation,4,28,0.35714285714285715,-0.0057352124209599994,0.4495458569830319,2024-10-02 17:00:00+00:00,2026-05-11 03:00:00+00:00
order_block_retest_continuation_v1,binance,BTCUSDT,range_or_de_risk->high_volatility->up_momentum->order_block_retest_continuation,1,29,0.3793103448275862,-0.0033282983462139307,0.6628427221314808,2017-09-03 16:00:00+00:00,2021-03-31 15:00:00+00:00
order_block_retest_continuation_v1,binance,BTCUSDT,range_or_de_risk->high_volatility->up_momentum->order_block_retest_continuation,2,29,0.6206896551724138,0.0052065936285504485,2.3230213459436326,2021-03-31 21:00:00+00:00,2023-09-29 14:00:00+00:00
order_block_retest_continuation_v1,binance,BTCUSDT,range_or_de_risk->high_volatility->up_momentum->order_block_retest_continuation,3,29,0.4482758620689655,0.0014093003065876327,1.1893507392282994,2023-10-17 19:00:00+00:00,2025-02-12 16:00:00+00:00
order_block_retest_continuation_v1,binance,BTCUSDT,range_or_de_risk->high_volatility->up_momentum->order_block_retest_continuation,4,26,0.6538461538461539,0.0019180854629444245,1.5164745667636532,2025-02-27 22:00:00+00:00,2026-05-11 02:00:00+00:00
order_block_retest_continuation_v1,binance,BTCUSDT,range_or_de_risk->normal_volatility->down_or_flat_momentum->order_block_retest_continuation,1,128,0.5390625,0.0013498614365457982,1.1611243590592755,2017-09-23 05:00:00+00:00,2019-12-22 02:00:00+00:00
order_block_retest_continuation_v1,binance,BTCUSDT,range_or_de_risk->normal_volatility->down_or_flat_momentum->order_block_retest_continuation,2,128,0.515625,0.002402845337105245,1.3475483960348995,2019-12-26 12:00:00+00:00,2021-11-05 11:00:00+00:00
order_block_retest_continuation_v1,binance,BTCUSDT,range_or_de_risk->normal_volatility->down_or_flat_momentum->order_block_retest_continuation,3,128,0.5,-0.0011735206733222848,0.8144768156224798,2021-11-05 11:00:00+00:00,2024-01-15 17:00:00+00:00
order_block_retest_continuation_v1,binance,BTCUSDT,range_or_de_risk->normal_volatility->down_or_flat_momentum->order_block_retest_continuation,4,127,0.47244094488188976,-0.0006819857936508194,0.8899318600643162,2024-01-29 00:00:00+00:00,2026-05-08 14:00:00+00:00
