provider,symbol,strategy,entry_time,exit_time,direction,return,main_regime,sub_regime,sub_sub_regime_or_profit_factor,profit_factor,branch_path
binance,BTCUSDT,range_z_reversion_v1,2024-01-18 22:00:00+00:00,2024-01-19 10:00:00+00:00,long,0.003177150246876481,range_or_de_risk,high_volatility,down_or_flat_momentum,range_z_reversion,range_or_de_risk->high_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-01-19 14:00:00+00:00,2024-01-20 02:00:00+00:00,long,0.01591239881755402,range_or_de_risk,normal_volatility,down_or_flat_momentum,range_z_reversion,range_or_de_risk->normal_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-01-21 21:00:00+00:00,2024-01-22 09:00:00+00:00,short,0.024914139718388406,range_or_de_risk,normal_volatility,up_momentum,range_z_reversion,range_or_de_risk->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-01-22 09:00:00+00:00,2024-01-22 21:00:00+00:00,long,-0.021963511953044357,range_or_de_risk,normal_volatility,down_or_flat_momentum,range_z_reversion,range_or_de_risk->normal_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-01-22 21:00:00+00:00,2024-01-23 09:00:00+00:00,long,-0.022297644037194475,range_or_de_risk,high_volatility,down_or_flat_momentum,range_z_reversion,range_or_de_risk->high_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-01-23 09:00:00+00:00,2024-01-23 21:00:00+00:00,long,0.0067338459947141605,range_or_de_risk,high_volatility,down_or_flat_momentum,range_z_reversion,range_or_de_risk->high_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-01-26 10:00:00+00:00,2024-01-26 22:00:00+00:00,short,-0.029824557954460484,range_or_de_risk,normal_volatility,up_momentum,range_z_reversion,range_or_de_risk->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-01-26 22:00:00+00:00,2024-01-27 10:00:00+00:00,short,0.0037937034735604502,range_or_de_risk,high_volatility,up_momentum,range_z_reversion,range_or_de_risk->high_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-01-28 04:00:00+00:00,2024-01-28 16:00:00+00:00,short,0.009550022097212785,trend_expansion,normal_volatility,up_momentum,range_z_reversion,trend_expansion->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-01-29 15:00:00+00:00,2024-01-30 03:00:00+00:00,short,-0.020589211277679764,trend_expansion,normal_volatility,up_momentum,range_z_reversion,trend_expansion->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-01-30 03:00:00+00:00,2024-01-30 15:00:00+00:00,short,0.003313670978046468,trend_expansion,high_volatility,up_momentum,range_z_reversion,trend_expansion->high_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-01-31 10:00:00+00:00,2024-01-31 22:00:00+00:00,long,0.006401833867998974,trend_expansion,normal_volatility,down_or_flat_momentum,range_z_reversion,trend_expansion->normal_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-01-31 22:00:00+00:00,2024-02-01 10:00:00+00:00,long,-0.010081800784741857,trend_expansion,high_volatility,down_or_flat_momentum,range_z_reversion,trend_expansion->high_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-02-01 11:00:00+00:00,2024-02-01 23:00:00+00:00,long,0.023651191612145572,trend_expansion,high_volatility,down_or_flat_momentum,range_z_reversion,trend_expansion->high_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-02-04 04:00:00+00:00,2024-02-04 16:00:00+00:00,long,-7.782554495350258e-05,trend_expansion,normal_volatility,down_or_flat_momentum,range_z_reversion,trend_expansion->normal_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-02-04 18:00:00+00:00,2024-02-05 06:00:00+00:00,long,0.0005914379138574066,trend_expansion,normal_volatility,down_or_flat_momentum,range_z_reversion,trend_expansion->normal_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-02-05 11:00:00+00:00,2024-02-05 23:00:00+00:00,short,0.011237188059104453,trend_expansion,normal_volatility,up_momentum,range_z_reversion,trend_expansion->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-02-06 15:00:00+00:00,2024-02-07 03:00:00+00:00,short,0.010287689481924933,range_or_de_risk,normal_volatility,up_momentum,range_z_reversion,range_or_de_risk->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-02-07 16:00:00+00:00,2024-02-08 04:00:00+00:00,short,-0.028889211116098767,range_or_de_risk,normal_volatility,up_momentum,range_z_reversion,range_or_de_risk->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-02-08 04:00:00+00:00,2024-02-08 16:00:00+00:00,short,-0.012949231173817077,trend_expansion,normal_volatility,up_momentum,range_z_reversion,trend_expansion->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-02-08 16:00:00+00:00,2024-02-09 04:00:00+00:00,short,-0.019853543723972855,trend_expansion,normal_volatility,up_momentum,range_z_reversion,trend_expansion->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-02-09 04:00:00+00:00,2024-02-09 16:00:00+00:00,short,-0.028614645589832843,trend_expansion,high_volatility,up_momentum,range_z_reversion,trend_expansion->high_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-02-09 16:00:00+00:00,2024-02-10 04:00:00+00:00,short,-0.002826388424710391,trend_expansion,high_volatility,up_momentum,range_z_reversion,trend_expansion->high_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-02-10 21:00:00+00:00,2024-02-11 09:00:00+00:00,short,-0.0041375314105924765,trend_expansion,normal_volatility,up_momentum,range_z_reversion,trend_expansion->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-02-11 09:00:00+00:00,2024-02-11 21:00:00+00:00,short,0.0004983382838259498,trend_expansion,normal_volatility,up_momentum,range_z_reversion,trend_expansion->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-02-12 00:00:00+00:00,2024-02-12 12:00:00+00:00,short,0.011768578717801015,trend_expansion,normal_volatility,up_momentum,range_z_reversion,trend_expansion->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-02-12 14:00:00+00:00,2024-02-13 02:00:00+00:00,short,-0.0235577277757284,trend_expansion,normal_volatility,up_momentum,range_z_reversion,trend_expansion->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-02-13 02:00:00+00:00,2024-02-13 14:00:00+00:00,short,0.025134556095521732,trend_expansion,high_volatility,up_momentum,range_z_reversion,trend_expansion->high_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-02-14 08:00:00+00:00,2024-02-14 20:00:00+00:00,short,-0.018285590448796185,trend_expansion,high_volatility,up_momentum,range_z_reversion,trend_expansion->high_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-02-14 20:00:00+00:00,2024-02-15 08:00:00+00:00,short,-0.004795676365075829,trend_expansion,high_volatility,up_momentum,range_z_reversion,trend_expansion->high_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-02-16 12:00:00+00:00,2024-02-17 00:00:00+00:00,short,0.007247328545051612,trend_expansion,normal_volatility,up_momentum,range_z_reversion,trend_expansion->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-02-17 09:00:00+00:00,2024-02-17 21:00:00+00:00,long,0.002465342012988536,trend_expansion,normal_volatility,down_or_flat_momentum,range_z_reversion,trend_expansion->normal_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-02-18 02:00:00+00:00,2024-02-18 14:00:00+00:00,long,0.011779127848029924,trend_expansion,normal_volatility,down_or_flat_momentum,range_z_reversion,trend_expansion->normal_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-02-18 22:00:00+00:00,2024-02-19 10:00:00+00:00,short,-0.002109694141248619,trend_expansion,normal_volatility,up_momentum,range_z_reversion,trend_expansion->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-02-19 10:00:00+00:00,2024-02-19 22:00:00+00:00,short,0.00790047604575439,trend_expansion,normal_volatility,up_momentum,range_z_reversion,trend_expansion->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-02-20 11:00:00+00:00,2024-02-20 23:00:00+00:00,short,0.0005351255001262434,trend_expansion,normal_volatility,down_or_flat_momentum,range_z_reversion,trend_expansion->normal_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-02-21 07:00:00+00:00,2024-02-21 19:00:00+00:00,long,-0.009902142077045317,trend_expansion,high_volatility,down_or_flat_momentum,range_z_reversion,trend_expansion->high_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-02-21 19:00:00+00:00,2024-02-22 07:00:00+00:00,long,0.015073641740765309,trend_expansion,normal_volatility,down_or_flat_momentum,range_z_reversion,trend_expansion->normal_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-02-23 07:00:00+00:00,2024-02-23 19:00:00+00:00,long,0.003596711129476793,range_or_de_risk,normal_volatility,down_or_flat_momentum,range_z_reversion,range_or_de_risk->normal_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-02-23 22:00:00+00:00,2024-02-24 10:00:00+00:00,long,0.005946285353570557,range_or_de_risk,normal_volatility,down_or_flat_momentum,range_z_reversion,range_or_de_risk->normal_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-02-24 17:00:00+00:00,2024-02-25 05:00:00+00:00,short,-0.00262603380797799,range_or_de_risk,normal_volatility,up_momentum,range_z_reversion,range_or_de_risk->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-02-25 05:00:00+00:00,2024-02-25 17:00:00+00:00,short,0.0021163429284534185,range_or_de_risk,normal_volatility,up_momentum,range_z_reversion,range_or_de_risk->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-02-26 09:00:00+00:00,2024-02-26 21:00:00+00:00,long,0.07248087781764045,range_or_de_risk,normal_volatility,down_or_flat_momentum,range_z_reversion,range_or_de_risk->normal_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-02-26 21:00:00+00:00,2024-02-27 09:00:00+00:00,short,-0.03610808286311373,trend_expansion,high_volatility,up_momentum,range_z_reversion,trend_expansion->high_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-02-27 09:00:00+00:00,2024-02-27 21:00:00+00:00,short,-0.001543381598892335,trend_expansion,high_volatility,up_momentum,range_z_reversion,trend_expansion->high_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-02-28 08:00:00+00:00,2024-02-28 20:00:00+00:00,short,-0.016060813727261314,trend_expansion,high_volatility,up_momentum,range_z_reversion,trend_expansion->high_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-03-03 13:00:00+00:00,2024-03-04 01:00:00+00:00,short,-0.01792724476414831,trend_expansion,normal_volatility,up_momentum,range_z_reversion,trend_expansion->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-03-04 01:00:00+00:00,2024-03-04 13:00:00+00:00,short,-0.025173033112741106,trend_expansion,normal_volatility,up_momentum,range_z_reversion,trend_expansion->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-03-04 13:00:00+00:00,2024-03-05 01:00:00+00:00,short,-0.05213894811661457,trend_expansion,normal_volatility,up_momentum,range_z_reversion,trend_expansion->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-03-05 01:00:00+00:00,2024-03-05 13:00:00+00:00,short,0.010744016148065194,trend_expansion,high_volatility,up_momentum,range_z_reversion,trend_expansion->high_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-03-05 14:00:00+00:00,2024-03-06 02:00:00+00:00,short,0.0860919036867922,trend_expansion,high_volatility,up_momentum,range_z_reversion,trend_expansion->high_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-03-06 02:00:00+00:00,2024-03-06 14:00:00+00:00,long,0.04939485627836615,trend_expansion,high_volatility,down_or_flat_momentum,range_z_reversion,trend_expansion->high_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-03-08 06:00:00+00:00,2024-03-08 18:00:00+00:00,short,-0.015014149630866225,trend_expansion,normal_volatility,up_momentum,range_z_reversion,trend_expansion->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-03-08 18:00:00+00:00,2024-03-09 06:00:00+00:00,short,0.0022164539332651945,trend_expansion,normal_volatility,up_momentum,range_z_reversion,trend_expansion->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-03-10 01:00:00+00:00,2024-03-10 13:00:00+00:00,short,-0.005425187718805846,trend_expansion,normal_volatility,up_momentum,range_z_reversion,trend_expansion->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-03-11 07:00:00+00:00,2024-03-11 19:00:00+00:00,short,-0.013376656347036775,trend_expansion,high_volatility,up_momentum,range_z_reversion,trend_expansion->high_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-03-11 19:00:00+00:00,2024-03-12 07:00:00+00:00,short,-0.002099485896901676,trend_expansion,high_volatility,up_momentum,range_z_reversion,trend_expansion->high_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-03-13 07:00:00+00:00,2024-03-13 19:00:00+00:00,short,-0.0067816747640112585,trend_expansion,high_volatility,up_momentum,range_z_reversion,trend_expansion->high_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-03-13 19:00:00+00:00,2024-03-14 07:00:00+00:00,short,0.001707447820863628,trend_expansion,normal_volatility,up_momentum,range_z_reversion,trend_expansion->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-03-14 15:00:00+00:00,2024-03-15 03:00:00+00:00,long,-0.03698266091939173,trend_expansion,normal_volatility,down_or_flat_momentum,range_z_reversion,trend_expansion->normal_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-03-15 03:00:00+00:00,2024-03-15 15:00:00+00:00,long,-0.0009811794997096612,trend_expansion,high_volatility,down_or_flat_momentum,range_z_reversion,trend_expansion->high_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-03-15 16:00:00+00:00,2024-03-16 04:00:00+00:00,long,0.01645570720258993,trend_expansion,high_volatility,down_or_flat_momentum,range_z_reversion,trend_expansion->high_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-03-16 18:00:00+00:00,2024-03-17 06:00:00+00:00,long,-0.030873809871909352,range_or_de_risk,normal_volatility,down_or_flat_momentum,range_z_reversion,range_or_de_risk->normal_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-03-17 06:00:00+00:00,2024-03-17 18:00:00+00:00,long,0.04943403830384052,range_or_de_risk,high_volatility,down_or_flat_momentum,range_z_reversion,range_or_de_risk->high_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-03-19 01:00:00+00:00,2024-03-19 13:00:00+00:00,long,-0.03473871026084252,range_or_de_risk,high_volatility,down_or_flat_momentum,range_z_reversion,range_or_de_risk->high_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-03-19 13:00:00+00:00,2024-03-20 01:00:00+00:00,long,-0.01870791348752232,range_or_de_risk,high_volatility,down_or_flat_momentum,range_z_reversion,range_or_de_risk->high_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-03-20 01:00:00+00:00,2024-03-20 13:00:00+00:00,long,0.019783130575363295,range_or_de_risk,high_volatility,down_or_flat_momentum,range_z_reversion,range_or_de_risk->high_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-03-20 20:00:00+00:00,2024-03-21 08:00:00+00:00,short,-0.0033700898153765646,range_or_de_risk,high_volatility,up_momentum,range_z_reversion,range_or_de_risk->high_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-03-21 08:00:00+00:00,2024-03-21 20:00:00+00:00,short,0.02680625502072942,range_or_de_risk,high_volatility,up_momentum,range_z_reversion,range_or_de_risk->high_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-03-22 13:00:00+00:00,2024-03-23 01:00:00+00:00,long,0.016699067740313378,range_or_de_risk,high_volatility,down_or_flat_momentum,range_z_reversion,range_or_de_risk->high_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-03-24 11:00:00+00:00,2024-03-24 23:00:00+00:00,short,-0.028713682200128376,range_or_de_risk,normal_volatility,up_momentum,range_z_reversion,range_or_de_risk->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-03-24 23:00:00+00:00,2024-03-25 11:00:00+00:00,short,0.005949115600225707,range_or_de_risk,normal_volatility,up_momentum,range_z_reversion,range_or_de_risk->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-03-25 13:00:00+00:00,2024-03-26 01:00:00+00:00,short,-0.03383428453753834,trend_expansion,normal_volatility,up_momentum,range_z_reversion,trend_expansion->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-03-26 01:00:00+00:00,2024-03-26 13:00:00+00:00,short,-0.0015053171986474378,trend_expansion,high_volatility,up_momentum,range_z_reversion,trend_expansion->high_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-03-27 15:00:00+00:00,2024-03-28 03:00:00+00:00,long,0.00604001510003771,trend_expansion,normal_volatility,down_or_flat_momentum,range_z_reversion,trend_expansion->normal_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-03-28 12:00:00+00:00,2024-03-29 00:00:00+00:00,short,0.001459079977797595,trend_expansion,normal_volatility,up_momentum,range_z_reversion,trend_expansion->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-03-31 05:00:00+00:00,2024-03-31 17:00:00+00:00,short,-0.002323811397550779,trend_expansion,normal_volatility,up_momentum,range_z_reversion,trend_expansion->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-03-31 17:00:00+00:00,2024-04-01 05:00:00+00:00,short,0.01902775400228429,trend_expansion,normal_volatility,up_momentum,range_z_reversion,trend_expansion->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-04-01 05:00:00+00:00,2024-04-01 17:00:00+00:00,long,-0.006035639870066167,trend_expansion,normal_volatility,down_or_flat_momentum,range_z_reversion,trend_expansion->normal_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-04-01 17:00:00+00:00,2024-04-02 05:00:00+00:00,long,-0.028877959435933187,trend_expansion,high_volatility,down_or_flat_momentum,range_z_reversion,trend_expansion->high_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-04-02 05:00:00+00:00,2024-04-02 17:00:00+00:00,long,-0.01732413784839726,range_or_de_risk,high_volatility,down_or_flat_momentum,range_z_reversion,range_or_de_risk->high_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-04-02 17:00:00+00:00,2024-04-03 05:00:00+00:00,long,0.0071498891674965925,range_or_de_risk,high_volatility,down_or_flat_momentum,range_z_reversion,range_or_de_risk->high_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-04-04 12:00:00+00:00,2024-04-05 00:00:00+00:00,short,-0.0284369425414861,range_or_de_risk,normal_volatility,up_momentum,range_z_reversion,range_or_de_risk->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-04-05 00:00:00+00:00,2024-04-05 12:00:00+00:00,short,0.025099991254409204,range_or_de_risk,normal_volatility,up_momentum,range_z_reversion,range_or_de_risk->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-04-06 22:00:00+00:00,2024-04-07 10:00:00+00:00,short,-0.003940859592215018,range_or_de_risk,normal_volatility,up_momentum,range_z_reversion,range_or_de_risk->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-04-07 10:00:00+00:00,2024-04-07 22:00:00+00:00,short,0.0018483115225650382,trend_expansion,normal_volatility,up_momentum,range_z_reversion,trend_expansion->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-04-08 07:00:00+00:00,2024-04-08 19:00:00+00:00,short,-0.015097463699084379,trend_expansion,normal_volatility,up_momentum,range_z_reversion,trend_expansion->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-04-08 19:00:00+00:00,2024-04-09 07:00:00+00:00,short,0.01925716913301556,trend_expansion,normal_volatility,up_momentum,range_z_reversion,trend_expansion->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-04-09 16:00:00+00:00,2024-04-10 04:00:00+00:00,long,0.007770850789285966,trend_expansion,normal_volatility,down_or_flat_momentum,range_z_reversion,trend_expansion->normal_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-04-10 12:00:00+00:00,2024-04-11 00:00:00+00:00,long,0.037425120630810715,trend_expansion,normal_volatility,down_or_flat_momentum,range_z_reversion,trend_expansion->normal_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-04-11 02:00:00+00:00,2024-04-11 14:00:00+00:00,short,0.019650778653230505,trend_expansion,high_volatility,up_momentum,range_z_reversion,trend_expansion->high_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-04-12 04:00:00+00:00,2024-04-12 16:00:00+00:00,short,0.03199632037745681,trend_expansion,normal_volatility,up_momentum,range_z_reversion,trend_expansion->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-04-12 16:00:00+00:00,2024-04-13 04:00:00+00:00,long,-0.018200322077659425,trend_expansion,normal_volatility,down_or_flat_momentum,range_z_reversion,trend_expansion->normal_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-04-13 19:00:00+00:00,2024-04-14 07:00:00+00:00,long,-0.004996449188669261,range_or_de_risk,high_volatility,down_or_flat_momentum,range_z_reversion,range_or_de_risk->high_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-04-16 03:00:00+00:00,2024-04-16 15:00:00+00:00,long,-0.018962449965055028,range_or_de_risk,high_volatility,down_or_flat_momentum,range_z_reversion,range_or_de_risk->high_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-04-16 15:00:00+00:00,2024-04-17 03:00:00+00:00,long,0.03367464241882567,range_or_de_risk,normal_volatility,down_or_flat_momentum,range_z_reversion,range_or_de_risk->normal_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-04-17 14:00:00+00:00,2024-04-18 02:00:00+00:00,long,0.0063115559061521775,range_or_de_risk,high_volatility,down_or_flat_momentum,range_z_reversion,range_or_de_risk->high_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-04-18 05:00:00+00:00,2024-04-18 17:00:00+00:00,long,0.028011681945349087,range_or_de_risk,high_volatility,down_or_flat_momentum,range_z_reversion,range_or_de_risk->high_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-04-19 06:00:00+00:00,2024-04-19 18:00:00+00:00,short,0.006526021066046828,range_or_de_risk,high_volatility,up_momentum,range_z_reversion,range_or_de_risk->high_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-04-20 17:00:00+00:00,2024-04-21 05:00:00+00:00,short,0.0026409509202454107,range_or_de_risk,normal_volatility,up_momentum,range_z_reversion,range_or_de_risk->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-04-21 11:00:00+00:00,2024-04-21 23:00:00+00:00,short,0.004489376017203339,trend_expansion,normal_volatility,up_momentum,range_z_reversion,trend_expansion->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-04-22 03:00:00+00:00,2024-04-22 15:00:00+00:00,short,-0.0044271614145365845,trend_expansion,normal_volatility,up_momentum,range_z_reversion,trend_expansion->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-04-22 15:00:00+00:00,2024-04-23 03:00:00+00:00,short,-0.006676780659201409,trend_expansion,normal_volatility,up_momentum,range_z_reversion,trend_expansion->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-04-23 14:00:00+00:00,2024-04-24 02:00:00+00:00,short,0.005675851870982185,trend_expansion,normal_volatility,up_momentum,range_z_reversion,trend_expansion->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-04-24 04:00:00+00:00,2024-04-24 16:00:00+00:00,short,0.03298113658070678,trend_expansion,normal_volatility,up_momentum,range_z_reversion,trend_expansion->normal_volatility->up_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-04-24 16:00:00+00:00,2024-04-25 04:00:00+00:00,long,-0.007099138862310617,trend_expansion,normal_volatility,down_or_flat_momentum,range_z_reversion,trend_expansion->normal_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-04-25 04:00:00+00:00,2024-04-25 16:00:00+00:00,long,0.0016702417964875593,trend_expansion,normal_volatility,down_or_flat_momentum,range_z_reversion,trend_expansion->normal_volatility->down_or_flat_momentum->range_z_reversion
binance,BTCUSDT,range_z_reversion_v1,2024-04-26 15:00:00+00:00,2024-04-27 03:00:00+00:00,long,-0.0066328920013819515,range_or_de_risk,normal_volatility,down_or_flat_momentum,range_z_reversion,range_or_de_risk->normal_volatility->down_or_flat_momentum->range_z_reversion
