recipe_id,pair,parent_regime_root,regime_profit_branch_path,bbn_evidence_node,bbn_evidence_value,realized_R,allowed_action,source
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.006241459519418582,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.039947009512226905,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.015404038586017117,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.01320175151950853,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Sideways,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.030441363148130066,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Sideways,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.16506539033400833,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.008807034338722415,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,BNB/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.01986011322838244,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.04693804155028644,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,BNB/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.027240608434895258,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.038041698604375486,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,BNB/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.022601121790199536,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,BNB/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.0198904371586215,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.00058109221455835,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,BNB/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.10111310864929728,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.09035456546157154,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,BNB/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.018172305927889616,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,BNB/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.025794860772581966,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,BNB/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.003501192684866154,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,BNB/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.021235710632218054,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,BNB/USDT,Sideways,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.018793706293706296,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,BNB/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.06555548796696865,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
