provider,instrument,timeframe,root,missing_or_rejected_reason,candidate_source_ticker_rejected_or_missing,candidate_source_relation,required_label_source,forbidden_proxy_sources,post_axiswise_disposition,post_axiswise_reason,required_next_artifact,attack_bucket,candidate_source_ticker,acceptance_state
yfinance,SPY,15m,Sideways,missing_intraday_or_monthly_source_label,,index_etf_tracks_sp500,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^GSPC,not_accepted_crosswalk_required
yfinance,SPY,15m,Crisis,missing_intraday_or_monthly_source_label,,index_etf_tracks_sp500,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^GSPC,not_accepted_crosswalk_required
yfinance,USO,15m,Bull,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,USO,15m,Bear,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,USO,15m,Sideways,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,USO,15m,Crisis,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,YM=F,15m,Bull,missing_intraday_or_monthly_source_label,,index_future_tracks_dow,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^DJI,not_accepted_crosswalk_required
yfinance,YM=F,15m,Bear,missing_intraday_or_monthly_source_label,,index_future_tracks_dow,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^DJI,not_accepted_crosswalk_required
yfinance,YM=F,15m,Sideways,missing_intraday_or_monthly_source_label,,index_future_tracks_dow,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^DJI,not_accepted_crosswalk_required
yfinance,YM=F,15m,Crisis,missing_intraday_or_monthly_source_label,,index_future_tracks_dow,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^DJI,not_accepted_crosswalk_required
yfinance,^DJI,15m,Bull,missing_intraday_or_monthly_source_label,,exact_same_ticker_daily_source_label,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,daily_to_intraday_source_label_attachment_policy_and_calibration_probe,exact_same_source_daily_label_attachable_pending_policy,^DJI,not_accepted_policy_required
yfinance,^DJI,15m,Bear,missing_intraday_or_monthly_source_label,,exact_same_ticker_daily_source_label,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,daily_to_intraday_source_label_attachment_policy_and_calibration_probe,exact_same_source_daily_label_attachable_pending_policy,^DJI,not_accepted_policy_required
yfinance,^DJI,15m,Sideways,missing_intraday_or_monthly_source_label,,exact_same_ticker_daily_source_label,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,daily_to_intraday_source_label_attachment_policy_and_calibration_probe,exact_same_source_daily_label_attachable_pending_policy,^DJI,not_accepted_policy_required
yfinance,^DJI,15m,Crisis,missing_intraday_or_monthly_source_label,,exact_same_ticker_daily_source_label,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,daily_to_intraday_source_label_attachment_policy_and_calibration_probe,exact_same_source_daily_label_attachable_pending_policy,^DJI,not_accepted_policy_required
yfinance,^GSPC,15m,Bull,missing_intraday_or_monthly_source_label,,exact_same_ticker_daily_source_label,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,daily_to_intraday_source_label_attachment_policy_and_calibration_probe,exact_same_source_daily_label_attachable_pending_policy,^GSPC,not_accepted_policy_required
yfinance,^GSPC,15m,Bear,missing_intraday_or_monthly_source_label,,exact_same_ticker_daily_source_label,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,daily_to_intraday_source_label_attachment_policy_and_calibration_probe,exact_same_source_daily_label_attachable_pending_policy,^GSPC,not_accepted_policy_required
yfinance,^GSPC,15m,Sideways,missing_intraday_or_monthly_source_label,,exact_same_ticker_daily_source_label,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,daily_to_intraday_source_label_attachment_policy_and_calibration_probe,exact_same_source_daily_label_attachable_pending_policy,^GSPC,not_accepted_policy_required
yfinance,^GSPC,15m,Crisis,missing_intraday_or_monthly_source_label,,exact_same_ticker_daily_source_label,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,daily_to_intraday_source_label_attachment_policy_and_calibration_probe,exact_same_source_daily_label_attachable_pending_policy,^GSPC,not_accepted_policy_required
yfinance,^NDX,15m,Bull,missing_intraday_or_monthly_source_label,,nasdaq100_vs_composite_candidate_requires_policy,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^IXIC,not_accepted_crosswalk_required
yfinance,^NDX,15m,Bear,missing_intraday_or_monthly_source_label,,nasdaq100_vs_composite_candidate_requires_policy,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^IXIC,not_accepted_crosswalk_required
yfinance,^NDX,15m,Sideways,missing_intraday_or_monthly_source_label,,nasdaq100_vs_composite_candidate_requires_policy,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^IXIC,not_accepted_crosswalk_required
yfinance,^NDX,15m,Crisis,missing_intraday_or_monthly_source_label,,nasdaq100_vs_composite_candidate_requires_policy,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^IXIC,not_accepted_crosswalk_required
yfinance,^VIX,15m,Bull,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,^VIX,15m,Bear,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,^VIX,15m,Sideways,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,^VIX,15m,Crisis,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,CL=F,30m,Bull,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,CL=F,30m,Bear,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,CL=F,30m,Sideways,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,CL=F,30m,Crisis,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,DIA,30m,Bull,missing_intraday_or_monthly_source_label,,index_etf_tracks_dow,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^DJI,not_accepted_crosswalk_required
yfinance,DIA,30m,Bear,missing_intraday_or_monthly_source_label,,index_etf_tracks_dow,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^DJI,not_accepted_crosswalk_required
yfinance,DIA,30m,Sideways,missing_intraday_or_monthly_source_label,,index_etf_tracks_dow,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^DJI,not_accepted_crosswalk_required
yfinance,DIA,30m,Crisis,missing_intraday_or_monthly_source_label,,index_etf_tracks_dow,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^DJI,not_accepted_crosswalk_required
yfinance,ES=F,30m,Bull,missing_intraday_or_monthly_source_label,,index_future_tracks_sp500,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^GSPC,not_accepted_crosswalk_required
yfinance,ES=F,30m,Bear,missing_intraday_or_monthly_source_label,,index_future_tracks_sp500,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^GSPC,not_accepted_crosswalk_required
yfinance,ES=F,30m,Sideways,missing_intraday_or_monthly_source_label,,index_future_tracks_sp500,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^GSPC,not_accepted_crosswalk_required
yfinance,ES=F,30m,Crisis,missing_intraday_or_monthly_source_label,,index_future_tracks_sp500,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^GSPC,not_accepted_crosswalk_required
yfinance,GC=F,30m,Bull,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,GC=F,30m,Bear,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,GC=F,30m,Sideways,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,GC=F,30m,Crisis,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,GLD,30m,Bull,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,GLD,30m,Bear,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,GLD,30m,Sideways,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,GLD,30m,Crisis,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,NQ=F,30m,Bull,missing_intraday_or_monthly_source_label,,nasdaq_future_candidate_requires_ndx_vs_ixic_policy,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^IXIC,not_accepted_crosswalk_required
yfinance,NQ=F,30m,Bear,missing_intraday_or_monthly_source_label,,nasdaq_future_candidate_requires_ndx_vs_ixic_policy,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^IXIC,not_accepted_crosswalk_required
yfinance,NQ=F,30m,Sideways,missing_intraday_or_monthly_source_label,,nasdaq_future_candidate_requires_ndx_vs_ixic_policy,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^IXIC,not_accepted_crosswalk_required
yfinance,NQ=F,30m,Crisis,missing_intraday_or_monthly_source_label,,nasdaq_future_candidate_requires_ndx_vs_ixic_policy,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^IXIC,not_accepted_crosswalk_required
yfinance,QQQ,30m,Bull,missing_intraday_or_monthly_source_label,,nasdaq_etf_candidate_requires_ndx_vs_ixic_policy,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^IXIC,not_accepted_crosswalk_required
yfinance,QQQ,30m,Bear,missing_intraday_or_monthly_source_label,,nasdaq_etf_candidate_requires_ndx_vs_ixic_policy,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^IXIC,not_accepted_crosswalk_required
yfinance,QQQ,30m,Sideways,missing_intraday_or_monthly_source_label,,nasdaq_etf_candidate_requires_ndx_vs_ixic_policy,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^IXIC,not_accepted_crosswalk_required
yfinance,QQQ,30m,Crisis,missing_intraday_or_monthly_source_label,,nasdaq_etf_candidate_requires_ndx_vs_ixic_policy,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^IXIC,not_accepted_crosswalk_required
yfinance,SPY,30m,Bull,missing_intraday_or_monthly_source_label,,index_etf_tracks_sp500,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^GSPC,not_accepted_crosswalk_required
yfinance,SPY,30m,Bear,missing_intraday_or_monthly_source_label,,index_etf_tracks_sp500,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^GSPC,not_accepted_crosswalk_required
yfinance,SPY,30m,Sideways,missing_intraday_or_monthly_source_label,,index_etf_tracks_sp500,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^GSPC,not_accepted_crosswalk_required
yfinance,SPY,30m,Crisis,missing_intraday_or_monthly_source_label,,index_etf_tracks_sp500,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^GSPC,not_accepted_crosswalk_required
yfinance,USO,30m,Bull,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,USO,30m,Bear,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,USO,30m,Sideways,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,USO,30m,Crisis,missing_intraday_or_monthly_source_label,,none,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,acquire_native_source_label_rows_or_drop_from_current_high_yield_batch,unsupported_no_current_source_label,,blocked_no_source_label
yfinance,YM=F,30m,Bull,missing_intraday_or_monthly_source_label,,index_future_tracks_dow,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^DJI,not_accepted_crosswalk_required
yfinance,YM=F,30m,Bear,missing_intraday_or_monthly_source_label,,index_future_tracks_dow,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^DJI,not_accepted_crosswalk_required
yfinance,YM=F,30m,Sideways,missing_intraday_or_monthly_source_label,,index_future_tracks_dow,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^DJI,not_accepted_crosswalk_required
yfinance,YM=F,30m,Crisis,missing_intraday_or_monthly_source_label,,index_future_tracks_dow,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,owner_approved_crosswalk_then_calibrated_source_label_attachment_probe,explicit_crosswalk_candidate_pending_owner_approval,^DJI,not_accepted_crosswalk_required
yfinance,^DJI,30m,Bull,missing_intraday_or_monthly_source_label,,exact_same_ticker_daily_source_label,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,daily_to_intraday_source_label_attachment_policy_and_calibration_probe,exact_same_source_daily_label_attachable_pending_policy,^DJI,not_accepted_policy_required
yfinance,^DJI,30m,Bear,missing_intraday_or_monthly_source_label,,exact_same_ticker_daily_source_label,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,daily_to_intraday_source_label_attachment_policy_and_calibration_probe,exact_same_source_daily_label_attachable_pending_policy,^DJI,not_accepted_policy_required
yfinance,^DJI,30m,Sideways,missing_intraday_or_monthly_source_label,,exact_same_ticker_daily_source_label,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,daily_to_intraday_source_label_attachment_policy_and_calibration_probe,exact_same_source_daily_label_attachable_pending_policy,^DJI,not_accepted_policy_required
yfinance,^DJI,30m,Crisis,missing_intraday_or_monthly_source_label,,exact_same_ticker_daily_source_label,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,daily_to_intraday_source_label_attachment_policy_and_calibration_probe,exact_same_source_daily_label_attachable_pending_policy,^DJI,not_accepted_policy_required
yfinance,^GSPC,30m,Bull,missing_intraday_or_monthly_source_label,,exact_same_ticker_daily_source_label,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,daily_to_intraday_source_label_attachment_policy_and_calibration_probe,exact_same_source_daily_label_attachable_pending_policy,^GSPC,not_accepted_policy_required
yfinance,^GSPC,30m,Bear,missing_intraday_or_monthly_source_label,,exact_same_ticker_daily_source_label,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,active_request_after_axiswise,still lacks native or exact-underlying independent source labels,daily_to_intraday_source_label_attachment_policy_and_calibration_probe,exact_same_source_daily_label_attachable_pending_policy,^GSPC,not_accepted_policy_required
