row_id,trade_id,strategy,strategy_family,pair,timeframe,open_date,open_timestamp,open_dt,profit_ratio_num,release_allowed_v2,is_bad_loss_num,qqq_yf_1h_timestamp,qqq_yf_1h_ret_1,qqq_yf_1h_ret_4,qqq_yf_1h_ret_8,qqq_yf_1h_ret_16,qqq_yf_1h_range_pct,qqq_yf_1h_vol_16,qqq_yf_1h_eff_16,qqq_yf_1h_trend_dir,qqq_yf_1h_trend_expansion,qqq_yf_1h_transition_guardrail,nq_autoquant_15m_timestamp,nq_autoquant_15m_ret_1,nq_autoquant_15m_ret_4,nq_autoquant_15m_ret_8,nq_autoquant_15m_ret_16,nq_autoquant_15m_range_pct,nq_autoquant_15m_vol_16,nq_autoquant_15m_eff_16,nq_autoquant_15m_trend_dir,nq_autoquant_15m_trend_expansion,nq_autoquant_15m_transition_guardrail,provider_observations_aligned,provider_trend_expansion_votes,provider_transition_guardrail_votes,provider_bull_trend_votes,provider_agreement_v2,provider_agreement_trend_expansion_event,provider_disagreement_transition_guardrail_event,future_qqq_ret_16h,future_qqq_max_dd_16h,transition_stable_v2,path_specific_edge_v2,provider_agreement_trend_expansion_release_v2,allowed_action,regime_id_v2
243,7e388ee6b689a798,TomacNQ_ScratchReclaim15m,ScratchReclaim,NQ/USD,15m,2025-07-18T20:00:00+00:00,1752868800000,2025-07-18 20:00:00+00:00,8.799460299768282e-05,1,False,2025-07-18 19:30:00+00:00,0.0005347852508077455,0.0009452655952495448,-0.0011390390143130036,0.008390496903884381,0.0012115682419265032,0.0013895153345780413,0.5503864408803386,-1,0,0,2025-07-18 20:00:00+00:00,-9.77708251858056e-05,0.0005185047496991668,0.0009003895163341991,7.82304277249235e-05,0.00045956781069717413,0.0004667012204157457,0.013281864838126876,1,0,1,2,0,1,1,0,0,1,0.0,0.0,0,1,0,observe_only,ProviderDisagreementTransitionGuardrail
244,59d6fcae4bed13c2,TomacNQ_RegimePersistenceClusterDense15m,RegimePersistenceClusterDense,NQ/USD,15m,2025-07-21T08:15:00+00:00,1753085700000,2025-07-21 08:15:00+00:00,-0.0007117784711596,0,False,2025-07-18 19:30:00+00:00,0.0005347852508077455,0.0009452655952495448,-0.0011390390143130036,0.008390496903884381,0.0012115682419265032,0.0013895153345780413,0.5503864408803386,-1,0,0,2025-07-21 08:15:00+00:00,-7.800312012484767e-05,0.00016579704491159752,0.00012678102965701932,0.0011617349877481864,0.0005265621343318511,0.00026871260394629087,0.3663495929946979,1,0,0,2,0,0,1,0,0,1,0.005184807384465584,0.005184807384465584,0,0,0,observe_only,ProviderDisagreementTransitionGuardrail
245,c636375ff1ee3d1a,TomacNQ_RegimePersistenceClusterDense15m,RegimePersistenceClusterDense,NQ/USD,15m,2025-07-21T14:00:00+00:00,1753106400000,2025-07-21 14:00:00+00:00,-0.0007581795913606,0,False,2025-07-21 13:30:00+00:00,0.008246624443207118,0.008839386919665904,0.007259576832323145,0.015465685769825432,0.006732890736971264,0.002381028972469252,0.6944743589087342,1,0,0,2025-07-21 14:00:00+00:00,0.000913730255164058,0.006697039615189082,0.004879524539128877,0.0039096014351454045,0.0010100127222756365,0.0010223873362190806,0.38273787275144666,1,1,0,2,1,0,2,1,1,0,-0.0030367739246660586,-0.0030367739246660586,1,0,0,observe_only,ProviderAgreementTrendExpansion
246,12aa15aa101fc60d,TomacNQ_ScratchNoRSINoConflict15m,ScratchNoRSINoConflict,NQ/USD,15m,2025-07-22T10:00:00+00:00,1753178400000,2025-07-22 10:00:00+00:00,0.000360972088054,1,False,2025-07-21 19:30:00+00:00,-0.0010445416780234806,-0.0014513918237216705,0.005722365393790785,0.004281169265631046,0.002082937321361862,0.002351987250999146,0.21012430618506822,1,0,1,2025-07-22 10:00:00+00:00,0.00038048780487809353,0.0005269063765429571,-0.0008380024360535865,-0.0009256191905216982,0.0007996957255288232,0.0005093994208890165,0.1635020685052654,-1,0,1,2,0,2,1,0,0,1,-0.005087200889475785,-0.007356004637789293,0,0,0,observe_only,ProviderDisagreementTransitionGuardrail
247,26c0e5cf5f35a714,TomacNQ_ScratchBreakout15m,ScratchBreakout,NQ/USD,15m,2025-07-22T13:30:00+00:00,1753191000000,2025-07-22 13:30:00+00:00,-0.0026372642519317,0,True,2025-07-22 13:30:00+00:00,-0.007356004637789293,-0.010460627616087126,-0.0022093367204899517,-0.0033458592140825916,0.010232034077934398,0.003027875280524355,0.12171129576636584,-1,0,1,2025-07-22 13:30:00+00:00,-0.0026275582198779235,-0.0019185072650071966,-0.0015392858882556926,0.00018542374204622014,0.0035419126328217238,0.0007593053365353233,0.026042651796929606,-1,0,1,2,0,2,0,0,0,1,0.0022856167557692153,0.0001606503789997049,1,0,0,observe_only,ProviderDisagreementTransitionGuardrail
248,e649c3162865dea8,TomacNQ_ScratchNoRSINoConflict15m,ScratchNoRSINoConflict,NQ/USD,15m,2025-07-22T16:45:00+00:00,1753202700000,2025-07-22 16:45:00+00:00,0.0017633574325515,1,False,2025-07-22 16:30:00+00:00,0.003070936999206131,-0.004147699113196457,-0.005593071000337901,0.0013724615417587405,0.0039068496323517825,0.0031238408284300226,0.04524285881164932,-1,0,1,2025-07-22 16:45:00+00:00,0.0009012804059680413,-0.00030332681017608554,-0.0009875818910726197,-0.005296311080389082,0.0014485802934353865,0.0016769240218454627,0.32933287824421925,-1,0,0,2,0,1,0,0,0,1,-0.0009434147769129542,-0.0011925223406463736,1,1,0,observe_only,ProviderDisagreementTransitionGuardrail
249,12752a770d29e24e,TomacNQ_ScratchNoRSINoConflict15m,ScratchNoRSINoConflict,NQ/USD,15m,2025-07-22T19:30:00+00:00,1753212600000,2025-07-22 19:30:00+00:00,-0.000684068054999,0,False,2025-07-22 19:30:00+00:00,-0.0007654929470337635,0.0021246250549491474,-0.00612642877414582,0.00039205571542488826,0.0016390510184941022,0.0031515859872585372,0.01221481451580848,-1,0,1,2025-07-22 19:30:00+00:00,0.0,-8.794301292758266e-05,0.0007236739164449002,0.0009390222430893935,0.0009479136128212645,0.000706106220005038,0.11910088458176872,1,0,1,2,0,2,1,0,0,1,0.0,0.0,0,0,0,observe_only,ProviderDisagreementTransitionGuardrail
250,d3addba7b8fa5f0a,TomacNQ_RegimeTrendPullbackDense15m,RegimeTrendPullbackDense,NQ/USD,15m,2025-07-23T00:00:00+00:00,1753228800000,2025-07-23 00:00:00+00:00,-0.001366907177239,0,False,2025-07-22 19:30:00+00:00,-0.0007654929470337635,0.0021246250549491474,-0.00612642877414582,0.00039205571542488826,0.0016390510184941022,0.0031515859872585372,0.01221481451580848,-1,0,1,2025-07-23 00:00:00+00:00,-0.0013864344226282022,1.9554738601934574e-05,0.001537376862967843,-0.0002736860625373039,0.001711006169399388,0.0007108516963666035,0.03569479416095999,1,0,1,2,0,2,1,0,0,1,-0.0003385103045560056,-0.0010689226770912441,0,0,0,observe_only,ProviderDisagreementTransitionGuardrail
251,9a415d01783c50ca,TomacNQ_RegimeTrendPullbackDense15m,RegimeTrendPullbackDense,NQ/USD,15m,2025-07-23T12:00:00+00:00,1753272000000,2025-07-23 12:00:00+00:00,-0.0002148437499533,0,False,2025-07-22 19:30:00+00:00,-0.0007654929470337635,0.0021246250549491474,-0.00612642877414582,0.00039205571542488826,0.0016390510184941022,0.0031515859872585372,0.01221481451580848,-1,0,1,2025-07-23 12:00:00+00:00,7.812194836143149e-05,0.0002930202574671359,-0.0002635714913264975,-0.0004099400706658596,0.0007811584579932039,0.00026948538059445555,0.11228986620941273,-1,0,1,2,0,2,0,0,0,1,0.00452535972836543,-0.0010689226770912441,0,0,0,observe_only,ProviderDisagreementTransitionGuardrail
252,4ab6b641c22ee4f6,TomacNQ_ScratchNoRSINoConflict15m,ScratchNoRSINoConflict,NQ/USD,15m,2025-07-23T14:30:00+00:00,1753281000000,2025-07-23 14:30:00+00:00,-0.000773402776418,0,False,2025-07-23 14:30:00+00:00,0.0006331136050301556,-0.0001871896985408128,0.0018481332949109586,-0.00036528657433188005,0.00283404522614432,0.0031644634758545977,0.011052503106474234,1,0,1,2025-07-23 14:30:00+00:00,-0.0007538229592936041,-0.0009396564381147776,-0.002803939192621785,-0.003913340489899442,0.0017341210357699204,0.0008900881989057949,0.395033895707331,-1,0,0,2,0,1,1,0,0,1,0.004964012270890272,9.80183005931945e-05,1,0,0,observe_only,ProviderDisagreementTransitionGuardrail
253,c098d7f048af8465,TomacNQ_ScratchNoRSINoConflict15m,ScratchNoRSINoConflict,NQ/USD,15m,2025-07-23T16:45:00+00:00,1753289100000,2025-07-23 16:45:00+00:00,-0.0001955378267925,0,False,2025-07-23 16:30:00+00:00,0.0009980352574583407,0.0006591871076833122,0.0027852126880774097,-0.00666731217595673,0.0015311494368162872,0.0023068136476783736,0.26555702701641365,1,0,0,2025-07-23 16:45:00+00:00,5.866134803778067e-05,-0.0011425223377764526,0.0011353404063736416,-0.00032251443985109596,0.000645236977944627,0.001133275474804291,0.022472485681840546,1,0,1,2,0,1,2,1,0,1,0.0038636257683866138,0.002554922243363178,1,0,0,observe_only,ProviderDisagreementTransitionGuardrail
254,36a049b661dbceaa,TomacNQ_ScratchBreakout15m,ScratchBreakout,NQ/USD,15m,2025-07-23T20:00:00+00:00,1753300800000,2025-07-23 20:00:00+00:00,0.0021232663238273,1,False,2025-07-23 19:30:00+00:00,0.0013053684102362073,0.0048655170605833575,0.003756402650376689,-0.00346411391791257,0.002358897273168445,0.0024060808614779013,0.13146835517314737,1,0,1,2025-07-23 20:00:00+00:00,0.003019323671497487,0.004359487004437446,0.00427133718208772,0.006715870765922061,0.003961857411974908,0.0010153186874301255,0.590732791050588,1,1,0,2,1,1,2,1,1,1,0.0,0.0,0,1,0,observe_only,ProviderAgreementTrendExpansion
255,ec6639ebb4ca5ca6,TomacNQ_RegimeTrendPullbackSimple15m,RegimeTrendPullbackSimple,NQ/USD,15m,2025-07-24T14:30:00+00:00,1753367400000,2025-07-24 14:30:00+00:00,0.0011781430129781,1,False,2025-07-24 14:30:00+00:00,0.0020653059970261456,0.003800247988346328,0.00815961081365879,0.0019587378695919977,0.0028304875491588547,0.0024131051162387582,0.07530520806790653,1,0,1,2025-07-24 14:30:00+00:00,0.0007984265155498438,-0.00027234174999024585,0.0003698440815214088,-0.0009137036101012352,0.0012550591531755916,0.0007700953614646236,0.10211617438960731,1,0,1,2,0,2,2,1,0,1,-0.00030956770441137316,-0.0012826490271022895,1,1,0,observe_only,ProviderDisagreementTransitionGuardrail
256,98d9e50c68d6e08b,TomacNQ_RegimePersistenceClusterDense15m,RegimePersistenceClusterDense,NQ/USD,15m,2025-07-24T17:00:00+00:00,1753376400000,2025-07-24 17:00:00+00:00,0.0012444703709105,1,False,2025-07-24 16:30:00+00:00,0.0016208578632419535,0.002882074296766346,0.007761614139010442,0.00797717704178047,0.0032278346770950998,0.0014328267628243147,0.4023573741807024,1,0,0,2025-07-24 17:00:00+00:00,0.0015750175001945088,0.0021303709180049424,0.0008938460641625401,0.0021498681868148406,0.0018443378827001106,0.0008617303946272761,0.19932308168233234,1,0,1,2,0,1,2,1,0,1,-0.0006454805835014454,-0.0006454805835014454,1,1,0,observe_only,ProviderDisagreementTransitionGuardrail
257,83a433d82a58b606,TomacNQ_RegimePersistenceClusterDense15m,RegimePersistenceClusterDense,NQ/USD,15m,2025-07-25T14:15:00+00:00,1753452900000,2025-07-25 14:15:00+00:00,0.0006796512417781,1,False,2025-07-25 13:30:00+00:00,0.0017076320134017386,0.0010610491865918892,0.0039461815059465,0.007717407602991111,0.003480175475200407,0.0012588662980174,0.44087576828346603,1,0,0,2025-07-25 14:15:00+00:00,1.941898399882014e-05,0.0017312480547775344,0.0011080870917574703,0.001185939808694192,0.0007184884556381925,0.0004152536750342189,0.2510093034149967,1,1,0,2,1,0,2,1,1,0,0.0005918541078007156,0.0005564873474874776,1,1,1,release_long,ProviderAgreementTrendExpansion
258,1417a45d3bec9ef4,TomacNQ_RegimeTrendPullbackDense15m,RegimeTrendPullbackDense,NQ/USD,15m,2025-07-28T08:30:00+00:00,1753691400000,2025-07-28 08:30:00+00:00,-0.0013812955200125,0,False,2025-07-25 19:30:00+00:00,-0.0007586053248386238,-0.00180637349840429,0.0005741605745444023,0.005798028232519403,0.0018100734352945894,0.0011754483069259282,0.3599909559733228,1,0,0,2025-07-28 08:30:00+00:00,4.829611312873183e-05,0.00024152722494874546,-0.001157708894098608,-0.00043445519318774384,0.0003283977089430423,0.0003518588472496216,0.09763887309544306,-1,0,1,2,0,1,1,0,0,1,0.0031956734966755995,0.001898006990286527,1,0,0,observe_only,ProviderDisagreementTransitionGuardrail
259,12cb16cc753659c2,TomacNQ_RegimePersistenceClusterDense15m,RegimePersistenceClusterDense,NQ/USD,15m,2025-07-28T14:15:00+00:00,1753712100000,2025-07-28 14:15:00+00:00,-0.0009764397652261,0,False,2025-07-28 13:30:00+00:00,0.003663574839537498,0.0026369229934517513,0.005972499671920817,0.009536679302317719,0.002638684754799124,0.001428035988547858,0.48369549346465884,1,0,0,2025-07-28 14:15:00+00:00,-0.0005220468101972964,0.0011717539510380792,-0.00022241992882565675,-0.0005800183672483028,0.001876481114281569,0.0006236271569492577,0.07706944573018082,-1,0,1,2,0,1,1,0,0,1,-0.0004661934084203567,-0.0017591231698660392,1,0,0,observe_only,ProviderDisagreementTransitionGuardrail
260,5ea5c1d1a59c4e56,TomacNQ_ScratchNoRSINoConflict15m,ScratchNoRSINoConflict,NQ/USD,15m,2025-07-28T19:00:00+00:00,1753729200000,2025-07-28 19:00:00+00:00,-0.0001162520344106,0,False,2025-07-28 18:30:00+00:00,8.71216272768649e-06,-0.0007865877492424511,0.0005994495395862387,0.0035634198165777065,0.0010053317971378752,0.001363792830207417,0.22379540765914194,1,0,1,2025-07-28 19:00:00+00:00,-0.0001453122275395513,-0.00020342529448236224,-0.0009776211863093964,-0.0012193115728151849,0.000561955605507165,0.0003971688074708164,0.2459849073913385,-1,0,1,2,0,2,1,0,0,1,0.0012864848213935964,0.0012864848213935964,1,0,0,observe_only,ProviderDisagreementTransitionGuardrail
261,9ee3b0e6f749a5e6,TomacNQ_ScratchBreakout15m,ScratchBreakout,NQ/USD,15m,2025-07-29T13:45:00+00:00,1753796700000,2025-07-29 13:45:00+00:00,-0.0012709416522241,0,False,2025-07-29 13:30:00+00:00,0.0029743090550840012,0.0041582364646526315,0.006179487472377954,0.006757196064999915,0.004737777707329852,0.0015311038446671284,0.35402053428918345,1,0,0,2025-07-29 13:45:00+00:00,-0.0015405650022145556,7.715305236755121e-05,-0.0007419898819561732,-0.0007034720683042339,0.0027001485081679494,0.0005296657849306965,0.13297486521131843,-1,0,1,2,0,1,1,0,0,1,-0.004509654947725594,-0.004509654947725594,0,0,0,observe_only,ProviderDisagreementTransitionGuardrail
262,ba652dedab33ed25,TomacNQ_ScratchNoRSINoConflict15m,ScratchNoRSINoConflict,NQ/USD,15m,2025-07-29T18:00:00+00:00,1753812000000,2025-07-29 18:00:00+00:00,-1.9353590090961875e-05,0,False,2025-07-29 17:30:00+00:00,-0.0012194795978165418,-0.003533118176800021,0.0006104267470159463,0.000813422044597889,0.002201182727293344,0.0018016641140576105,0.03988339354251707,1,0,1,2025-07-29 18:00:00+00:00,-2.903038513646372e-05,-0.0008218754230241432,0.00023230377590421902,-0.003154421978700417,0.0007644890020031547,0.0008622960503155442,0.29892389802686364,1,0,0,2,0,1,2,1,0,1,-0.0009799992239970523,-0.0009799992239970523,0,0,0,observe_only,ProviderDisagreementTransitionGuardrail
263,e4feaae183418278,TomacNQ_ScratchNoRSINoConflict15m,ScratchNoRSINoConflict,NQ/USD,15m,2025-07-29T21:00:00+00:00,1753822800000,2025-07-29 21:00:00+00:00,0.0,0,False,2025-07-29 19:30:00+00:00,-0.0001410241212562724,-0.000933289221632716,-0.0002642666337400179,0.00033502449133426815,0.0017626736005954186,0.0018028658378040248,0.01649668902486996,-1,0,1,2025-07-29 20:45:00+00:00,0.00014539532990198722,-0.00019379469390123916,-0.0010455997676445117,-0.002137268744620613,0.00030043999922467094,0.0004902469948187361,0.3544123668018104,-1,0,0,2,0,1,0,0,0,1,0.0,0.0,0,0,0,observe_only,ProviderDisagreementTransitionGuardrail
264,f7cca4bcc244169c,TomacNQ_ScratchNoRSINoConflict15m,ScratchNoRSINoConflict,NQ/USD,15m,2025-07-30T08:45:00+00:00,1753865100000,2025-07-30 08:45:00+00:00,-0.000154858691444,0,False,2025-07-29 19:30:00+00:00,-0.0001410241212562724,-0.000933289221632716,-0.0002642666337400179,0.00033502449133426815,0.0017626736005954186,0.0018028658378040248,0.01649668902486996,-1,0,1,2025-07-30 08:45:00+00:00,-0.00017421265558159593,-0.0006771528624218703,-0.000648150835340644,-0.0008221377515983397,0.0004743281963912336,0.0003631334721677469,0.1827402650474605,-1,0,1,2,0,2,0,0,0,1,0.0014454052626953207,-0.002345784618370539,0,0,0,observe_only,ProviderDisagreementTransitionGuardrail
265,ecb02de69f63767a,TomacNQ_RegimeTrendPullbackSimple15m,RegimeTrendPullbackSimple,NQ/USD,15m,2025-07-30T10:45:00+00:00,1753872300000,2025-07-30 10:45:00+00:00,-0.0001354148530272,0,False,2025-07-29 19:30:00+00:00,-0.0001410241212562724,-0.000933289221632716,-0.0002642666337400179,0.00033502449133426815,0.0017626736005954186,0.0018028658378040248,0.01649668902486996,-1,0,1,2025-07-30 10:45:00+00:00,0.00020312031493330274,0.0006289734186157858,0.0010067373964222082,0.0003579340433970124,0.00034813554077054,0.0003759686740125105,0.0759501231998417,1,0,1,2,0,2,1,0,0,1,0.0014454052626953207,-0.002345784618370539,0,0,0,observe_only,ProviderDisagreementTransitionGuardrail
266,2fb898720fd9a278,TomacNQ_RegimeTrendPullbackSimple15m,RegimeTrendPullbackSimple,NQ/USD,15m,2025-07-30T13:45:00+00:00,1753883100000,2025-07-30 13:45:00+00:00,-0.0009477206351185,0,False,2025-07-30 13:30:00+00:00,0.002203342000744346,2.146971123107022e-07,0.0006511705548022384,0.003087399840138394,0.0032361288787842906,0.0018746493334196737,0.1405578994177344,1,0,1,2025-07-30 13:45:00+00:00,-0.0009380500164400951,-0.0002806324875650468,-0.0009283883758038902,-0.0003290014805066299,0.002158572825213679,0.000456547756643868,0.05945484661999445,-1,0,1,2,0,2,1,0,0,1,-0.0007562704156781619,-0.0045391253735326265,1,0,0,observe_only,ProviderDisagreementTransitionGuardrail
267,6773ea2c461b1195,TomacNQ_RegimeLiquiditySweepReclaim15mWide,RegimeLiquiditySweepReclaimWide,NQ/USD,15m,2025-07-30T19:15:00+00:00,1753902900000,2025-07-30 19:15:00+00:00,0.0130707546712433,1,False,2025-07-30 18:30:00+00:00,-0.00667890094582857,-0.0038382635450795455,-0.0033234849752619144,-0.00271508697236833,0.009841190178069692,0.002406742826673885,0.10541630134631885,-1,0,1,2025-07-30 19:15:00+00:00,-0.0016968874236400477,-0.006168310906036978,-0.0050542144223892915,-0.003561646487229342,0.0030304501966878735,0.0015086696312165038,0.2778111336659893,-1,0,0,2,0,1,0,0,0,1,0.0038001041068278507,0.0038001041068278507,0,1,0,observe_only,ProviderDisagreementTransitionGuardrail
268,ca71dc05bfebd267,TomacNQ_RegimeLiquiditySweepReclaim15mWide,RegimeLiquiditySweepReclaimWide,NQ/USD,15m,2025-07-31T11:15:00+00:00,1753960500000,2025-07-31 11:15:00+00:00,-0.0008706384362704,0,False,2025-07-30 19:30:00+00:00,0.0038001041068278507,-0.002090180397459118,0.001304177304431997,0.0011894791062438959,0.004505927223200192,0.0026033949923815326,0.04040169640129913,1,0,1,2025-07-31 11:15:00+00:00,-0.0005740418285146154,-0.0007843587389041451,-0.0010041408857478507,-0.001491139192108415,0.0008519844536769352,0.00044334188595108266,0.2590547166195479,-1,0,0,2,0,1,1,0,0,1,-0.0055268324136269475,-0.0055268324136269475,0,0,0,observe_only,ProviderDisagreementTransitionGuardrail
269,21eafe9f759b32c2,TomacNQ_ScratchNoRSINoConflict15m,ScratchNoRSINoConflict,NQ/USD,15m,2025-07-31T15:45:00+00:00,1753976700000,2025-07-31 15:45:00+00:00,0.0006557693234967,1,False,2025-07-31 15:30:00+00:00,0.0030030944188448316,0.009082873197473917,0.00520974719131595,0.0021758413070984695,0.0035893540445128204,0.003303789892310981,0.05545685316441458,1,0,1,2025-07-31 15:45:00+00:00,0.00014465360283910655,0.0016321879044252086,-0.0033442566236462357,-0.006865974642816131,0.0010702818408847663,0.0016083772208767236,0.36800280835121746,-1,0,0,2,0,1,1,0,0,1,-0.01073311650658293,-0.01073311650658293,0,0,0,observe_only,ProviderDisagreementTransitionGuardrail
270,8d090939175938a1,TomacNQ_ScratchNoRSINoConflict15m,ScratchNoRSINoConflict,NQ/USD,15m,2025-07-31T20:45:00+00:00,1753994700000,2025-07-31 20:45:00+00:00,-0.0001168406293815,0,False,2025-07-31 19:30:00+00:00,-0.000991458477833329,-0.01073311650658293,-0.001747730845351958,-0.005065407263408539,0.0043862131844579644,0.003562393617749029,0.11817872160826215,-1,0,1,2025-07-31 20:45:00+00:00,-8.763303181080762e-05,-0.0009631193392417581,-0.003309619248202056,-0.009280876763077206,0.001616484244147548,0.001655796004554321,0.4157803680568458,-1,0,0,2,0,1,0,0,0,1,0.0,0.0,0,0,0,observe_only,ProviderDisagreementTransitionGuardrail
271,266aed6c6e87dc1f,TomacNQ_ScratchNoRSINoConflict15m,ScratchNoRSINoConflict,NQ/USD,15m,2025-08-01T00:00:00+00:00,1754006400000,2025-08-01 00:00:00+00:00,-0.0006825006825467,0,False,2025-07-31 19:30:00+00:00,-0.000991458477833329,-0.01073311650658293,-0.001747730845351958,-0.005065407263408539,0.0043862131844579644,0.003562393617749029,0.11817872160826215,-1,0,1,2025-08-01 00:00:00+00:00,-0.0006825006825006419,-0.000984453433403143,-0.0016169881161114397,-0.004777348377449364,0.0011122602298671142,0.0008869399717440702,0.3997047074555172,-1,0,0,2,0,1,0,0,0,1,-0.014194724834070804,-0.01879969233960177,1,0,0,observe_only,ProviderDisagreementTransitionGuardrail
272,f5441d0c01ca520f,TomacNQ_RegimePersistenceClusterDense15m,RegimePersistenceClusterDense,NQ/USD,15m,2025-08-04T14:45:00+00:00,1754318700000,2025-08-04 14:45:00+00:00,0.0043127475428867,1,False,2025-08-04 14:30:00+00:00,-0.0015813486316323955,0.014094415699513085,0.009975174780297413,-0.010930442870669799,0.002811768566258712,0.006820472556419584,0.14465751408100203,1,0,1,2025-08-04 14:45:00+00:00,-0.00023470046353346596,-0.0012114343773813596,0.005468242884399732,0.006032217750268076,0.0023671185711211535,0.0011759542324027929,0.5007555863222509,1,1,0,2,1,1,2,1,1,1,0.0038616605955188454,0.0022956205295274756,1,1,1,release_long,ProviderAgreementTrendExpansion
273,a4d8b4d8bb005093,TomacNQ_ScratchNoRSINoConflict15m,ScratchNoRSINoConflict,NQ/USD,15m,2025-08-05T16:15:00+00:00,1754410500000,2025-08-05 16:15:00+00:00,-0.0008224650452355,0,False,2025-08-05 15:30:00+00:00,0.001149531811617699,-0.0027338506314857902,-0.00030249837590412554,0.009669658930222758,0.004165527653784123,0.00503233393115323,0.20597484651610518,-1,0,1,2025-08-05 16:15:00+00:00,0.00034270047978068874,0.0010582321643788362,-0.003579370342917332,-0.006718130201446737,0.0009200802623207556,0.0013806502205661382,0.4256583532720726,-1,0,0,2,0,1,0,0,0,1,-0.002794800799141628,-0.002794800799141628,1,0,0,observe_only,ProviderDisagreementTransitionGuardrail
274,25162d44cee2ecd3,TomacNQ_ScratchReclaim15m,ScratchReclaim,NQ/USD,15m,2025-08-05T18:00:00+00:00,1754416800000,2025-08-05 18:00:00+00:00,-0.0008110379331485,0,False,2025-08-05 17:30:00+00:00,-0.0013152853708817691,-0.0046777204205694645,-0.004068396890483328,0.007777714463550689,0.003243612595003162,0.004823489092067422,0.192097200704834,-1,0,1,2025-08-05 18:00:00+00:00,-0.0008305728998719841,0.0013317926320530749,0.0012141388426514244,-0.0036345211299170233,0.0011539890860015256,0.0013657488322718228,0.22622597368260963,1,0,1,2,0,2,1,0,0,1,-0.0019989048050266245,-0.0019989048050266245,1,0,0,observe_only,ProviderDisagreementTransitionGuardrail
275,88924b4018d035eb,TomacNQ_ScratchNoRSINoConflict15m,ScratchNoRSINoConflict,NQ/USD,15m,2025-08-05T23:45:00+00:00,1754437500000,2025-08-05 23:45:00+00:00,-0.0014450014744684,0,False,2025-08-05 19:30:00+00:00,-0.00165738644830693,-0.002794800799141628,-0.0055210108626977394,0.010954319240790156,0.002426849933750287,0.004450991792752357,0.32422779073809016,-1,0,0,2025-08-05 23:45:00+00:00,-0.0014155116484813046,-0.0012977054208694883,-0.001533290086689898,-0.003687648339577465,0.001545488551572067,0.0007444842897784614,0.3755136984267445,-1,0,0,2,0,0,0,0,0,1,0.01022863750473535,0.0029276042794230683,0,0,0,observe_only,ProviderDisagreementTransitionGuardrail
276,80e34d14d43b3662,TomacNQ_RegimePersistenceClusterDense15m,RegimePersistenceClusterDense,NQ/USD,15m,2025-08-06T13:00:00+00:00,1754485200000,2025-08-06 13:00:00+00:00,0.0109612389432956,1,False,2025-08-05 19:30:00+00:00,-0.00165738644830693,-0.002794800799141628,-0.0055210108626977394,0.010954319240790156,0.002426849933750287,0.004450991792752357,0.32422779073809016,-1,0,0,2025-08-06 13:00:00+00:00,0.0003820158683514041,0.0017066352802708185,0.0009604923993689063,0.00043101337121020933,0.000665824594385532,0.000647270965119881,0.05008062437616449,1,0,1,2,0,1,1,0,0,1,0.012726961513934265,0.0029276042794230683,0,1,0,observe_only,ProviderDisagreementTransitionGuardrail
277,81c6143bdab87908,TomacNQ_RegimePersistenceClusterDense15m,RegimePersistenceClusterDense,NQ/USD,15m,2025-08-07T08:15:00+00:00,1754554500000,2025-08-07 08:15:00+00:00,-0.0001448687489134,0,False,2025-08-06 19:30:00+00:00,-0.0001770538053176285,0.0024730282991873853,0.011048481572085933,0.007180319477352093,0.0015246967631823817,0.0022431738225131273,0.28995610493284407,1,0,0,2025-08-07 08:15:00+00:00,0.0010141008305968313,0.0032718015236141706,0.0029611279381454025,0.003388353744130823,0.0016305658738964735,0.0005885837753015606,0.41685007900700133,1,0,0,2,0,0,2,1,0,0,0.0034028107481438585,-0.0022342208355213833,1,0,0,observe_only,ProviderDisagreementTransitionGuardrail
278,e2022e5450c52752,TomacNQ_RegimeLiquiditySweepReclaim15mWide,RegimeLiquiditySweepReclaimWide,NQ/USD,15m,2025-08-07T17:00:00+00:00,1754586000000,2025-08-07 17:00:00+00:00,-0.0038850942208012,0,True,2025-08-07 16:30:00+00:00,-0.003619936970988724,-0.0005455643018696943,0.0019261148013600682,0.0105059027718859,0.0049822968878432605,0.002687064169277618,0.33264312672694396,1,1,0,2025-08-07 17:00:00+00:00,-0.0008234838209649764,-0.0022926904771117806,-0.003276185321916647,-0.006349114592365646,0.002385223251078683,0.0012610064590546585,0.4293542714330651,-1,0,0,2,1,0,1,0,0,1,0.003950530318328704,-0.0016895783072612414,0,0,0,observe_only,ProviderDisagreementTransitionGuardrail
279,57f00469bce50b6e,TomacNQ_RegimePersistenceClusterDense15m,RegimePersistenceClusterDense,NQ/USD,15m,2025-08-08T08:15:00+00:00,1754640900000,2025-08-08 08:15:00+00:00,-0.000868809730628,0,False,2025-08-07 19:30:00+00:00,0.004464337640573968,0.0003162926765858387,0.003225154462234592,0.014141846451750872,0.00463770689229249,0.0028707659595015676,0.39355304333893504,1,1,0,2025-08-08 08:15:00+00:00,2.8959765232761114e-05,0.0006278373418333594,0.0002703563876524928,0.00029933181414398824,0.0006757082870794922,0.0005156247385264425,0.047739266268372965,1,0,1,2,1,1,2,1,1,1,0.00931047482295777,0.007079542023495922,1,0,0,observe_only,ProviderAgreementTrendExpansion
