label_panel_row_id,slot_id,provider,instrument,timeframe,root,source_id,source_native_scope,crosswalk_layer,crosswalk_decision,acceptance_scope,source_start_date,source_end_date,source_date_granularity,materialization_status,provenance_url,notes
source-window-crosswalk-v1-0035-window-03,source-window-crosswalk-v1-0035,yfinance,SPY,1h,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2020-02-19,2020-03-23,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0035-window-04,source-window-crosswalk-v1-0035,yfinance,SPY,1h,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2022-01-03,2022-10-12,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0036-window-01,source-window-crosswalk-v1-0036,yfinance,SPY,1h,Crisis,nber_business_cycle_dates,US macro/business cycle,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,source_label_slot_attached_not_confidence_gate,2001-03-01,2001-11-30,month,materialized_closed_window,https://www.nber.org/research/data/us-business-cycle-expansions-and-contractions,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0036-window-02,source-window-crosswalk-v1-0036,yfinance,SPY,1h,Crisis,nber_business_cycle_dates,US macro/business cycle,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,source_label_slot_attached_not_confidence_gate,2007-12-01,2009-06-30,month,materialized_closed_window,https://www.nber.org/research/data/us-business-cycle-expansions-and-contractions,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0036-window-03,source-window-crosswalk-v1-0036,yfinance,SPY,1h,Crisis,nber_business_cycle_dates,US macro/business cycle,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,source_label_slot_attached_not_confidence_gate,2020-02-01,2020-04-30,month,materialized_closed_window,https://www.nber.org/research/data/us-business-cycle-expansions-and-contractions,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0037-window-01,source-window-crosswalk-v1-0037,yfinance,SPY,4h,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2002-10-09,2007-10-09,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0037-window-02,source-window-crosswalk-v1-0037,yfinance,SPY,4h,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2009-03-09,2020-02-19,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0037-window-03,source-window-crosswalk-v1-0037,yfinance,SPY,4h,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2020-03-23,2022-01-03,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0037-window-04,source-window-crosswalk-v1-0037,yfinance,SPY,4h,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2022-10-12,,day,deferred_refresh_required,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Open-ended Yardeni 2022-10-12 Bull window requires current source refresh before live/current attachment.
source-window-crosswalk-v1-0038-window-01,source-window-crosswalk-v1-0038,yfinance,SPY,4h,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2000-03-24,2002-10-09,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0038-window-02,source-window-crosswalk-v1-0038,yfinance,SPY,4h,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2007-10-09,2009-03-09,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0038-window-03,source-window-crosswalk-v1-0038,yfinance,SPY,4h,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2020-02-19,2020-03-23,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0038-window-04,source-window-crosswalk-v1-0038,yfinance,SPY,4h,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2022-01-03,2022-10-12,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0039-window-01,source-window-crosswalk-v1-0039,yfinance,SPY,4h,Crisis,nber_business_cycle_dates,US macro/business cycle,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,source_label_slot_attached_not_confidence_gate,2001-03-01,2001-11-30,month,materialized_closed_window,https://www.nber.org/research/data/us-business-cycle-expansions-and-contractions,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0039-window-02,source-window-crosswalk-v1-0039,yfinance,SPY,4h,Crisis,nber_business_cycle_dates,US macro/business cycle,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,source_label_slot_attached_not_confidence_gate,2007-12-01,2009-06-30,month,materialized_closed_window,https://www.nber.org/research/data/us-business-cycle-expansions-and-contractions,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0039-window-03,source-window-crosswalk-v1-0039,yfinance,SPY,4h,Crisis,nber_business_cycle_dates,US macro/business cycle,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,source_label_slot_attached_not_confidence_gate,2020-02-01,2020-04-30,month,materialized_closed_window,https://www.nber.org/research/data/us-business-cycle-expansions-and-contractions,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0040-window-01,source-window-crosswalk-v1-0040,yfinance,SPY,1mo,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2002-10-09,2007-10-09,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0040-window-02,source-window-crosswalk-v1-0040,yfinance,SPY,1mo,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2009-03-09,2020-02-19,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0040-window-03,source-window-crosswalk-v1-0040,yfinance,SPY,1mo,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2020-03-23,2022-01-03,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0040-window-04,source-window-crosswalk-v1-0040,yfinance,SPY,1mo,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2022-10-12,,day,deferred_refresh_required,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Open-ended Yardeni 2022-10-12 Bull window requires current source refresh before live/current attachment.
source-window-crosswalk-v1-0041-window-01,source-window-crosswalk-v1-0041,yfinance,SPY,1mo,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2000-03-24,2002-10-09,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0041-window-02,source-window-crosswalk-v1-0041,yfinance,SPY,1mo,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2007-10-09,2009-03-09,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0041-window-03,source-window-crosswalk-v1-0041,yfinance,SPY,1mo,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2020-02-19,2020-03-23,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0041-window-04,source-window-crosswalk-v1-0041,yfinance,SPY,1mo,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2022-01-03,2022-10-12,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0042-window-01,source-window-crosswalk-v1-0042,yfinance,SPY,1mo,Crisis,nber_business_cycle_dates,US macro/business cycle,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,source_label_slot_attached_not_confidence_gate,2001-03-01,2001-11-30,month,materialized_closed_window,https://www.nber.org/research/data/us-business-cycle-expansions-and-contractions,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0042-window-02,source-window-crosswalk-v1-0042,yfinance,SPY,1mo,Crisis,nber_business_cycle_dates,US macro/business cycle,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,source_label_slot_attached_not_confidence_gate,2007-12-01,2009-06-30,month,materialized_closed_window,https://www.nber.org/research/data/us-business-cycle-expansions-and-contractions,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0042-window-03,source-window-crosswalk-v1-0042,yfinance,SPY,1mo,Crisis,nber_business_cycle_dates,US macro/business cycle,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,source_label_slot_attached_not_confidence_gate,2020-02-01,2020-04-30,month,materialized_closed_window,https://www.nber.org/research/data/us-business-cycle-expansions-and-contractions,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0043-window-01,source-window-crosswalk-v1-0043,yfinance,ES=F,1m,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2002-10-09,2007-10-09,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0043-window-02,source-window-crosswalk-v1-0043,yfinance,ES=F,1m,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2009-03-09,2020-02-19,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0043-window-03,source-window-crosswalk-v1-0043,yfinance,ES=F,1m,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2020-03-23,2022-01-03,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0043-window-04,source-window-crosswalk-v1-0043,yfinance,ES=F,1m,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2022-10-12,,day,deferred_refresh_required,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Open-ended Yardeni 2022-10-12 Bull window requires current source refresh before live/current attachment.
source-window-crosswalk-v1-0044-window-01,source-window-crosswalk-v1-0044,yfinance,ES=F,1m,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2000-03-24,2002-10-09,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0044-window-02,source-window-crosswalk-v1-0044,yfinance,ES=F,1m,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2007-10-09,2009-03-09,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0044-window-03,source-window-crosswalk-v1-0044,yfinance,ES=F,1m,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2020-02-19,2020-03-23,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0044-window-04,source-window-crosswalk-v1-0044,yfinance,ES=F,1m,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2022-01-03,2022-10-12,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0045-window-01,source-window-crosswalk-v1-0045,yfinance,ES=F,1m,Crisis,nber_business_cycle_dates,US macro/business cycle,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,source_label_slot_attached_not_confidence_gate,2001-03-01,2001-11-30,month,materialized_closed_window,https://www.nber.org/research/data/us-business-cycle-expansions-and-contractions,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0045-window-02,source-window-crosswalk-v1-0045,yfinance,ES=F,1m,Crisis,nber_business_cycle_dates,US macro/business cycle,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,source_label_slot_attached_not_confidence_gate,2007-12-01,2009-06-30,month,materialized_closed_window,https://www.nber.org/research/data/us-business-cycle-expansions-and-contractions,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0045-window-03,source-window-crosswalk-v1-0045,yfinance,ES=F,1m,Crisis,nber_business_cycle_dates,US macro/business cycle,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,source_label_slot_attached_not_confidence_gate,2020-02-01,2020-04-30,month,materialized_closed_window,https://www.nber.org/research/data/us-business-cycle-expansions-and-contractions,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0046-window-01,source-window-crosswalk-v1-0046,yfinance,ES=F,5m,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2002-10-09,2007-10-09,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0046-window-02,source-window-crosswalk-v1-0046,yfinance,ES=F,5m,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2009-03-09,2020-02-19,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0046-window-03,source-window-crosswalk-v1-0046,yfinance,ES=F,5m,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2020-03-23,2022-01-03,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0046-window-04,source-window-crosswalk-v1-0046,yfinance,ES=F,5m,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2022-10-12,,day,deferred_refresh_required,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Open-ended Yardeni 2022-10-12 Bull window requires current source refresh before live/current attachment.
source-window-crosswalk-v1-0047-window-01,source-window-crosswalk-v1-0047,yfinance,ES=F,5m,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2000-03-24,2002-10-09,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0047-window-02,source-window-crosswalk-v1-0047,yfinance,ES=F,5m,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2007-10-09,2009-03-09,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0047-window-03,source-window-crosswalk-v1-0047,yfinance,ES=F,5m,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2020-02-19,2020-03-23,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0047-window-04,source-window-crosswalk-v1-0047,yfinance,ES=F,5m,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2022-01-03,2022-10-12,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0048-window-01,source-window-crosswalk-v1-0048,yfinance,ES=F,5m,Crisis,nber_business_cycle_dates,US macro/business cycle,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,source_label_slot_attached_not_confidence_gate,2001-03-01,2001-11-30,month,materialized_closed_window,https://www.nber.org/research/data/us-business-cycle-expansions-and-contractions,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0048-window-02,source-window-crosswalk-v1-0048,yfinance,ES=F,5m,Crisis,nber_business_cycle_dates,US macro/business cycle,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,source_label_slot_attached_not_confidence_gate,2007-12-01,2009-06-30,month,materialized_closed_window,https://www.nber.org/research/data/us-business-cycle-expansions-and-contractions,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0048-window-03,source-window-crosswalk-v1-0048,yfinance,ES=F,5m,Crisis,nber_business_cycle_dates,US macro/business cycle,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,source_label_slot_attached_not_confidence_gate,2020-02-01,2020-04-30,month,materialized_closed_window,https://www.nber.org/research/data/us-business-cycle-expansions-and-contractions,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0049-window-01,source-window-crosswalk-v1-0049,yfinance,ES=F,15m,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2002-10-09,2007-10-09,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0049-window-02,source-window-crosswalk-v1-0049,yfinance,ES=F,15m,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2009-03-09,2020-02-19,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0049-window-03,source-window-crosswalk-v1-0049,yfinance,ES=F,15m,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2020-03-23,2022-01-03,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0049-window-04,source-window-crosswalk-v1-0049,yfinance,ES=F,15m,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2022-10-12,,day,deferred_refresh_required,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Open-ended Yardeni 2022-10-12 Bull window requires current source refresh before live/current attachment.
source-window-crosswalk-v1-0050-window-01,source-window-crosswalk-v1-0050,yfinance,ES=F,15m,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2000-03-24,2002-10-09,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0050-window-02,source-window-crosswalk-v1-0050,yfinance,ES=F,15m,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2007-10-09,2009-03-09,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0050-window-03,source-window-crosswalk-v1-0050,yfinance,ES=F,15m,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2020-02-19,2020-03-23,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0050-window-04,source-window-crosswalk-v1-0050,yfinance,ES=F,15m,Bear,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2022-01-03,2022-10-12,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0051-window-01,source-window-crosswalk-v1-0051,yfinance,ES=F,15m,Crisis,nber_business_cycle_dates,US macro/business cycle,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,source_label_slot_attached_not_confidence_gate,2001-03-01,2001-11-30,month,materialized_closed_window,https://www.nber.org/research/data/us-business-cycle-expansions-and-contractions,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0051-window-02,source-window-crosswalk-v1-0051,yfinance,ES=F,15m,Crisis,nber_business_cycle_dates,US macro/business cycle,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,source_label_slot_attached_not_confidence_gate,2007-12-01,2009-06-30,month,materialized_closed_window,https://www.nber.org/research/data/us-business-cycle-expansions-and-contractions,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0051-window-03,source-window-crosswalk-v1-0051,yfinance,ES=F,15m,Crisis,nber_business_cycle_dates,US macro/business cycle,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,source_label_slot_attached_not_confidence_gate,2020-02-01,2020-04-30,month,materialized_closed_window,https://www.nber.org/research/data/us-business-cycle-expansions-and-contractions,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0052-window-01,source-window-crosswalk-v1-0052,yfinance,ES=F,30m,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2002-10-09,2007-10-09,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0052-window-02,source-window-crosswalk-v1-0052,yfinance,ES=F,30m,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2009-03-09,2020-02-19,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0052-window-03,source-window-crosswalk-v1-0052,yfinance,ES=F,30m,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2020-03-23,2022-01-03,day,materialized_closed_window,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0052-window-04,source-window-crosswalk-v1-0052,yfinance,ES=F,30m,Bull,yardeni_sp500_bull_bear_tables_2024,S&P 500,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,source_label_slot_attached_not_confidence_gate,2022-10-12,,day,deferred_refresh_required,https://yardeni.com/wp-content/uploads/BullBearTables.pdf,Open-ended Yardeni 2022-10-12 Bull window requires current source refresh before live/current attachment.
