provider,symbol,timeframe,cell_type,root_scope,disposition,reason,data_status,score_status,label_status,runtime_code_changed,thresholds_relaxed,trade_usable
tradingview_mcp,AMEX:GLD,1mo,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,AMEX:SPY,1m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,AMEX:SPY,5m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,AMEX:SPY,15m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,AMEX:SPY,30m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,AMEX:SPY,1h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,AMEX:SPY,4h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,AMEX:SPY,1d,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,AMEX:SPY,1w,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,AMEX:SPY,1mo,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,AMEX:USO,1m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,AMEX:USO,5m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,AMEX:USO,15m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,AMEX:USO,30m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,AMEX:USO,1h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,AMEX:USO,4h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,AMEX:USO,1d,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,AMEX:USO,1w,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,AMEX:USO,1mo,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,CBOE:VIX,1m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,CBOE:VIX,5m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,CBOE:VIX,15m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,CBOE:VIX,30m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,CBOE:VIX,1h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,CBOE:VIX,4h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,CBOE:VIX,1d,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,CBOE:VIX,1w,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,CBOE:VIX,1mo,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,DJ:DJI,1m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,DJ:DJI,5m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,DJ:DJI,15m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,DJ:DJI,30m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,DJ:DJI,1h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,DJ:DJI,4h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,DJ:DJI,1d,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,DJ:DJI,1w,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,DJ:DJI,1mo,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,NASDAQ:NDX,1m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,NASDAQ:NDX,5m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,NASDAQ:NDX,15m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,NASDAQ:NDX,30m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,NASDAQ:NDX,1h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,NASDAQ:NDX,4h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,NASDAQ:NDX,1d,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,NASDAQ:NDX,1w,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,NASDAQ:NDX,1mo,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,NASDAQ:QQQ,1m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,NASDAQ:QQQ,5m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,NASDAQ:QQQ,15m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,NASDAQ:QQQ,30m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,NASDAQ:QQQ,1h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,NASDAQ:QQQ,4h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,NASDAQ:QQQ,1d,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,NASDAQ:QQQ,1w,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,NASDAQ:QQQ,1mo,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,OANDA:XAUUSD,1m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,OANDA:XAUUSD,5m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,OANDA:XAUUSD,15m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,OANDA:XAUUSD,30m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,OANDA:XAUUSD,1h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,OANDA:XAUUSD,4h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,OANDA:XAUUSD,1d,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,OANDA:XAUUSD,1w,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,OANDA:XAUUSD,1mo,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,SP:SPX,1m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,SP:SPX,5m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,SP:SPX,15m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,SP:SPX,30m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,SP:SPX,1h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,SP:SPX,4h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,SP:SPX,1d,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,SP:SPX,1w,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,SP:SPX,1mo,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,TVC:USOIL,1m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,TVC:USOIL,5m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,TVC:USOIL,15m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,TVC:USOIL,30m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,TVC:USOIL,1h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,TVC:USOIL,4h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,TVC:USOIL,1d,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,TVC:USOIL,1w,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,TVC:USOIL,1mo,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
binance_public,BTC,1m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
binance_public,BTC,5m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
binance_public,BTC,15m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
binance_public,BTC,30m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
binance_public,BTC,1h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
binance_public,BTC,4h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
binance_public,BTC,1d,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
binance_public,BTC,1w,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
binance_public,BTC,1mo,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
binance_public,ETH,1m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
binance_public,ETH,5m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
binance_public,ETH,15m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
binance_public,ETH,30m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
binance_public,ETH,1h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
binance_public,ETH,4h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
binance_public,ETH,1d,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
binance_public,ETH,1w,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
binance_public,ETH,1mo,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
binance_public,SOL,1m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
binance_public,SOL,5m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
binance_public,SOL,15m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
binance_public,SOL,30m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
binance_public,SOL,1h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
binance_public,SOL,4h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
binance_public,SOL,1d,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: python3_provider_dependencies_missing,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
