provider,instrument,timeframe,root,data_status,slot_status,source_status,proxy_scores_allowed_for_acceptance,required_action
yfinance,^GSPC,1d,Bull,ok,attached_existing_packet_sparse,existing_packet_overlap,False,preserve_as_provenance_but_do_not_count_full_panel_complete
yfinance,^GSPC,1d,Bear,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^GSPC,1d,Sideways,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^GSPC,1d,Crisis,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^NDX,1d,Bull,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^NDX,1d,Bear,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^NDX,1d,Sideways,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^NDX,1d,Crisis,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^VIX,1d,Bull,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^VIX,1d,Bear,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^VIX,1d,Sideways,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^VIX,1d,Crisis,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,CL=F,1w,Bull,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,CL=F,1w,Bear,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,CL=F,1w,Sideways,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,CL=F,1w,Crisis,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,DIA,1w,Bull,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,DIA,1w,Bear,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,DIA,1w,Sideways,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,DIA,1w,Crisis,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,ES=F,1w,Bull,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,ES=F,1w,Bear,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,ES=F,1w,Sideways,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,ES=F,1w,Crisis,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,GC=F,1w,Bull,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,GC=F,1w,Bear,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,GC=F,1w,Sideways,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,GC=F,1w,Crisis,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,GLD,1w,Bull,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,GLD,1w,Bear,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,GLD,1w,Sideways,ok,attached_existing_packet_sparse,existing_packet_overlap,False,preserve_as_provenance_but_do_not_count_full_panel_complete
yfinance,GLD,1w,Crisis,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,NQ=F,1w,Bull,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,NQ=F,1w,Bear,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,NQ=F,1w,Sideways,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,NQ=F,1w,Crisis,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,QQQ,1w,Bull,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,QQQ,1w,Bear,ok,attached_existing_packet_sparse,existing_packet_overlap,False,preserve_as_provenance_but_do_not_count_full_panel_complete
yfinance,QQQ,1w,Sideways,ok,attached_existing_packet_sparse,existing_packet_overlap,False,preserve_as_provenance_but_do_not_count_full_panel_complete
yfinance,QQQ,1w,Crisis,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,SPY,1w,Bull,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,SPY,1w,Bear,ok,attached_existing_packet_sparse,existing_packet_overlap,False,preserve_as_provenance_but_do_not_count_full_panel_complete
yfinance,SPY,1w,Sideways,ok,attached_existing_packet_sparse,existing_packet_overlap,False,preserve_as_provenance_but_do_not_count_full_panel_complete
yfinance,SPY,1w,Crisis,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,USO,1w,Bull,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,USO,1w,Bear,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,USO,1w,Sideways,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,USO,1w,Crisis,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,YM=F,1w,Bull,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,YM=F,1w,Bear,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,YM=F,1w,Sideways,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,YM=F,1w,Crisis,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^DJI,1w,Bull,ok,attached_existing_packet_sparse,existing_packet_overlap,False,preserve_as_provenance_but_do_not_count_full_panel_complete
yfinance,^DJI,1w,Bear,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^DJI,1w,Sideways,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^DJI,1w,Crisis,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^GSPC,1w,Bull,ok,attached_existing_packet_sparse,existing_packet_overlap,False,preserve_as_provenance_but_do_not_count_full_panel_complete
yfinance,^GSPC,1w,Bear,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^GSPC,1w,Sideways,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^GSPC,1w,Crisis,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^NDX,1w,Bull,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^NDX,1w,Bear,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^NDX,1w,Sideways,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^NDX,1w,Crisis,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^VIX,1w,Bull,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^VIX,1w,Bear,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^VIX,1w,Sideways,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^VIX,1w,Crisis,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,CL=F,1mo,Bull,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,CL=F,1mo,Bear,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,CL=F,1mo,Sideways,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,CL=F,1mo,Crisis,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,DIA,1mo,Bull,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,DIA,1mo,Bear,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,DIA,1mo,Sideways,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,DIA,1mo,Crisis,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,ES=F,1mo,Bull,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,ES=F,1mo,Bear,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,ES=F,1mo,Sideways,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,ES=F,1mo,Crisis,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,GC=F,1mo,Bull,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,GC=F,1mo,Bear,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,GC=F,1mo,Sideways,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,GC=F,1mo,Crisis,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,GLD,1mo,Bull,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,GLD,1mo,Bear,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,GLD,1mo,Sideways,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,GLD,1mo,Crisis,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,NQ=F,1mo,Bull,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,NQ=F,1mo,Bear,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,NQ=F,1mo,Sideways,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,NQ=F,1mo,Crisis,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,QQQ,1mo,Bull,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,QQQ,1mo,Bear,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,QQQ,1mo,Sideways,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,QQQ,1mo,Crisis,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,SPY,1mo,Bull,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,SPY,1mo,Bear,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,SPY,1mo,Sideways,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,SPY,1mo,Crisis,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,USO,1mo,Bull,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,USO,1mo,Bear,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,USO,1mo,Sideways,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,USO,1mo,Crisis,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,YM=F,1mo,Bull,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,YM=F,1mo,Bear,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,YM=F,1mo,Sideways,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,YM=F,1mo,Crisis,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^DJI,1mo,Bull,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^DJI,1mo,Bear,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^DJI,1mo,Sideways,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^DJI,1mo,Crisis,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^GSPC,1mo,Bull,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^GSPC,1mo,Bear,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^GSPC,1mo,Sideways,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^GSPC,1mo,Crisis,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^NDX,1mo,Bull,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^NDX,1mo,Bear,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^NDX,1mo,Sideways,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^NDX,1mo,Crisis,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^VIX,1mo,Bull,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^VIX,1mo,Bear,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^VIX,1mo,Sideways,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,^VIX,1mo,Crisis,ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,CL=F,4h,Bull,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,CL=F,4h,Bear,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,CL=F,4h,Sideways,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,CL=F,4h,Crisis,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,DIA,4h,Bull,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,DIA,4h,Bear,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,DIA,4h,Sideways,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,DIA,4h,Crisis,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,ES=F,4h,Bull,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,ES=F,4h,Bear,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,ES=F,4h,Sideways,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,ES=F,4h,Crisis,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,GC=F,4h,Bull,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,GC=F,4h,Bear,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,GC=F,4h,Sideways,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,GC=F,4h,Crisis,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,GLD,4h,Bull,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,GLD,4h,Bear,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,GLD,4h,Sideways,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,GLD,4h,Crisis,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,NQ=F,4h,Bull,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,NQ=F,4h,Bear,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,NQ=F,4h,Sideways,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,NQ=F,4h,Crisis,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,QQQ,4h,Bull,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,QQQ,4h,Bear,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,QQQ,4h,Sideways,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,QQQ,4h,Crisis,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,SPY,4h,Bull,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,SPY,4h,Bear,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,SPY,4h,Sideways,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,SPY,4h,Crisis,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,USO,4h,Bull,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,USO,4h,Bear,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,USO,4h,Sideways,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,USO,4h,Crisis,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
yfinance,YM=F,4h,Bull,derived_ok,missing_independent_source_label,unsupported_no_existing_accepted_packet_for_symbol_timeframe,False,acquire_or_materialize_independent_source_label_for_this_root_cell
