source_window_id,root,provider,instrument,market_context,timeframe,start_date,end_date,row_count,train_rows,calibration_rows,test_rows,rule,min_sideways_abs_return_ratio,max_sideways_abs_return_ratio,min_sideways_range_ratio,max_sideways_range_ratio,status
sideways-GLD-1w-2018-02-15-2018-03-22,Sideways,yfinance_cache,GLD,equity_etf,1w,2018-02-15,2018-03-22,6,6,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.00895592881273,0.384284298327,0.260227191042,0.260770261222,materialized_scoped_dated_window
sideways-GLD-1w-2018-04-19-2018-06-21,Sideways,yfinance_cache,GLD,equity_etf,1w,2018-04-19,2018-06-21,10,10,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.00917356477884,0.421666981437,0.228366089536,0.273440183777,materialized_scoped_dated_window
sideways-GLD-1w-2018-12-13-2019-01-03,Sideways,yfinance_cache,GLD,equity_etf,1w,2018-12-13,2019-01-03,4,4,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.11384738303,0.49621708105,0.215572882266,0.320435737241,materialized_scoped_dated_window
sideways-GLD-1w-2019-01-17-2019-01-17,Sideways,yfinance_cache,GLD,equity_etf,1w,2019-01-17,2019-01-17,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.492800658006,0.492800658006,0.319314579237,0.319314579237,materialized_scoped_dated_window
sideways-GLD-1w-2019-04-11-2019-04-18,Sideways,yfinance_cache,GLD,equity_etf,1w,2019-04-11,2019-04-18,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.408237339169,0.4847134714,0.326973269617,0.327370710764,materialized_scoped_dated_window
sideways-GLD-1w-2019-05-16-2019-05-16,Sideways,yfinance_cache,GLD,equity_etf,1w,2019-05-16,2019-05-16,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.47255278249,0.47255278249,0.304378531532,0.304378531532,materialized_scoped_dated_window
sideways-GLD-1w-2020-01-30-2020-02-06,Sideways,yfinance_cache,GLD,equity_etf,1w,2020-01-30,2020-02-06,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.41943899178,0.49549675299,0.268165870688,0.268513443983,materialized_scoped_dated_window
sideways-GLD-1w-2021-02-04-2021-02-04,Sideways,yfinance_cache,GLD,equity_etf,1w,2021-02-04,2021-02-04,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.445979841701,0.445979841701,0.272669641591,0.272669641591,materialized_scoped_dated_window
sideways-GLD-1w-2021-09-23-2021-11-11,Sideways,yfinance_cache,GLD,equity_etf,1w,2021-09-23,2021-11-11,8,8,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0471000548292,0.374108520822,0.344063164738,0.344717226535,materialized_scoped_dated_window
sideways-GLD-1w-2021-12-09-2022-01-27,Sideways,yfinance_cache,GLD,equity_etf,1w,2021-12-09,2022-01-27,8,4,4,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.02192380472,0.362340504367,0.261632979819,0.262187272378,materialized_scoped_dated_window
sideways-GLD-1w-2022-06-09-2022-06-23,Sideways,yfinance_cache,GLD,equity_etf,1w,2022-06-09,2022-06-23,3,0,3,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.066730616794,0.347578283606,0.323178760776,0.328197899035,materialized_scoped_dated_window
sideways-GLD-1w-2022-12-22-2022-12-22,Sideways,yfinance_cache,GLD,equity_etf,1w,2022-12-22,2022-12-22,1,0,1,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.116526179999,0.116526179999,0.354112351925,0.354112351925,materialized_scoped_dated_window
sideways-GLD-1w-2023-09-07-2023-09-14,Sideways,yfinance_cache,GLD,equity_etf,1w,2023-09-07,2023-09-14,2,0,2,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0792607626004,0.27870122952,0.248206574233,0.248421483334,materialized_scoped_dated_window
sideways-GLD-1w-2023-11-09-2023-11-16,Sideways,yfinance_cache,GLD,equity_etf,1w,2023-11-09,2023-11-16,2,0,2,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.17573117828,0.179307547,0.271072157844,0.286528984196,materialized_scoped_dated_window
sideways-HYG-1d-2015-03-31-2015-03-31,Sideways,yfinance_cache,HYG,equity_etf,1d,2015-03-31,2015-03-31,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.49353438034,0.49353438034,0.23313416518,0.23313416518,materialized_scoped_dated_window
sideways-HYG-1d-2015-04-29-2015-07-20,Sideways,yfinance_cache,HYG,equity_etf,1d,2015-04-29,2015-07-20,57,57,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,8.403824871e-05,0.50191976413,0.114275917236,0.142970194788,materialized_scoped_dated_window
sideways-HYG-1d-2015-07-30-2015-08-03,Sideways,yfinance_cache,HYG,equity_etf,1d,2015-07-30,2015-08-03,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.449358757783,0.492617446205,0.211838569221,0.211972536804,materialized_scoped_dated_window
sideways-HYG-1d-2015-09-08-2015-09-11,Sideways,yfinance_cache,HYG,equity_etf,1d,2015-09-08,2015-09-11,4,4,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.380934452032,0.465565823027,0.270966539768,0.27120186437,materialized_scoped_dated_window
sideways-HYG-1d-2015-10-15-2015-11-11,Sideways,yfinance_cache,HYG,equity_etf,1d,2015-10-15,2015-11-11,20,20,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0224632277663,0.42389668413,0.245430571822,0.297333155996,materialized_scoped_dated_window
sideways-HYG-1d-2015-11-13-2015-11-19,Sideways,yfinance_cache,HYG,equity_etf,1d,2015-11-13,2015-11-19,5,5,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0429679102769,0.474048537115,0.245809131938,0.245944486867,materialized_scoped_dated_window
sideways-HYG-1d-2015-12-01-2015-12-01,Sideways,yfinance_cache,HYG,equity_etf,1d,2015-12-01,2015-12-01,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.444628127637,0.444628127637,0.246643918681,0.246643918681,materialized_scoped_dated_window
sideways-HYG-1d-2016-06-27-2016-06-27,Sideways,yfinance_cache,HYG,equity_etf,1d,2016-06-27,2016-06-27,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.44662621745,0.44662621745,0.304035084774,0.304035084774,materialized_scoped_dated_window
sideways-HYG-1d-2016-10-17-2016-10-17,Sideways,yfinance_cache,HYG,equity_etf,1d,2016-10-17,2016-10-17,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.500149048947,0.500149048947,0.239723396389,0.239723396389,materialized_scoped_dated_window
sideways-HYG-1d-2016-10-28-2016-11-10,Sideways,yfinance_cache,HYG,equity_etf,1d,2016-10-28,2016-11-10,10,10,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0117095045867,0.493803510304,0.154993538255,0.17900835936,materialized_scoped_dated_window
sideways-HYG-1d-2016-11-14-2016-12-06,Sideways,yfinance_cache,HYG,equity_etf,1d,2016-11-14,2016-12-06,16,16,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.00318827045584,0.398726924615,0.230265209199,0.230467648705,materialized_scoped_dated_window
sideways-HYG-1d-2016-12-12-2016-12-12,Sideways,yfinance_cache,HYG,equity_etf,1d,2016-12-12,2016-12-12,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.472646983617,0.472646983617,0.230027510353,0.230027510353,materialized_scoped_dated_window
sideways-HYG-1d-2016-12-14-2017-01-24,Sideways,yfinance_cache,HYG,equity_etf,1d,2016-12-14,2017-01-24,27,27,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.100701965492,0.472077484774,0.229725088047,0.296064201133,materialized_scoped_dated_window
sideways-HYG-1d-2017-03-07-2017-03-14,Sideways,yfinance_cache,HYG,equity_etf,1d,2017-03-07,2017-03-14,6,6,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.241772559917,0.502142971257,0.21082647959,0.213569476285,materialized_scoped_dated_window
sideways-HYG-1d-2017-03-20-2017-04-25,Sideways,yfinance_cache,HYG,equity_etf,1d,2017-03-20,2017-04-25,26,26,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.199132318537,0.488999194393,0.134914668279,0.174477864042,materialized_scoped_dated_window
sideways-HYG-1d-2017-04-28-2017-05-31,Sideways,yfinance_cache,HYG,equity_etf,1d,2017-04-28,2017-05-31,23,23,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.283853650733,0.484202616608,0.154733330056,0.20909213425,materialized_scoped_dated_window
sideways-HYG-1d-2017-06-22-2017-06-22,Sideways,yfinance_cache,HYG,equity_etf,1d,2017-06-22,2017-06-22,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.501666230923,0.501666230923,0.149144110058,0.149144110058,materialized_scoped_dated_window
sideways-HYG-1d-2017-06-26-2017-06-27,Sideways,yfinance_cache,HYG,equity_etf,1d,2017-06-26,2017-06-27,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.396678678379,0.468730279458,0.136972967652,0.13700880055,materialized_scoped_dated_window
sideways-HYG-1d-2017-06-29-2017-06-29,Sideways,yfinance_cache,HYG,equity_etf,1d,2017-06-29,2017-06-29,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.442010584438,0.442010584438,0.136886695918,0.136886695918,materialized_scoped_dated_window
sideways-HYG-1d-2017-07-03-2017-07-11,Sideways,yfinance_cache,HYG,equity_etf,1d,2017-07-03,2017-07-11,6,6,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.371251308111,0.478486057014,0.126576585915,0.136796458047,materialized_scoped_dated_window
sideways-HYG-1d-2017-07-20-2017-07-20,Sideways,yfinance_cache,HYG,equity_etf,1d,2017-07-20,2017-07-20,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.503028937286,0.503028937286,0.133832710757,0.133832710757,materialized_scoped_dated_window
sideways-HYG-1d-2017-07-28-2017-07-28,Sideways,yfinance_cache,HYG,equity_etf,1d,2017-07-28,2017-07-28,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.50404067586,0.50404067586,0.14430207951,0.14430207951,materialized_scoped_dated_window
sideways-HYG-1d-2017-08-04-2017-09-14,Sideways,yfinance_cache,HYG,equity_etf,1d,2017-08-04,2017-09-14,29,29,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.00097760928077,0.462967099192,0.112819118695,0.116434313643,materialized_scoped_dated_window
sideways-HYG-1d-2017-09-18-2017-09-28,Sideways,yfinance_cache,HYG,equity_etf,1d,2017-09-18,2017-09-28,9,9,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.325736566863,0.469927148254,0.100977198561,0.114708870607,materialized_scoped_dated_window
sideways-HYG-1d-2017-10-05-2017-11-02,Sideways,yfinance_cache,HYG,equity_etf,1d,2017-10-05,2017-11-02,21,21,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0890799352641,0.405096979561,0.131072139147,0.141133811736,materialized_scoped_dated_window
sideways-HYG-1d-2017-11-06-2018-06-15,Sideways,yfinance_cache,HYG,equity_etf,1d,2017-11-06,2018-06-15,153,153,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0010131640699,0.504509215072,0.103967564512,0.170630994505,materialized_scoped_dated_window
sideways-HYG-1d-2018-06-20-2018-08-08,Sideways,yfinance_cache,HYG,equity_etf,1d,2018-06-20,2018-08-08,35,35,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0166137836422,0.503692548269,0.0879167578489,0.135471607274,materialized_scoped_dated_window
sideways-HYG-1d-2018-08-10-2018-08-13,Sideways,yfinance_cache,HYG,equity_etf,1d,2018-08-10,2018-08-13,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.434619983532,0.467299673419,0.135302960782,0.135341831119,materialized_scoped_dated_window
sideways-HYG-1d-2018-08-15-2018-08-20,Sideways,yfinance_cache,HYG,equity_etf,1d,2018-08-15,2018-08-20,4,4,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.425705821646,0.449221110868,0.135100347225,0.13521974901,materialized_scoped_dated_window
sideways-HYG-1d-2018-08-29-2018-09-20,Sideways,yfinance_cache,HYG,equity_etf,1d,2018-08-29,2018-09-20,16,16,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.240554902136,0.482433538411,0.134466774435,0.153333333789,materialized_scoped_dated_window
sideways-HYG-1d-2018-10-03-2018-11-15,Sideways,yfinance_cache,HYG,equity_etf,1d,2018-10-03,2018-11-15,32,32,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.010956563224,0.486372070459,0.108592623567,0.154279404879,materialized_scoped_dated_window
sideways-HYG-1d-2018-11-28-2018-12-06,Sideways,yfinance_cache,HYG,equity_etf,1d,2018-11-28,2018-12-06,6,6,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.210841357817,0.504751736919,0.207997810833,0.208259268245,materialized_scoped_dated_window
sideways-HYG-1d-2018-12-13-2018-12-13,Sideways,yfinance_cache,HYG,equity_etf,1d,2018-12-13,2018-12-13,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.457003119585,0.457003119585,0.208658346446,0.208658346446,materialized_scoped_dated_window
sideways-HYG-1d-2019-01-04-2019-01-29,Sideways,yfinance_cache,HYG,equity_etf,1d,2019-01-04,2019-01-29,17,17,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.000502051189744,0.453269179892,0.311413064899,0.327021817403,materialized_scoped_dated_window
sideways-HYG-1d-2019-05-13-2019-06-17,Sideways,yfinance_cache,HYG,equity_etf,1d,2019-05-13,2019-06-17,25,25,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0979662595319,0.499717068819,0.110596297833,0.150635976414,materialized_scoped_dated_window
sideways-HYG-1d-2019-06-25-2019-06-26,Sideways,yfinance_cache,HYG,equity_etf,1d,2019-06-25,2019-06-26,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.466495545367,0.47199509543,0.200217897987,0.20027975726,materialized_scoped_dated_window
sideways-HYG-1d-2019-07-01-2019-07-02,Sideways,yfinance_cache,HYG,equity_etf,1d,2019-07-01,2019-07-02,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.494016174334,0.502516570774,0.199946480287,0.200013215165,materialized_scoped_dated_window
sideways-HYG-1d-2019-07-08-2019-08-06,Sideways,yfinance_cache,HYG,equity_etf,1d,2019-07-08,2019-08-06,22,22,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.185517162305,0.483135912992,0.206361999004,0.207387604825,materialized_scoped_dated_window
sideways-HYG-1d-2019-08-09-2019-08-19,Sideways,yfinance_cache,HYG,equity_etf,1d,2019-08-09,2019-08-19,7,7,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.238696089151,0.504125839476,0.205872019286,0.206151998359,materialized_scoped_dated_window
sideways-HYG-1d-2019-09-03-2019-09-04,Sideways,yfinance_cache,HYG,equity_etf,1d,2019-09-03,2019-09-04,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.454875888187,0.469340722026,0.117876385267,0.117912882727,materialized_scoped_dated_window
sideways-HYG-1d-2019-09-12-2019-10-28,Sideways,yfinance_cache,HYG,equity_etf,1d,2019-09-12,2019-10-28,33,33,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0385016717852,0.496942176439,0.141291457163,0.167491768437,materialized_scoped_dated_window
sideways-HYG-1d-2019-10-31-2019-11-01,Sideways,yfinance_cache,HYG,equity_etf,1d,2019-10-31,2019-11-01,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.436631744509,0.445223010473,0.16274963555,0.162797443268,materialized_scoped_dated_window
sideways-HYG-1d-2019-11-06-2019-11-06,Sideways,yfinance_cache,HYG,equity_etf,1d,2019-11-06,2019-11-06,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.454086399484,0.454086399484,0.162580225158,0.162580225158,materialized_scoped_dated_window
sideways-HYG-1d-2019-11-12-2019-12-17,Sideways,yfinance_cache,HYG,equity_etf,1d,2019-11-12,2019-12-17,25,25,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0698649597573,0.481400961751,0.0862645269189,0.173785070642,materialized_scoped_dated_window
sideways-HYG-1d-2020-01-23-2020-01-27,Sideways,yfinance_cache,HYG,equity_etf,1d,2020-01-23,2020-01-27,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.258479025182,0.487196134608,0.174421453821,0.174495391496,materialized_scoped_dated_window
sideways-HYG-1d-2020-01-30-2020-02-03,Sideways,yfinance_cache,HYG,equity_etf,1d,2020-01-30,2020-02-03,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.341543241854,0.498525582465,0.17415821504,0.174239259719,materialized_scoped_dated_window
sideways-HYG-1d-2020-02-24-2020-03-06,Sideways,yfinance_cache,HYG,equity_etf,1d,2020-02-24,2020-03-06,10,10,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0415102208776,0.427715898342,0.168816998064,0.189394677995,materialized_scoped_dated_window
sideways-HYG-1d-2020-08-31-2020-09-01,Sideways,yfinance_cache,HYG,equity_etf,1d,2020-08-31,2020-09-01,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.376267076846,0.484227030363,0.343601181483,0.350998328311,materialized_scoped_dated_window
sideways-HYG-1d-2020-09-29-2020-09-29,Sideways,yfinance_cache,HYG,equity_etf,1d,2020-09-29,2020-09-29,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.457207099131,0.457207099131,0.255804245631,0.255804245631,materialized_scoped_dated_window
sideways-HYG-1d-2020-10-14-2020-11-03,Sideways,yfinance_cache,HYG,equity_etf,1d,2020-10-14,2020-11-03,15,15,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0617110391736,0.422921537196,0.183698509675,0.183933961039,materialized_scoped_dated_window
sideways-HYG-1d-2020-11-18-2020-11-18,Sideways,yfinance_cache,HYG,equity_etf,1d,2020-11-18,2020-11-18,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.485602926728,0.485602926728,0.244764420594,0.244764420594,materialized_scoped_dated_window
sideways-HYG-1d-2021-02-25-2021-02-26,Sideways,yfinance_cache,HYG,equity_etf,1d,2021-02-25,2021-02-26,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.330997356871,0.38074467053,0.144010357173,0.158080230804,materialized_scoped_dated_window
sideways-HYG-1d-2021-03-02-2021-06-01,Sideways,yfinance_cache,HYG,equity_etf,1d,2021-03-02,2021-06-01,64,64,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0191615070634,0.483928583998,0.110231340844,0.146650832082,materialized_scoped_dated_window
sideways-HYG-1d-2021-06-07-2021-06-07,Sideways,yfinance_cache,HYG,equity_etf,1d,2021-06-07,2021-06-07,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.428291466862,0.428291466862,0.156082690676,0.156082690676,materialized_scoped_dated_window
sideways-HYG-1d-2021-06-22-2021-06-23,Sideways,yfinance_cache,HYG,equity_etf,1d,2021-06-22,2021-06-23,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.427746200668,0.468508814086,0.113209007057,0.113240998842,materialized_scoped_dated_window
sideways-HYG-1d-2021-06-25-2021-07-06,Sideways,yfinance_cache,HYG,equity_etf,1d,2021-06-25,2021-07-06,7,7,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.393316805345,0.486682197443,0.102763750961,0.129632248908,materialized_scoped_dated_window
sideways-HYG-1d-2021-07-08-2021-11-24,Sideways,yfinance_cache,HYG,equity_etf,1d,2021-07-08,2021-11-24,99,97,2,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.00153794659046,0.504251278261,0.0801384397426,0.12950715872,materialized_scoped_dated_window
sideways-HYG-1d-2021-11-29-2021-11-29,Sideways,yfinance_cache,HYG,equity_etf,1d,2021-11-29,2021-11-29,1,0,1,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.408848380936,0.408848380936,0.134176501322,0.134176501322,materialized_scoped_dated_window
sideways-HYG-1d-2021-12-01-2022-02-02,Sideways,yfinance_cache,HYG,equity_etf,1d,2021-12-01,2022-02-02,44,0,44,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.000860066551667,0.502737269179,0.129974503429,0.181453049374,materialized_scoped_dated_window
sideways-HYG-1d-2022-02-25-2022-02-28,Sideways,yfinance_cache,HYG,equity_etf,1d,2022-02-25,2022-02-28,2,0,2,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.32514166072,0.339378216904,0.288392128367,0.288454439115,materialized_scoped_dated_window
sideways-HYG-1d-2023-03-28-2023-03-29,Sideways,yfinance_cache,HYG,equity_etf,1d,2023-03-28,2023-03-29,2,0,2,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.208444898728,0.503697323149,0.28099099346,0.291095019981,materialized_scoped_dated_window
sideways-HYG-1d-2023-04-04-2023-05-16,Sideways,yfinance_cache,HYG,equity_etf,1d,2023-04-04,2023-05-16,30,0,30,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.00644310475671,0.449037560144,0.208265709794,0.280721556859,materialized_scoped_dated_window
sideways-HYG-1d-2023-05-18-2023-06-01,Sideways,yfinance_cache,HYG,equity_etf,1d,2023-05-18,2023-06-01,10,0,10,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0168747724551,0.499187552532,0.202427404656,0.202670544659,materialized_scoped_dated_window
sideways-HYG-1d-2023-06-26-2023-07-12,Sideways,yfinance_cache,HYG,equity_etf,1d,2023-06-26,2023-07-12,12,0,12,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.000638173979661,0.378569744525,0.142038925712,0.178315193182,materialized_scoped_dated_window
sideways-HYG-1d-2023-07-14-2023-07-17,Sideways,yfinance_cache,HYG,equity_etf,1d,2023-07-14,2023-07-17,2,0,2,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.354828750449,0.503938361861,0.211923965014,0.211994932263,materialized_scoped_dated_window
sideways-HYG-1d-2023-07-20-2023-07-21,Sideways,yfinance_cache,HYG,equity_etf,1d,2023-07-20,2023-07-21,2,0,2,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.358204298835,0.46292041274,0.211647704619,0.211712941145,materialized_scoped_dated_window
sideways-HYG-1d-2023-07-25-2023-07-28,Sideways,yfinance_cache,HYG,equity_etf,1d,2023-07-25,2023-07-28,4,0,4,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.32285572782,0.492140347235,0.211344529411,0.2115166221,materialized_scoped_dated_window
sideways-HYG-1d-2023-08-02-2023-08-08,Sideways,yfinance_cache,HYG,equity_etf,1d,2023-08-02,2023-08-08,5,0,5,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.259821415748,0.474510142955,0.210936227363,0.211155262547,materialized_scoped_dated_window
sideways-HYG-1d-2023-08-16-2023-08-18,Sideways,yfinance_cache,HYG,equity_etf,1d,2023-08-16,2023-08-18,3,0,3,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.2087149208,0.426842065642,0.210385351001,0.21046383328,materialized_scoped_dated_window
sideways-HYG-1d-2023-08-24-2023-08-24,Sideways,yfinance_cache,HYG,equity_etf,1d,2023-08-24,2023-08-24,1,0,1,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.361917716959,0.361917716959,0.170327901023,0.170327901023,materialized_scoped_dated_window
sideways-HYG-1d-2023-08-28-2023-08-28,Sideways,yfinance_cache,HYG,equity_etf,1d,2023-08-28,2023-08-28,1,0,1,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.489540754343,0.489540754343,0.139054713766,0.139054713766,materialized_scoped_dated_window
sideways-HYG-1d-2023-08-31-2023-08-31,Sideways,yfinance_cache,HYG,equity_etf,1d,2023-08-31,2023-08-31,1,0,1,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.471242426374,0.471242426374,0.144043776909,0.144043776909,materialized_scoped_dated_window
sideways-HYG-1d-2023-09-05-2023-10-04,Sideways,yfinance_cache,HYG,equity_etf,1d,2023-09-05,2023-10-04,22,0,22,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0394807708386,0.49930519355,0.134292988549,0.189959389517,materialized_scoped_dated_window
sideways-HYG-1d-2023-10-09-2023-10-11,Sideways,yfinance_cache,HYG,equity_etf,1d,2023-10-09,2023-10-11,3,0,3,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.262438981034,0.387272302865,0.190137321402,0.190226885732,materialized_scoped_dated_window
