path,size_bytes,mtime_utc,header_sample,disposition,r3_exact_filename_or_schema_hit,reason
/private/tmp/hermes-intake-jshookmcp/tests/native/platform/Win32MemoryProvider.test.ts,11343,2026-05-06T07:42:27.027249+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/native/platform/platform-factory.test.ts,4189,2026-05-06T07:42:27.027335+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/native/workers/worker-pool.test.ts,4609,2026-05-06T07:42:27.027493+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/server/domains/native-bridge/definitions.test.ts,534,2026-05-06T07:42:27.053943+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/server/domains/native-bridge/exports.test.ts,367,2026-05-06T07:42:27.054020+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/server/domains/native-bridge/handlers.test.ts,7020,2026-05-06T07:42:27.054106+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hf_AAdevloper_nifty50-market-regime.json,1744,2026-05-10T23:29:43.442438+00:00,"{""_id"":""690ab7d7fa6397707c080fbf"",""id"":""AAdevloper/nifty50-market-regime"",""author"":""AAdevloper"",""sha"":""51f6a4fb6b500627f5a7779d8e78d9d1fc567a10"",""lastModified"":""2025-11-05T02:35:05.000Z"",""private"":false,""gated"":false,""disabled"":false,""tags"":[""task_categories:tabular-classification"",""task_categories:time-series-forecasting"",""license:mit"",""size_categories:1K<n<10K"",""format:csv"",""modality:tabular"",""modality:text"",""library:datasets"",""library:pandas"",""library:mlcroissant"",""library:polars"",""region:us""",blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hf_akashkumar5_Multi_Timeframe_Market_Regimes_HMM6_BTCUSD.json,1846,2026-05-10T23:29:42.814783+00:00,"{""_id"":""68ae1a3e12d812aeec001db6"",""id"":""akashkumar5/Multi_Timeframe_Market_Regimes_HMM6_BTCUSD"",""author"":""akashkumar5"",""sha"":""ad173569abc3baed92d0a1261ec003368706b761"",""lastModified"":""2025-12-13T08:25:14.000Z"",""private"":false,""gated"":false,""disabled"":false,""tags"":[""license:cc-by-4.0"",""size_categories:100K<n<1M"",""format:parquet"",""modality:tabular"",""modality:text"",""modality:timeseries"",""library:datasets"",""library:pandas"",""library:mlcroissant"",""library:polars"",""region:us"",""datasets"",""finance"",""time",blocked_generated_or_model_derived_regime_labels,False,Generated/model-derived labels stay fail-closed for Board A R3.
/private/tmp/hf_market_regime_datasets.json,6662,2026-05-10T23:29:17.593277+00:00,"[{""_id"":""68ae1a3e12d812aeec001db6"",""id"":""akashkumar5/Multi_Timeframe_Market_Regimes_HMM6_BTCUSD"",""author"":""akashkumar5"",""disabled"":false,""gated"":false,""lastModified"":""2025-12-13T08:25:14.000Z"",""likes"":1,""trendingScore"":0,""private"":false,""sha"":""ad173569abc3baed92d0a1261ec003368706b761"",""description"":""\n\t\n\t\t\n\t\tMulti‑Timeframe Market Regimes (HMM‑6)\n\t\n\n\n\t\n\t\t\n\t\tDataset Summary\n\t\n\nThis dataset provides labeled crypto market regimes derived from multi-timeframe (5m, 15m) OHLCV d",blocked_generated_or_model_derived_regime_labels,False,Generated/model-derived labels stay fail-closed for Board A R3.
/private/tmp/hf_sujinwo_tsie-market-regime-dataset.json,1647,2026-05-10T23:29:44.015373+00:00,"{""_id"":""69db153a61f7dc0587c18e6e"",""id"":""sujinwo/tsie-market-regime-dataset"",""author"":""sujinwo"",""sha"":""75e7e2f86c37f8f28204651dcccf8338ca50aa6b"",""lastModified"":""2026-04-13T13:27:46.000Z"",""private"":false,""gated"":false,""disabled"":false,""tags"":[""task_categories:tabular-classification"",""task_categories:time-series-forecasting"",""license:mit"",""size_categories:1M<n<10M"",""format:parquet"",""modality:tabular"",""modality:text"",""library:datasets"",""library:pandas"",""library:polars"",""library:mlcroissant"",""region:",blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hmm_regime_nq_15m/hmm_regime_4states.json,32750440,2026-05-07T11:05:12.586313+00:00,{,blocked_generated_or_model_derived_regime_labels,False,Generated/model-derived labels stay fail-closed for Board A R3.
/private/tmp/hmm_regime_nq_15m_v2/hmm_regime_4states.json,32665487,2026-05-07T11:13:57.104329+00:00,{,blocked_generated_or_model_derived_regime_labels,False,Generated/model-derived labels stay fail-closed for Board A R3.
/private/tmp/hmm_regime_nq_15m_v3/hmm_regime_4states.json,31605093,2026-05-07T11:15:32.121629+00:00,{,blocked_generated_or_model_derived_regime_labels,False,Generated/model-derived labels stay fail-closed for Board A R3.
/private/tmp/hmm_regime_nq_15m_v4/hmm_regime_4states.json,32495244,2026-05-07T11:17:37.682971+00:00,{,blocked_generated_or_model_derived_regime_labels,False,Generated/model-derived labels stay fail-closed for Board A R3.
/private/tmp/hmm_regime_nq_15m_v8/hmm_regime_8states.json,34833906,2026-05-07T11:57:02.305676+00:00,{,blocked_generated_or_model_derived_regime_labels,False,Generated/model-derived labels stay fail-closed for Board A R3.
/private/tmp/hmm_regime_nq_15m_v8/regime_v2_labels.feather,4660514,2026-05-07T12:00:48.366791+00:00,,blocked_generated_or_model_derived_regime_labels,False,Generated/model-derived labels stay fail-closed for Board A R3.
/private/tmp/hmm_regime_nq_15m_v8/regime_v2_labels.json,24998147,2026-05-07T12:16:34.289783+00:00,"[{""ts"": ""2011-01-03T18:45:00"", ""state"": 0, ""family"": ""trend_down_strong""}, {""ts"": ""2011-01-03T19:00:00"", ""state"": 0, ""family"": ""trend_down_strong""}, {""ts"": ""2011-01-03T19:15:00"", ""state"": 0, ""family"": ""trend_down_strong""}, {""ts"": ""2011-01-03T19:30:00"", ""state"": 0, ""family"": ""trend_down_strong""}, {""ts"": ""2011-01-03T19:45:00"", ""state"": 0, ""family"": ""trend_down_strong""}, {""ts"": ""2011-01-03T20:00:00"", ""state"": 0, ""family"": ""trend_down_strong""}, {""ts"": ""2011-01-03T20:15:00"", ""state"": 0, ""family"": ""tr",blocked_generated_or_model_derived_regime_labels,False,Generated/model-derived labels stay fail-closed for Board A R3.
/private/tmp/ict-aq-ict-live-20260510-rerun-050155/auto_quant_trade_exports/regime_bnb_full/.last_result.json,61,2026-05-09T21:19:52.458999+00:00,"{""latest_backtest"":""backtest-result-2026-05-10_05-19-52.zip""}",blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/ict-aq-ict-live-20260510-rerun-050155/auto_quant_trade_exports/regime_bnb_full/backtest-result-2026-05-10_05-19-52.meta.json,209,2026-05-09T21:19:52.458849+00:00,"{""RegimeAdaptiveBNB"":{""run_id"":""81f6f09f785bd65896f9fda35bc2cfa40cf825d2"",""backtest_start_time"":1778361591,""timeframe"":""1h"",""timeframe_detail"":null,""backtest_start_ts"":1610359200,""backtest_end_ts"":1767139200}}",blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/ict-aq-ict-live-20260510-rerun-050155/auto_quant_trade_exports/regime_bnb_full/backtest-result-2026-05-10_05-19-52.zip,642550,2026-05-09T21:19:52.518716+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/ict-aq-ict-live-20260510-rerun-050155/auto_quant_trade_exports/regime_bnb_full/unzipped/backtest-result-2026-05-10_05-19-52.json,393920,2026-05-09T21:19:52+00:00,"{""strategy"":{""RegimeAdaptiveBNB"":{""trades"":[{""pair"":""BNB/USDT"",""stake_amount"":2311.13307,""max_stake_amount"":2311.13307,""amount"":8.499,""open_date"":""2021-07-20 02:00:00+00:00"",""close_date"":""2021-07-21 05:00:00+00:00"",""open_rate"":271.93,""close_rate"":278.17,""fee_open"":0.001,""fee_close"":0.001,""trade_duration"":1620,""profit_ratio"":0.020903231655998913,""profit_abs"":48.3584601,""exit_reason"":""exit_signal"",""initial_stop_loss_abs"":2.72,""initial_stop_loss_ratio"":-0.99,""stop_loss_abs"":2.72,""stop_loss_ratio"":-",blocked_price_or_feature_panel_not_source_owned_labels,False,Header looks like prices/features rather than source-owned labels.
/private/tmp/ict-aq-ict-live-20260510-rerun-050155/auto_quant_trade_exports/regime_bnb_full/unzipped/backtest-result-2026-05-10_05-19-52_RegimeAdaptiveBNB.py,5708,2026-05-09T21:19:52+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/ict-aq-ict-live-20260510-rerun-050155/auto_quant_trade_exports/regime_bnb_full/unzipped/backtest-result-2026-05-10_05-19-52_config.json,1068,2026-05-09T21:19:52+00:00,"{""max_open_trades"":5,""stake_currency"":""USDT"",""stake_amount"":""unlimited"",""tradable_balance_ratio"":0.99,""fiat_display_currency"":""USD"",""timeframe"":""1h"",""dry_run"":true,""dry_run_wallet"":10000,""cancel_open_orders_on_exit"":false,""trading_mode"":""spot"",""unfilledtimeout"":{""entry"":10,""exit"":10,""exit_timeout_count"":0,""unit"":""minutes""},""entry_pricing"":{""price_side"":""same"",""use_order_book"":false,""order_book_top"":1,""price_last_balance"":0.0,""check_depth_of_market"":{""enabled"":false,""bids_to_ask_delta"":1}},""exit_",blocked_price_or_feature_panel_not_source_owned_labels,False,Header looks like prices/features rather than source-owned labels.
/private/tmp/ict-aq-ict-live-20260510-rerun-050155/auto_quant_trade_exports/regime_bnb_full/unzipped/backtest-result-2026-05-10_05-19-52_market_change.feather,785442,2026-05-09T21:19:52+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/ict-aq-ict-live-20260510-rerun-050155/logs/39_export_trades_regime_bnb_full.log,21841,2026-05-09T21:19:52.534915+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/ict-aq-ict-live-20260510-rerun-050155/logs/42_payoff_regime_bnb_guard.log,163,2026-05-09T21:20:37.475715+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/ict-aq-ict-live-20260510-rerun-050155/logs/43_purged_cv_regime_bnb_guard.log,156,2026-05-09T21:20:37.535146+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/ict-aq-ict-live-20260510-rerun-050155/oos_guard/momentum_mtf_confluence_labels.jsonl,341495,2026-05-09T21:20:30.562165+00:00,"{""candidate_id"":""MomentumMTFConfluence"",""pair"":""AVAX/USDT"",""realized_R"":-0.019700585982764834,""gross_R"":-0.019700585982764834,""cost_R"":0,""entry_index"":448275,""exit_index"":448276,""open_date"":""2021-02-20 03:00:00+00:00"",""close_date"":""2021-02-20 04:00:00+00:00"",""open_timestamp"":1613790000000,""close_timestamp"":1613793600000,""profit_abs"":-39.04344506,""stake_amount"":1979.861952,""exit_reason"":""exit_signal""}",blocked_price_or_feature_panel_not_source_owned_labels,False,Header looks like prices/features rather than source-owned labels.
/private/tmp/ict-aq-ict-live-20260510-rerun-050155/oos_guard/regime_adaptive_bnb_labels.jsonl,45205,2026-05-09T21:20:30.574787+00:00,"{""candidate_id"":""RegimeAdaptiveBNB"",""pair"":""BNB/USDT"",""realized_R"":0.020903231655998913,""gross_R"":0.020903231655998913,""cost_R"":0,""entry_index"":451874,""exit_index"":451901,""open_date"":""2021-07-20 02:00:00+00:00"",""close_date"":""2021-07-21 05:00:00+00:00"",""open_timestamp"":1626746400000,""close_timestamp"":1626843600000,""profit_abs"":48.3584601,""stake_amount"":2311.13307,""exit_reason"":""exit_signal""}",blocked_price_or_feature_panel_not_source_owned_labels,False,Header looks like prices/features rather than source-owned labels.
/private/tmp/ict-aq-ict-live-20260510-rerun-050155/oos_guard/regime_adaptive_bnb_payoff_report.json,1088,2026-05-09T21:20:37.475590+00:00,{,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/ict-aq-ict-live-20260510-rerun-050155/oos_guard/regime_adaptive_bnb_purged_cv_guard.json,1388,2026-05-09T21:20:37.535037+00:00,{,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/ict-board-a-handoff-20260510T191100/ict-engine/02_factor_research_nq_native.json,13838721,2026-05-10T11:13:44.718670+00:00,{,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/ict-board-a-regime-confidence-20260510T174651/btc_yahoo_1d.csv,45494,2026-05-10T09:58:01.703456+00:00,"date,open,high,low,close,volume",blocked_price_or_feature_panel_not_source_owned_labels,False,Header looks like prices/features rather than source-owned labels.
/private/tmp/ict-board-a-regime-confidence-20260510T174651/kraken_xbtusd_1d.csv,52561,2026-05-10T09:57:55.593020+00:00,"date,open,high,low,close,volume",blocked_price_or_feature_panel_not_source_owned_labels,False,Header looks like prices/features rather than source-owned labels.
/private/tmp/ict-board-a-regime-confidence-20260510T174651/provider-status-agent.json,14486,2026-05-10T09:52:49.278736+00:00,{,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/ict-board-a-regime-confidence-20260510T174651/provider-status-market-data.json,7311,2026-05-10T09:52:51.338401+00:00,{,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/ict-board-a-regime-confidence-20260510T174651/spy_yahoo_1d.csv,35237,2026-05-10T09:57:54.598087+00:00,"date,open,high,low,close,volume",blocked_price_or_feature_panel_not_source_owned_labels,False,Header looks like prices/features rather than source-owned labels.
/private/tmp/ict-board-a-v2-20260510T184538-state/.deps/auto-quant/user_data/strategies/PerPairRegimeSeed.py,3309,2026-05-10T11:14:43.289936+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/ict-board-a-v2-20260510T184538-state/.deps/auto-quant/versions/0.4.1/strategies/RegimeAdaptiveBNB.py,5708,2026-05-10T11:06:03.536988+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/ict-engine-board-a-external-source-label-second-screen-v1/kundanbedmutha__market-trend-and-external-factors-dataset/Market_Trend_External.csv,2508933,2026-05-11T11:19:15.537558+00:00,"Date,Open_Price,Close_Price,High_Price,Low_Price,Volume,Daily_Return_Pct,Volatility_Range,VIX_Close,Economic_News_Flag,Sentiment_Score,Federal_Rate_Change_Flag,GeoPolitical_Risk_Score,Currency_Index",blocked_price_or_feature_panel_not_source_owned_labels,False,Header looks like prices/features rather than source-owned labels.
/private/tmp/ict-engine-changepoint-matrix/gate_relaxation/TomacNQ_RegimeLiquiditySweepReclaim15mWide.json,1110,2026-05-07T06:49:51.425463+00:00,{,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/ict-engine-changepoint-matrix/gate_relaxation/TomacNQ_RegimePersistenceClusterDense15m.json,1096,2026-05-07T06:49:51.466850+00:00,{,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/ict-engine-changepoint-matrix/gate_relaxation/TomacNQ_RegimeTrendPullbackDense15m.json,1087,2026-05-07T06:49:51.381722+00:00,{,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/ict-engine-changepoint-matrix/gate_relaxation/TomacNQ_RegimeVRPCompression15m.json,1460,2026-05-07T06:49:51.543426+00:00,{,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/ict-engine-codex-check/debug/incremental/regime_core_first_pass-0g4fql8awqhuv/s-hi8tquwruh-1skafy9-29a9x8t723alj4vwq9j9jbrlx/dep-graph.bin,838324,2026-05-05T14:21:45.865297+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/ict-engine-codex-check/debug/incremental/regime_core_first_pass-0g4fql8awqhuv/s-hi8tquwruh-1skafy9-29a9x8t723alj4vwq9j9jbrlx/query-cache.bin,144248,2026-05-05T14:21:45.864845+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/ict-engine-codex-check/debug/incremental/regime_core_first_pass-0g4fql8awqhuv/s-hi8tquwruh-1skafy9-29a9x8t723alj4vwq9j9jbrlx/work-products.bin,50,2026-05-05T14:21:45.869172+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/ict-engine-external-source-label-candidates/Global_Market_Stress_and_Liquidity_Regimes.csv,1185023,2026-05-11T10:31:22.184100+00:00,"Date,Equities_US,Equities_Tech,Equities_Emerging,Bonds_LongTerm,Gold,Oil,Volatility_Index,Crypto_Bitcoin,Yield_Curve_Spread,High_Yield_Spread,Financial_Stress_Index,SPY_Drawdown,SPY_Rolling_Vol_30d,BTC_Rolling_Vol_30d,Stock_Bond_Corr_90d,SPY_RSI_14,GLD_RSI_14",blocked_price_or_feature_panel_not_source_owned_labels,False,Header looks like prices/features rather than source-owned labels.
/private/tmp/ict-engine-external-source-label-candidates/herding-regime/alpha_trading_signals.csv,49582,2026-05-11T10:32:19.626358+00:00,"Date,Alpha,J,h,Ratio_h_J,Alpha_Predicted,Risk_Score,Risk_State,Position,Ratio_Jh,Trend,Position_Smart,Position_Smart_Lagged",blocked_price_or_feature_panel_not_source_owned_labels,False,Header looks like prices/features rather than source-owned labels.
/private/tmp/ict-engine-external-source-label-candidates/herding-regime/risk_analysis_output.csv,39765,2026-05-11T10:32:19.626669+00:00,"Date,Alpha,J,h,Ratio_h_J,Alpha_Predicted,Risk_Score",blocked_price_or_feature_panel_not_source_owned_labels,False,Header looks like prices/features rather than source-owned labels.
/private/tmp/ict-engine-external-source-label-candidates/macro-regime-sp500-fed/Stock_vs_Interest_Rates.csv,74374,2026-05-11T10:32:04.569790+00:00,"Date,SP500,FEDFUNDS",blocked_price_or_feature_panel_not_source_owned_labels,False,Header looks like prices/features rather than source-owned labels.
/private/tmp/ict-engine-external-source-label-candidates/nifty500-regime/behavior_regime_predictions.csv,373941,2026-05-11T10:32:38.248003+00:00,"Date,behavior_fast_confidence,behavior_fast_prob_gap,behavior_fast_state,behavior_slow_confidence,behavior_slow_prob_gap,behavior_slow_state,hybrid_action",blocked_generated_or_model_derived_regime_labels,False,Generated/model-derived labels stay fail-closed for Board A R3.
/private/tmp/ict-engine-external-source-label-candidates/nifty500-regime/final_features_matrix.csv,2561196,2026-05-11T10:32:38.259517+00:00,"Date,rv_126_norm,vol_of_vol_126_norm,downside_vol_126_norm,max_drawdown_126_norm,time_under_water_126_norm,skewness_126_norm,kurtosis_126_norm,rv_252_norm,vol_of_vol_252_norm,downside_vol_252_norm,max_drawdown_252_norm,time_under_water_252_norm,skewness_252_norm,kurtosis_252_norm,vix_percentile_252_norm,vix_ma_252_norm,vix_relative_252_norm,ret_1_norm,ret_5_norm,ret_20_norm,ret_60_norm,rv_20_norm,rv_60_norm,downside_vol_20_norm,downside_vol_60_norm,vol_of_vol_60_norm,skewness_60_norm,kurtosis_60",blocked_price_or_feature_panel_not_source_owned_labels,False,Header looks like prices/features rather than source-owned labels.
/private/tmp/ict-engine-external-source-label-candidates/nifty500-regime/regime_timeline_history.csv,1401545,2026-05-11T10:32:38.264989+00:00,"Date,run_date,feature_date,macro_state,fast_state,combined_state,macro_confidence,fast_confidence,combined_confidence,confidence,p_fragile_smooth,p_calm_smooth,p_choppy_smooth,p_stress_smooth,p_fragile_raw,p_calm_raw,p_choppy_raw,p_stress_raw,p_fragile_adaptive,p_calm_adaptive,p_choppy_adaptive,p_stress_adaptive,adaptive_macro_state,adaptive_fast_state,adaptive_combined_state",blocked_price_or_feature_panel_not_source_owned_labels,False,Header looks like prices/features rather than source-owned labels.
/private/tmp/ict-engine-external-source-label-candidates-v1/herding_regime/alpha_trading_signals.csv,49582,2026-05-11T10:35:00.107257+00:00,"Date,Alpha,J,h,Ratio_h_J,Alpha_Predicted,Risk_Score,Risk_State,Position,Ratio_Jh,Trend,Position_Smart,Position_Smart_Lagged",blocked_price_or_feature_panel_not_source_owned_labels,False,Header looks like prices/features rather than source-owned labels.
/private/tmp/ict-engine-external-source-label-candidates-v1/herding_regime/risk_analysis_output.csv,39765,2026-05-11T10:35:00.107722+00:00,"Date,Alpha,J,h,Ratio_h_J,Alpha_Predicted,Risk_Score",blocked_price_or_feature_panel_not_source_owned_labels,False,Header looks like prices/features rather than source-owned labels.
/private/tmp/ict-engine-external-source-label-candidates-v1/macro_regime_sp500_fed/Stock_vs_Interest_Rates.csv,74374,2026-05-11T10:34:57.809431+00:00,"Date,SP500,FEDFUNDS",blocked_price_or_feature_panel_not_source_owned_labels,False,Header looks like prices/features rather than source-owned labels.
/private/tmp/ict-engine-external-source-label-candidates-v1/macro_stress_asset_regimes/Global_Market_Stress_and_Liquidity_Regimes.csv,1185023,2026-05-11T10:34:55.561344+00:00,"Date,Equities_US,Equities_Tech,Equities_Emerging,Bonds_LongTerm,Gold,Oil,Volatility_Index,Crypto_Bitcoin,Yield_Curve_Spread,High_Yield_Spread,Financial_Stress_Index,SPY_Drawdown,SPY_Rolling_Vol_30d,BTC_Rolling_Vol_30d,Stock_Bond_Corr_90d,SPY_RSI_14,GLD_RSI_14",blocked_price_or_feature_panel_not_source_owned_labels,False,Header looks like prices/features rather than source-owned labels.
/private/tmp/ict-engine-external-source-label-candidates-v1/nifty500_market_behavior_regime/behavior_regime_predictions.csv,373941,2026-05-11T10:35:02.954429+00:00,"Date,behavior_fast_confidence,behavior_fast_prob_gap,behavior_fast_state,behavior_slow_confidence,behavior_slow_prob_gap,behavior_slow_state,hybrid_action",blocked_generated_or_model_derived_regime_labels,False,Generated/model-derived labels stay fail-closed for Board A R3.
/private/tmp/ict-engine-external-source-label-candidates-v1/nifty500_market_behavior_regime/final_features_matrix.csv,2561196,2026-05-11T10:35:02.974220+00:00,"Date,rv_126_norm,vol_of_vol_126_norm,downside_vol_126_norm,max_drawdown_126_norm,time_under_water_126_norm,skewness_126_norm,kurtosis_126_norm,rv_252_norm,vol_of_vol_252_norm,downside_vol_252_norm,max_drawdown_252_norm,time_under_water_252_norm,skewness_252_norm,kurtosis_252_norm,vix_percentile_252_norm,vix_ma_252_norm,vix_relative_252_norm,ret_1_norm,ret_5_norm,ret_20_norm,ret_60_norm,rv_20_norm,rv_60_norm,downside_vol_20_norm,downside_vol_60_norm,vol_of_vol_60_norm,skewness_60_norm,kurtosis_60",blocked_price_or_feature_panel_not_source_owned_labels,False,Header looks like prices/features rather than source-owned labels.
/private/tmp/ict-engine-external-source-label-candidates-v1/nifty500_market_behavior_regime/regime_timeline_history.csv,1401545,2026-05-11T10:35:02.979812+00:00,"Date,run_date,feature_date,macro_state,fast_state,combined_state,macro_confidence,fast_confidence,combined_confidence,confidence,p_fragile_smooth,p_calm_smooth,p_choppy_smooth,p_stress_smooth,p_fragile_raw,p_calm_raw,p_choppy_raw,p_stress_raw,p_fragile_adaptive,p_calm_adaptive,p_choppy_adaptive,p_stress_adaptive,adaptive_macro_state,adaptive_fast_state,adaptive_combined_state",blocked_price_or_feature_panel_not_source_owned_labels,False,Header looks like prices/features rather than source-owned labels.
/private/tmp/ict-engine-factor-candidate-registry-20260508-b/specs/regime_primary_gate_pending_v1.json,1744,2026-05-08T14:37:35.350924+00:00,{,blocked_price_or_feature_panel_not_source_owned_labels,False,Header looks like prices/features rather than source-owned labels.
/private/tmp/ict-engine-factor-candidate-registry-20260508-c/specs/regime_primary_gate_pending_v1.json,1744,2026-05-08T14:38:31.825476+00:00,{,blocked_price_or_feature_panel_not_source_owned_labels,False,Header looks like prices/features rather than source-owned labels.
/private/tmp/ict-engine-factor-candidate-registry-20260508-d/specs/regime_primary_gate_pending_v1.json,1744,2026-05-08T14:43:41.027981+00:00,{,blocked_price_or_feature_panel_not_source_owned_labels,False,Header looks like prices/features rather than source-owned labels.
/private/tmp/ict-engine-factor-candidate-registry-20260508-e/specs/regime_primary_gate_pending_v1.json,1744,2026-05-08T14:44:22.186671+00:00,{,blocked_price_or_feature_panel_not_source_owned_labels,False,Header looks like prices/features rather than source-owned labels.
/private/tmp/ict-engine-factor-candidate-registry-20260508-f/specs/regime_primary_gate_pending_v1.json,2118,2026-05-08T14:57:11.393312+00:00,{,blocked_price_or_feature_panel_not_source_owned_labels,False,Header looks like prices/features rather than source-owned labels.
/private/tmp/ict-engine-factor-candidate-registry-20260508-g/specs/regime_primary_gate_pending_v1.json,2386,2026-05-08T14:59:45.438992+00:00,{,blocked_price_or_feature_panel_not_source_owned_labels,False,Header looks like prices/features rather than source-owned labels.
/private/tmp/ict-engine-factor-candidate-registry-20260508-h/specs/regime_primary_gate_pending_v1.json,2386,2026-05-08T15:02:03.973243+00:00,{,blocked_price_or_feature_panel_not_source_owned_labels,False,Header looks like prices/features rather than source-owned labels.
/private/tmp/ict-engine-factor-candidate-registry-20260508-i/specs/regime_primary_gate_pending_v1.json,2386,2026-05-08T15:08:38.235528+00:00,{,blocked_price_or_feature_panel_not_source_owned_labels,False,Header looks like prices/features rather than source-owned labels.
/private/tmp/ict-engine-factor-candidate-registry-20260508-j/specs/regime_primary_gate_pending_v1.json,2386,2026-05-08T15:12:24.497576+00:00,{,blocked_price_or_feature_panel_not_source_owned_labels,False,Header looks like prices/features rather than source-owned labels.
/private/tmp/ict-engine-factor-candidate-registry-20260508-k/specs/regime_primary_gate_pending_v1.json,2386,2026-05-08T15:13:12.706508+00:00,{,blocked_price_or_feature_panel_not_source_owned_labels,False,Header looks like prices/features rather than source-owned labels.
/private/tmp/ict-engine-factor-candidate-registry-generic-20260508/specs/regime_primary_gate_pending_v1.json,2457,2026-05-08T15:34:46.353675+00:00,{,blocked_price_or_feature_panel_not_source_owned_labels,False,Header looks like prices/features rather than source-owned labels.
/private/tmp/ict-engine-factor-candidate-registry-generic-20260508-v2/specs/family_a_killzone_breakout_1d_regime_v1.json,2434,2026-05-08T16:16:11.557263+00:00,{,blocked_price_or_feature_panel_not_source_owned_labels,False,Header looks like prices/features rather than source-owned labels.
/private/tmp/ict-engine-factor-candidate-registry-generic-20260508-v2/specs/regime_primary_gate_pending_v1.json,2457,2026-05-08T16:16:11.557537+00:00,{,blocked_price_or_feature_panel_not_source_owned_labels,False,Header looks like prices/features rather than source-owned labels.
