row_id,variant_id,recipe_id,strategy_class,pair,freqtrade_adapter_pair,source_market_symbol,source_market_timeframe,open_date,close_date,open_session_date,source_regime_session_date,source_context_attachment_policy,parent_regime_root,parent_regime_confidence_floor,source_panel_mean_confidence,source_panel_ticker_count,manipulation_overlay_state,sub_regime_tags,sub_sub_regime_or_profit_factor,profit_factor_family,profit_factor_leaf,regime_profit_branch_path,regime_profit_branch_path_version,trade_or_bar_horizon,allowed_action,suppression_rule,year_fold,profit_ratio_net,profit_abs,stake_amount,fee_open,fee_close,exit_reason,is_open
13,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2013-04-11T00:00:00+00:00,2013-04-16T00:00:00+00:00,2013-04-11,2013-04-11,source_panel_previous_session_context_asof,Bull,0.9797225384,0.698125,24,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2013,-0.021032977717979958,-206.09950766,9789.08535,0.001,0.001,exit_signal,False
14,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2013-05-01T00:00:00+00:00,2013-05-11T00:00:00+00:00,2013-05-01,2013-05-01,source_panel_previous_session_context_asof,Bull,0.9797225384,0.5909583333333334,24,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2013,0.03094370641241515,296.89352304,9585.04848,0.001,0.001,exit_signal,False
15,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2013-05-14T00:00:00+00:00,2013-05-19T00:00:00+00:00,2013-05-14,2013-05-14,source_panel_previous_session_context_asof,Bull,0.9797225384,0.7071290322580644,31,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2013,0.010213085410638305,100.99553079,9878.957445,0.001,0.001,exit_signal,False
16,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2013-06-22T00:00:00+00:00,2013-07-02T00:00:00+00:00,2013-06-22,2013-06-21,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.7609545454545454,22,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,NQRootAwareB2UV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2013,0.017839822790959473,178.20077685,9978.9530525,0.001,0.001,exit_signal,False
17,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2013-09-11T00:00:00+00:00,2013-10-01T00:00:00+00:00,2013-09-11,2013-09-11,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6261818181818182,22,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2013,0.007398330545222749,75.20787664,10155.36457,0.001,0.001,rootaware_time_exit,False
18,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2013-10-02T00:00:00+00:00,2013-10-11T00:00:00+00:00,2013-10-02,2013-10-02,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6501363636363636,22,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2013,-0.019118669204591446,-195.77594707,10229.810695,0.001,0.001,exit_signal,False
19,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2013-10-15T00:00:00+00:00,2013-10-16T00:00:00+00:00,2013-10-15,2013-10-15,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.6118571428571429,21,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,NQRootAwareB2UV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2013,-0.0029323878903639473,-29.4588725,10035.9993825,0.001,0.001,exit_signal,False
20,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2013-10-18T00:00:00+00:00,2013-11-07T00:00:00+00:00,2013-10-18,2013-10-18,source_panel_previous_session_context_asof,Bull,0.9797225384,0.5805384615384616,26,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2013,0.014600942859813672,146.25560266,10006.853295,0.001,0.001,rootaware_time_exit,False
21,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2013-11-15T00:00:00+00:00,2013-11-21T00:00:00+00:00,2013-11-15,2013-11-15,source_panel_previous_session_context_asof,Bull,0.9797225384,0.5958709677419355,31,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2013,-0.014341045633446478,-145.73056022,10151.629035,0.001,0.001,exit_signal,False
22,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2013-11-25T00:00:00+00:00,2013-12-12T00:00:00+00:00,2013-11-25,2013-11-25,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6928076923076923,26,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2013,0.010488105320547492,105.06328821,10007.36803,0.001,0.001,exit_signal,False
23,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2013-12-21T00:00:00+00:00,2014-01-04T00:00:00+00:00,2013-12-21,2013-12-20,source_panel_previous_session_context_asof,Bull,0.9797225384,0.62712,25,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2013,-0.0037198083353551688,-37.65002378,10111.3842375,0.001,0.001,exit_signal,False
24,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2014-01-16T00:00:00+00:00,2014-01-24T00:00:00+00:00,2014-01-16,2014-01-16,source_panel_previous_session_context_asof,Bull,0.9797225384,0.5785925925925925,27,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2014,0.0009605019486442412,9.68585499,10074.08556,0.001,0.001,exit_signal,False
25,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2014-01-28T00:00:00+00:00,2014-02-08T00:00:00+00:00,2014-01-28,2014-01-28,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.6857142857142857,21,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,NQRootAwareB2UV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2014,0.023271569264983093,234.89764608,10083.6768,0.001,0.001,exit_signal,False
26,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2014-02-15T00:00:00+00:00,2014-02-20T00:00:00+00:00,2014-02-15,2014-02-14,source_panel_previous_session_context_asof,Bull,0.9797225384,0.5916875,16,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2014,-0.003314079036142341,-34.22301048,10316.23606,0.001,0.001,exit_signal,False
27,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2014-02-25T00:00:00+00:00,2014-03-14T00:00:00+00:00,2014-02-25,2014-02-25,source_panel_previous_session_context_asof,Bull,0.9797225384,0.743125,24,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2014,-0.014787610074433096,-152.20320358,10282.334445,0.001,0.001,exit_signal,False
28,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2014-04-08T00:00:00+00:00,2014-04-17T00:00:00+00:00,2014-04-08,2014-04-08,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.667923076923077,13,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,NQRootAwareB2UV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2014,-0.0028688588898012984,-29.09543481,10131.68286,0.001,0.001,exit_signal,False
29,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2014-05-28T00:00:00+00:00,2014-06-08T00:00:00+00:00,2014-05-28,2014-05-28,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6499999999999999,22,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2014,0.01964130260983886,198.63173629,10102.8586,0.001,0.001,exit_signal,False
30,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2014-06-28T00:00:00+00:00,2014-07-03T00:00:00+00:00,2014-06-28,2014-06-27,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6525,26,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2014,0.013399781039602812,138.14929683,10299.517965,0.001,0.001,exit_signal,False
31,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2014-07-15T00:00:00+00:00,2014-07-18T00:00:00+00:00,2014-07-15,2014-07-15,source_panel_previous_session_context_asof,Bull,0.9797225384,0.5987931034482759,29,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2014,-0.0158690436017188,-165.77938125,10436.2790625,0.001,0.001,exit_signal,False
32,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2014-07-23T00:00:00+00:00,2014-08-12T00:00:00+00:00,2014-07-23,2014-07-23,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6022413793103448,29,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2014,-0.011981886707830113,-123.20309776,10272.173385,0.001,0.001,rootaware_time_exit,False
33,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2014-10-02T00:00:00+00:00,2014-10-07T00:00:00+00:00,2014-10-02,2014-10-02,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.7622631578947369,19,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,NQRootAwareB2UV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2014,0.00375748818704604,38.17732595,10150.181415,0.001,0.001,exit_signal,False
34,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2014-10-08T00:00:00+00:00,2014-10-22T00:00:00+00:00,2014-10-08,2014-10-08,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.759375,16,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,NQRootAwareB2UV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2014,0.0005116425901904073,5.21781627,10187.9784175,0.001,0.001,exit_signal,False
35,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2014-11-01T00:00:00+00:00,2014-11-15T00:00:00+00:00,2014-11-01,2014-10-31,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6655909090909091,22,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2014,0.018334284660130613,187.07126781,10193.1647125,0.001,0.001,exit_signal,False
36,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2014-11-19T00:00:00+00:00,2014-11-25T00:00:00+00:00,2014-11-19,2014-11-19,source_panel_previous_session_context_asof,Bull,0.9797225384,0.7276129032258065,31,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2014,0.009164257269608811,95.20475616,10378.325675,0.001,0.001,exit_signal,False
37,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2014-12-17T00:00:00+00:00,2015-01-01T00:00:00+00:00,2014-12-17,2014-12-17,source_panel_previous_session_context_asof,Bear,0.963920242,0.6058571428571428,14,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,NQRootAwareB2UV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2014,0.035504944493708536,372.20071176,10472.5944,0.001,0.001,exit_signal,False
38,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2015-01-06T00:00:00+00:00,2015-01-10T00:00:00+00:00,2015-01-06,2015-01-06,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.734904761904762,21,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,NQRootAwareB2UV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2015,0.005456157653566381,59.20979212,10841.079975,0.001,0.001,exit_signal,False
39,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2015-01-16T00:00:00+00:00,2015-01-22T00:00:00+00:00,2015-01-16,2015-01-16,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.7553571428571428,14,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,NQRootAwareB2UV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2015,0.026949569767249326,294.03568942,10899.68968,0.001,0.001,exit_signal,False
40,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2015-02-13T00:00:00+00:00,2015-03-05T00:00:00+00:00,2015-02-13,2015-02-13,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6181249999999999,24,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2015,0.021443031425415454,240.20455865,11190.796175,0.001,0.001,rootaware_time_exit,False
41,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2015-04-04T00:00:00+00:00,2015-04-20T00:00:00+00:00,2015-04-04,2015-04-02,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.72,15,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,NQRootAwareB2UV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2015,0.02030605703441849,232.3019276,11428.602675,0.001,0.001,exit_signal,False
42,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2015-04-24T00:00:00+00:00,2015-05-01T00:00:00+00:00,2015-04-24,2015-04-24,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6026400000000001,25,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2015,-0.02025482754902472,-236.37811608,11658.552685,0.001,0.001,exit_signal,False
43,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2015-06-30T00:00:00+00:00,2015-07-01T00:00:00+00:00,2015-06-30,2015-06-30,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6249375,16,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2015,-0.0002524294739487794,-2.88677989,11424.56128,0.001,0.001,exit_signal,False
44,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2015-07-17T00:00:00+00:00,2015-08-05T00:00:00+00:00,2015-07-17,2015-07-17,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6247272727272727,22,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2015,-0.015801625760131985,-180.6616395,11421.682875,0.001,0.001,exit_signal,False
45,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2015-08-22T00:00:00+00:00,2015-09-09T00:00:00+00:00,2015-08-22,2015-08-21,source_panel_previous_session_context_asof,Bear,0.963920242,0.5329259259259259,27,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,NQRootAwareB2UV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2015,0.024691757137721232,277.88312676,11242.84188,0.001,0.001,exit_signal,False
46,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2015-11-16T00:00:00+00:00,2015-11-18T00:00:00+00:00,2015-11-16,2015-11-16,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.6720588235294118,17,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,NQRootAwareB2UV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2015,0.019790936242932346,228.17927005,11517.9653925,0.001,0.001,exit_signal,False
47,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2016-01-06T00:00:00+00:00,2016-01-25T00:00:00+00:00,2016-01-06,2016-01-06,source_panel_previous_session_context_asof,Bear,0.963920242,0.44245,20,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,NQRootAwareB2UV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2016,-0.05589776091563575,-657.11049136,11743.8342175,0.001,0.001,exit_signal,False
48,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2016-05-05T00:00:00+00:00,2016-05-06T00:00:00+00:00,2016-05-05,2016-05-05,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6008823529411764,17,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2016,-0.005629698106953135,-62.51433921,11093.2924175,0.001,0.001,exit_signal,False
49,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2016-06-25T00:00:00+00:00,2016-07-06T00:00:00+00:00,2016-06-25,2016-06-24,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.6735294117647058,17,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,NQRootAwareB2UV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2016,0.030548166741519958,337.32624969,11031.407,0.001,0.001,exit_signal,False
50,trend_slow,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2016-07-13T00:00:00+00:00,2016-07-30T00:00:00+00:00,2016-07-13,2016-07-13,source_panel_previous_session_context_asof,Bull,0.9797225384,0.649,23,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2016,0.034082484696292555,387.74796763,11365.38637,0.001,0.001,exit_signal,False
