provider_id,provider_provenance,event_time,base_symbol,comparison_symbol,relationship_type,relationship_confidence,timeframe,session,smt_signal,base_swing_type,base_level,comparison_swing_type,comparison_level,swept_side,normalized_for_inverse_correlation,near_pd_array,pd_array_type,mss_or_cisd_confirmed,displacement_confirmed,regime_label,regime_profit_branch_path,confidence,actionable,fail_closed_reason,forward_6h_return,forward_12h_return,favorable_6h,favorable_12h,outcome_fail_closed_reason
yfinance,YF BTC-USD/ETH-USD 1h,2026-05-08T22:00:00+00:00,BTC,ETH,positive,0.9007,1h,crypto_24x7,bearish_smt,HH,80418.7890625,LH,2318.66992188,buy_side_liquidity,False,False,none,False,False,range,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.00143198,-0.00013451,False,True,confirmation_only_missing_mss_cisd_displacement_pda_context
yfinance,YF BTC-USD/ETH-USD 1h,2026-05-11T12:00:00+00:00,BTC,ETH,positive,0.9007,1h,crypto_24x7,bearish_smt,HH,81337.328125,LH,2339.27001953,buy_side_liquidity,False,False,none,False,False,range,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.0100625,,False,,confirmation_only_missing_mss_cisd_displacement_pda_context
ibkr,IBKR PAXOS BTC/ETH aggtrades 1h,2026-04-01T19:00:00+00:00,BTC,ETH,positive,0.9056,1h,crypto_24x7,bullish_smt,LL,67438.0,HL,2123.15,sell_side_liquidity,False,False,none,False,False,other,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,-0.01208071,-0.01854283,False,False,confirmation_only_missing_mss_cisd_displacement_pda_context
ibkr,IBKR PAXOS BTC/ETH aggtrades 1h,2026-04-02T00:00:00+00:00,BTC,ETH,positive,0.9056,1h,crypto_24x7,bearish_smt,HH,68639.5,LH,2158.95,buy_side_liquidity,False,False,none,False,False,range,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,-0.02808415,-0.03732769,True,True,confirmation_only_missing_mss_cisd_displacement_pda_context
ibkr,IBKR PAXOS BTC/ETH aggtrades 1h,2026-04-05T07:00:00+00:00,BTC,ETH,positive,0.9056,1h,crypto_24x7,bullish_smt,LL,66707.25,HL,2034.05,sell_side_liquidity,False,False,none,False,False,range,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.00139641,0.00799659,True,True,confirmation_only_missing_mss_cisd_displacement_pda_context
ibkr,IBKR PAXOS BTC/ETH aggtrades 1h,2026-04-07T02:00:00+00:00,BTC,ETH,positive,0.9056,1h,crypto_24x7,bullish_smt,LL,68270.75,HL,2094.0,sell_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.00385192,-0.01165043,True,False,confirmation_only_missing_mss_cisd_displacement_pda_context
ibkr,IBKR PAXOS BTC/ETH aggtrades 1h,2026-04-09T22:00:00+00:00,BTC,ETH,positive,0.9056,1h,crypto_24x7,bearish_smt,HH,73139.75,LH,2244.95,buy_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.00201794,-0.00090651,False,True,confirmation_only_missing_mss_cisd_displacement_pda_context
ibkr,IBKR PAXOS BTC/ETH aggtrades 1h,2026-04-12T22:00:00+00:00,BTC,ETH,positive,0.9056,1h,crypto_24x7,bullish_smt,LL,70523.0,HL,2182.65,sell_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,-0.00019739,-0.00274941,False,False,confirmation_only_missing_mss_cisd_displacement_pda_context
ibkr,IBKR PAXOS BTC/ETH aggtrades 1h,2026-04-16T10:00:00+00:00,BTC,ETH,positive,0.9056,1h,crypto_24x7,bullish_smt,LL,74291.0,HL,2329.15,sell_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,-0.0018464,0.00743267,False,True,confirmation_only_missing_mss_cisd_displacement_pda_context
ibkr,IBKR PAXOS BTC/ETH aggtrades 1h,2026-04-16T16:00:00+00:00,BTC,ETH,positive,0.9056,1h,crypto_24x7,bearish_smt,HH,75194.25,LH,2352.05,buy_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.00929623,0.00772608,False,False,confirmation_only_missing_mss_cisd_displacement_pda_context
ibkr,IBKR PAXOS BTC/ETH aggtrades 1h,2026-04-17T10:00:00+00:00,BTC,ETH,positive,0.9056,1h,crypto_24x7,bearish_smt,HH,76367.75,LH,2376.85,buy_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.03422154,,False,,confirmation_only_missing_mss_cisd_displacement_pda_context
ibkr,IBKR PAXOS BTC/ETH aggtrades 1h,2026-04-20T11:00:00+00:00,BTC,ETH,positive,0.9056,1h,crypto_24x7,bearish_smt,HH,75715.0,LH,2326.25,buy_side_liquidity,False,False,none,False,False,range,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.00963095,0.00896606,False,False,confirmation_only_missing_mss_cisd_displacement_pda_context
ibkr,IBKR PAXOS BTC/ETH aggtrades 1h,2026-04-21T10:00:00+00:00,BTC,ETH,positive,0.9056,1h,crypto_24x7,bearish_smt,HH,76891.0,LH,2337.65,buy_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,-0.01283391,-0.01451384,True,True,confirmation_only_missing_mss_cisd_displacement_pda_context
ibkr,IBKR PAXOS BTC/ETH aggtrades 1h,2026-04-26T12:00:00+00:00,BTC,ETH,positive,0.9056,1h,crypto_24x7,bullish_smt,LL,77792.5,HL,2325.65,sell_side_liquidity,False,False,none,False,False,range,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.00585772,0.01801955,True,True,confirmation_only_missing_mss_cisd_displacement_pda_context
ibkr,IBKR PAXOS BTC/ETH aggtrades 1h,2026-04-26T21:00:00+00:00,BTC,ETH,positive,0.9056,1h,crypto_24x7,bullish_smt,LL,77881.0,HL,2349.95,sell_side_liquidity,False,False,none,False,False,range,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.00713601,-0.00810679,True,False,confirmation_only_missing_mss_cisd_displacement_pda_context
ibkr,IBKR PAXOS BTC/ETH aggtrades 1h,2026-04-27T11:00:00+00:00,BTC,ETH,positive,0.9056,1h,crypto_24x7,bearish_smt,HH,79524.5,LH,2325.5,buy_side_liquidity,False,False,none,False,False,range,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,-0.01417886,-0.00604087,True,True,confirmation_only_missing_mss_cisd_displacement_pda_context
ibkr,IBKR PAXOS BTC/ETH aggtrades 1h,2026-04-30T20:00:00+00:00,BTC,ETH,positive,0.9056,1h,crypto_24x7,bullish_smt,LL,75620.0,HL,2251.85,sell_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.00100024,0.01146679,True,True,confirmation_only_missing_mss_cisd_displacement_pda_context
ibkr,IBKR PAXOS BTC/ETH aggtrades 1h,2026-05-01T08:00:00+00:00,BTC,ETH,positive,0.9056,1h,crypto_24x7,bearish_smt,HH,77495.5,LH,2288.7,buy_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.01303666,,False,,confirmation_only_missing_mss_cisd_displacement_pda_context
ibkr,IBKR PAXOS BTC/ETH aggtrades 1h,2026-05-04T22:00:00+00:00,BTC,ETH,positive,0.9056,1h,crypto_24x7,bearish_smt,HH,80855.25,LH,2377.85,buy_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.01024059,0.009254,False,False,confirmation_only_missing_mss_cisd_displacement_pda_context
ibkr,IBKR PAXOS BTC/ETH aggtrades 1h,2026-05-05T21:00:00+00:00,BTC,ETH,positive,0.9056,1h,crypto_24x7,bearish_smt,HH,82410.0,LH,2388.2,buy_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.00198374,0.0069431,False,False,confirmation_only_missing_mss_cisd_displacement_pda_context
ibkr,IBKR PAXOS BTC/ETH aggtrades 1h,2026-05-07T23:00:00+00:00,BTC,ETH,positive,0.9056,1h,crypto_24x7,bullish_smt,LL,79407.0,HL,2280.65,sell_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,-0.00456328,0.00304115,False,True,confirmation_only_missing_mss_cisd_displacement_pda_context
ibkr,IBKR PAXOS BTC/ETH aggtrades 1h,2026-05-11T12:00:00+00:00,BTC,ETH,positive,0.9056,1h,crypto_24x7,bearish_smt,HH,81347.0,LH,2339.05,buy_side_liquidity,False,False,none,False,False,range,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.00987808,0.00616378,False,False,confirmation_only_missing_mss_cisd_displacement_pda_context
