row_id,recipe_id,pair,open_date,close_date,open_session_date,source_regime_session_date,source_context_attachment_policy,parent_regime_root,parent_regime_confidence_floor,source_panel_mean_confidence,source_panel_ticker_count,manipulation_overlay_state,sub_regime_tags,sub_sub_regime_or_profit_factor,profit_factor_family,profit_factor_leaf,regime_profit_branch_path,regime_profit_branch_path_version,trade_or_bar_horizon,allowed_action,suppression_rule,year_fold,profit_ratio_net,profit_abs,stake_amount,fee_open,fee_close,exit_reason,is_open
94,CrashRebound,SOL/USDT,2023-11-21T18:00:00+00:00,2023-11-22T19:00:00+00:00,2023-11-21,2023-11-21,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6018,25,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2023,0.046630698667150215,130.64721136,2798.94358,0.001,0.001,exit_signal,False
95,CrashRebound,AVAX/USDT,2023-11-21T23:00:00+00:00,2023-11-22T19:00:00+00:00,2023-11-21,2023-11-21,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6018,25,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2023,0.08537267838987485,251.8291864,2946.8164,0.001,0.001,exit_signal,False
96,CrashRebound,SOL/USDT,2023-11-27T15:00:00+00:00,2023-11-28T12:00:00+00:00,2023-11-27,2023-11-27,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6377916666666666,24,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2023,0.03445364817805327,96.265704,2791.2729,0.001,0.001,exit_signal,False
97,CrashRebound,AVAX/USDT,2023-11-28T06:00:00+00:00,2023-11-28T17:00:00+00:00,2023-11-28,2023-11-28,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6512173913043479,23,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2023,0.050930201873598105,142.4429552,2794.0328,0.001,0.001,exit_signal,False
98,CrashRebound,SOL/USDT,2023-12-28T14:00:00+00:00,2023-12-29T06:00:00+00:00,2023-12-28,2023-12-28,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6879259259259259,27,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2023,0.05025289437403452,139.59443295,2775.0636,0.001,0.001,exit_signal,False
99,CrashRebound,AVAX/USDT,2023-12-28T15:00:00+00:00,2023-12-29T10:00:00+00:00,2023-12-28,2023-12-28,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6879259259259259,27,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2023,0.04684998736203556,131.4958806,2803.9392,0.001,0.001,exit_signal,False
100,CrashRebound,AVAX/USDT,2023-12-31T23:00:00+00:00,2024-01-01T10:00:00+00:00,2023-12-31,2023-12-29,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6545185185185185,27,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2023,0.033486513486513485,110.8666458,3307.4775,0.001,0.001,exit_signal,False
101,CrashRebound,AVAX/USDT,2024-01-03T12:00:00+00:00,2024-01-04T16:00:00+00:00,2024-01-03,2024-01-03,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6144814814814815,27,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2024,-0.0027592544755016147,-8.36451,3028.41,0.001,0.001,exit_signal,False
102,CrashRebound,SOL/USDT,2024-01-03T13:00:00+00:00,2024-01-04T16:00:00+00:00,2024-01-03,2024-01-03,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6144814814814815,27,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2024,0.031331742726419226,91.95216484,2931.86068,0.001,0.001,exit_signal,False
103,CrashRebound,AVAX/USDT,2024-01-05T15:00:00+00:00,2024-01-07T14:00:00+00:00,2024-01-05,2024-01-05,source_panel_previous_session_context_asof,Bull,0.9797225384,0.573925925925926,27,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2024,-0.007860391356894854,-32.0333052,4071.21,0.001,0.001,exit_signal,False
104,CrashRebound,SOL/USDT,2024-01-06T06:00:00+00:00,2024-01-07T14:00:00+00:00,2024-01-06,2024-01-05,source_panel_previous_session_context_asof,Bull,0.9797225384,0.573925925925926,27,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2024,0.01702766625452497,61.64814416,3616.85252,0.001,0.001,exit_signal,False
105,CrashRebound,SOL/USDT,2024-01-07T23:00:00+00:00,2024-01-08T13:00:00+00:00,2024-01-07,2024-01-05,source_panel_previous_session_context_asof,Bull,0.9797225384,0.573925925925926,27,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2024,0.05176378107277424,217.88557134,4205.02326,0.001,0.001,exit_signal,False
106,CrashRebound,AVAX/USDT,2024-01-08T03:00:00+00:00,2024-01-08T13:00:00+00:00,2024-01-08,2024-01-08,source_panel_previous_session_context_asof,Bull,0.9797225384,0.5880357142857143,28,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2024,0.06644353153081332,341.169036,5129.592,0.001,0.001,exit_signal,False
107,CrashRebound,SOL/USDT,2024-01-10T13:00:00+00:00,2024-01-10T22:00:00+00:00,2024-01-10,2024-01-10,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6224615384615385,26,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2024,0.08460856232577937,327.28383726,3864.34743,0.001,0.001,exit_signal,False
108,CrashRebound,SOL/USDT,2024-01-12T16:00:00+00:00,2024-01-13T21:00:00+00:00,2024-01-12,2024-01-12,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6040833333333333,24,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2024,0.012030348755409074,44.997008,3736.55468,0.001,0.001,exit_signal,False
109,CrashRebound,AVAX/USDT,2024-01-12T17:00:00+00:00,2024-01-14T07:00:00+00:00,2024-01-12,2024-01-12,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6040833333333333,24,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2024,-0.0014560514153237477,-5.8221328,3994.5818,0.001,0.001,exit_signal,False
110,CrashRebound,SOL/USDT,2024-01-18T17:00:00+00:00,2024-01-20T23:00:00+00:00,2024-01-18,2024-01-18,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6560555555555555,18,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2024,-0.028697606082912806,-106.32710642,3701.38489,0.001,0.001,exit_signal,False
111,CrashRebound,AVAX/USDT,2024-01-18T17:00:00+00:00,2024-01-20T23:00:00+00:00,2024-01-18,2024-01-18,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6560555555555555,18,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2024,-0.04382346407957583,-208.8788624,4761.6088,0.001,0.001,exit_signal,False
112,CrashRebound,AVAX/USDT,2024-01-22T02:00:00+00:00,2024-01-24T00:00:00+00:00,2024-01-22,2024-01-22,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6295416666666667,24,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2024,-0.050053394880981095,-266.0524368,5310.0624,0.001,0.001,exit_signal,False
113,CrashRebound,SOL/USDT,2024-01-22T02:00:00+00:00,2024-01-24T01:00:00+00:00,2024-01-22,2024-01-22,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6295416666666667,24,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2024,-0.05387242702991345,-230.32608872,4271.12728,0.001,0.001,exit_signal,False
114,CrashRebound,AVAX/USDT,2024-01-31T22:00:00+00:00,2024-02-02T01:00:00+00:00,2024-01-31,2024-01-31,source_panel_previous_session_context_asof,Bull,0.9797225384,0.550590909090909,22,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2024,0.009823164694352139,31.6187532,3215.5794,0.001,0.001,exit_signal,False
115,CrashRebound,BNB/USDT,2024-03-19T09:00:00+00:00,2024-03-20T12:00:00+00:00,2024-03-19,2024-03-19,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6510769230769231,26,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2024,0.04871787656896973,150.5582628,3087.3237,0.001,0.001,exit_signal,False
116,CrashRebound,AVAX/USDT,2024-04-01T06:00:00+00:00,2024-04-04T09:00:00+00:00,2024-04-01,2024-04-01,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6727199999999999,25,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2024,-0.0822119745256694,-260.106544,3160.6916,0.001,0.001,exit_signal,False
117,CrashRebound,AVAX/USDT,2024-04-05T10:00:00+00:00,2024-04-06T04:00:00+00:00,2024-04-05,2024-04-05,source_panel_previous_session_context_asof,Bull,0.9797225384,0.7131904761904762,21,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2024,0.036660134166812706,164.9903578,4496.0428,0.001,0.001,exit_signal,False
118,CrashRebound,SOL/USDT,2024-04-10T13:00:00+00:00,2024-04-10T23:00:00+00:00,2024-04-10,2024-04-10,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6685294117647059,17,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2024,0.04888786076486191,151.041923,3086.47238,0.001,0.001,exit_signal,False
119,CrashRebound,AVAX/USDT,2024-04-09T08:00:00+00:00,2024-04-11T09:00:00+00:00,2024-04-09,2024-04-09,source_panel_previous_session_context_asof,Bull,0.9797225384,0.7307142857142856,21,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2024,-0.02630936363388882,-99.147404,3764.7568,0.001,0.001,exit_signal,False
120,CrashRebound,AVAX/USDT,2024-04-12T13:00:00+00:00,2024-04-14T23:00:00+00:00,2024-04-12,2024-04-12,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6256153846153846,13,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2024,-0.1685522700111559,-757.8736197,4491.8796,0.001,0.001,exit_signal,False
121,CrashRebound,SOL/USDT,2024-04-12T14:00:00+00:00,2024-04-14T23:00:00+00:00,2024-04-12,2024-04-12,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6256153846153846,13,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2024,-0.10391629355502015,-306.3232326,2944.84344,0.001,0.001,exit_signal,False
122,CrashRebound,SOL/USDT,2024-04-15T19:00:00+00:00,2024-04-17T05:00:00+00:00,2024-04-15,2024-04-15,source_panel_previous_session_context_asof,Bull,0.9797225384,0.5332142857142858,14,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2024,0.04051711849471283,194.48758098,4795.33824,0.001,0.001,exit_signal,False
123,CrashRebound,AVAX/USDT,2024-04-16T16:00:00+00:00,2024-04-17T19:00:00+00:00,2024-04-16,2024-04-16,source_panel_previous_session_context_asof,Bull,0.9797225384,0.5716153846153846,13,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2024,0.04647811205188254,251.793036,5412.042,0.001,0.001,exit_signal,False
124,CrashRebound,SOL/USDT,2024-04-17T16:00:00+00:00,2024-04-17T19:00:00+00:00,2024-04-17,2024-04-17,source_panel_previous_session_context_asof,Bear,0.963920242,0.5598571428571428,14,not_consumed_no_direct_event_rows,BearMarketDrawdown,CapitulationBounceSetup,counter_trend_drawdown_rebound,CrashRebound,Bear -> BearMarketDrawdown -> CapitulationBounceSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,suppress_if_cost_stress_or_tail_loss_fails,2024,0.05134455351981766,265.2226112,5160.3848,0.001,0.001,exit_signal,False
125,CrashRebound,AVAX/USDT,2024-04-19T02:00:00+00:00,2024-04-19T07:00:00+00:00,2024-04-19,2024-04-19,source_panel_previous_session_context_asof,Bear,0.963920242,0.5336842105263159,19,not_consumed_no_direct_event_rows,BearMarketDrawdown,CapitulationBounceSetup,counter_trend_drawdown_rebound,CrashRebound,Bear -> BearMarketDrawdown -> CapitulationBounceSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,suppress_if_cost_stress_or_tail_loss_fails,2024,0.08175041741475308,465.9455552,5693.9168,0.001,0.001,exit_signal,False
126,CrashRebound,SOL/USDT,2024-04-24T16:00:00+00:00,2024-04-27T18:00:00+00:00,2024-04-24,2024-04-24,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.7833076923076923,13,not_consumed_no_direct_event_rows,RangeStress,MeanReversionReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Sideways -> RangeStress -> MeanReversionReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,suppress_if_fold_depth_or_specificity_fails,2024,-0.06681444751539134,-254.5454816,3805.9312,0.001,0.001,exit_signal,False
127,CrashRebound,AVAX/USDT,2024-04-24T15:00:00+00:00,2024-04-28T02:00:00+00:00,2024-04-24,2024-04-24,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.7833076923076923,13,not_consumed_no_direct_event_rows,RangeStress,MeanReversionReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Sideways -> RangeStress -> MeanReversionReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,suppress_if_fold_depth_or_specificity_fails,2024,-0.07529458301145368,-413.870288,5491.1896,0.001,0.001,exit_signal,False
128,CrashRebound,AVAX/USDT,2024-04-29T03:00:00+00:00,2024-04-29T15:00:00+00:00,2024-04-29,2024-04-29,source_panel_previous_session_context_asof,Bull,0.9797225384,0.4669333333333333,15,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2024,0.03027201217649156,162.7744315,5371.6885,0.001,0.001,exit_signal,False
129,CrashRebound,SOL/USDT,2024-04-29T03:00:00+00:00,2024-04-30T01:00:00+00:00,2024-04-29,2024-04-29,source_panel_previous_session_context_asof,Bull,0.9797225384,0.4669333333333333,15,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2024,0.01886844723026955,88.35272054,4677.88658,0.001,0.001,exit_signal,False
130,CrashRebound,SOL/USDT,2024-04-30T09:00:00+00:00,2024-05-01T19:00:00+00:00,2024-04-30,2024-04-30,source_panel_previous_session_context_asof,Bear,0.963920242,0.48719999999999997,15,not_consumed_no_direct_event_rows,BearMarketDrawdown,CapitulationBounceSetup,counter_trend_drawdown_rebound,CrashRebound,Bear -> BearMarketDrawdown -> CapitulationBounceSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,suppress_if_cost_stress_or_tail_loss_fails,2024,0.021487986341287076,110.57666964,5140.83552,0.001,0.001,exit_signal,False
131,CrashRebound,AVAX/USDT,2024-04-30T13:00:00+00:00,2024-05-01T19:00:00+00:00,2024-04-30,2024-04-30,source_panel_previous_session_context_asof,Bear,0.963920242,0.48719999999999997,15,not_consumed_no_direct_event_rows,BearMarketDrawdown,CapitulationBounceSetup,counter_trend_drawdown_rebound,CrashRebound,Bear -> BearMarketDrawdown -> CapitulationBounceSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,suppress_if_cost_stress_or_tail_loss_fails,2024,0.02106315697072766,118.616333,5625.8345,0.001,0.001,exit_signal,False
132,CrashRebound,SOL/USDT,2024-05-08T21:00:00+00:00,2024-05-09T18:00:00+00:00,2024-05-08,2024-05-08,source_panel_previous_session_context_asof,Bull,0.9797225384,0.5534736842105263,19,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2024,0.037121299454727294,120.44207225,3241.313,0.001,0.001,exit_signal,False
133,CrashRebound,AVAX/USDT,2024-05-08T05:00:00+00:00,2024-05-09T20:00:00+00:00,2024-05-08,2024-05-08,source_panel_previous_session_context_asof,Bull,0.9797225384,0.5534736842105263,19,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2024,-0.006010646447177177,-27.454975,4563.161,0.001,0.001,exit_signal,False
134,CrashRebound,AVAX/USDT,2024-06-07T19:00:00+00:00,2024-06-09T19:00:00+00:00,2024-06-07,2024-06-07,source_panel_previous_session_context_asof,Bull,0.9797225384,0.5923529411764706,17,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2024,-0.0127969415615944,-38.1686808,2979.6612,0.001,0.001,exit_signal,False
135,CrashRebound,SOL/USDT,2024-06-11T16:00:00+00:00,2024-06-12T13:00:00+00:00,2024-06-11,2024-06-11,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6180625,16,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2024,0.07370037520382908,234.47126352,3178.23384,0.001,0.001,exit_signal,False
136,CrashRebound,SOL/USDT,2024-06-13T16:00:00+00:00,2024-06-15T23:00:00+00:00,2024-06-13,2024-06-13,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.621875,16,not_consumed_no_direct_event_rows,RangeStress,MeanReversionReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Sideways -> RangeStress -> MeanReversionReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,suppress_if_fold_depth_or_specificity_fails,2024,-0.011443244574585214,-37.70314585,3291.50357,0.001,0.001,exit_signal,False
137,CrashRebound,SOL/USDT,2024-06-17T11:00:00+00:00,2024-06-17T19:00:00+00:00,2024-06-17,2024-06-17,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6769999999999999,15,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2024,0.01952206899869147,69.62410753,3562.8679,0.001,0.001,exit_signal,False
138,CrashRebound,SOL/USDT,2024-06-18T02:00:00+00:00,2024-06-19T04:00:00+00:00,2024-06-18,2024-06-18,source_panel_previous_session_context_asof,Bull,0.9797225384,0.7324999999999999,14,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2024,0.05450829327487952,240.9267209,4415.5856,0.001,0.001,exit_signal,False
139,CrashRebound,SOL/USDT,2024-06-20T04:00:00+00:00,2024-06-20T08:00:00+00:00,2024-06-20,2024-06-20,source_panel_previous_session_context_asof,Bull,0.9797225384,0.69725,16,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2024,0.02905594968729129,123.08158656,4231.7883,0.001,0.001,exit_signal,False
140,CrashRebound,SOL/USDT,2024-06-21T09:00:00+00:00,2024-06-21T23:00:00+00:00,2024-06-21,2024-06-21,source_panel_previous_session_context_asof,Bull,0.9797225384,0.7043125,16,not_consumed_no_direct_event_rows,BullPullback,OversoldDrawdownReboundSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> OversoldDrawdownReboundSetup -> CrashRebound,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2024,0.0337325550908833,151.99737168,4501.45344,0.001,0.001,exit_signal,False
