row_id,schema_version,recipe_id,strategy_name,strategy_mutation_id,auto_quant_run_id,symbol,trade_id,open_ts_ms,close_ts_ms,open_date,close_date,open_session_date,source_regime_session_date,source_context_attachment_policy,source_anchor,target_market,parent_regime_root,parent_regime_confidence_floor,source_anchor_confidence,source_anchor_vix,manipulation_overlay_state,sub_regime_tags,sub_sub_regime_or_profit_factor,profit_factor_family,profit_factor_leaf,regime_profit_branch_path,regime_profit_branch_path_version,trade_or_bar_horizon,allowed_action,suppression_rule,year_fold,profit_ratio_net,pnl,realized_outcome,regime_at_entry
348,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:70,1582372800000,1582376400000,2020-02-22T12:00:00+00:00,2020-02-22T13:00:00+00:00,2020-02-22,2020-02-21,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bull,0.9797225384,0.8,17.079999923706055,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_bull_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
349,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:71,1582459200000,1582462800000,2020-02-23T12:00:00+00:00,2020-02-23T13:00:00+00:00,2020-02-23,2020-02-21,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bull,0.9797225384,0.8,17.079999923706055,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_bull_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
350,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:72,1582545600000,1582549200000,2020-02-24T12:00:00+00:00,2020-02-24T13:00:00+00:00,2020-02-24,2020-02-24,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Sideways,0.9529358324,1.0,25.030000686645508,not_consumed_no_direct_event_rows,RangeConsolidation,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Sideways -> RangeConsolidation -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_sideways_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
351,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:73,1582632000000,1582635600000,2020-02-25T12:00:00+00:00,2020-02-25T13:00:00+00:00,2020-02-25,2020-02-25,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Sideways,0.9529358324,1.0,27.850000381469727,not_consumed_no_direct_event_rows,RangeConsolidation,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Sideways -> RangeConsolidation -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_sideways_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
352,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:74,1582718400000,1582722000000,2020-02-26T12:00:00+00:00,2020-02-26T13:00:00+00:00,2020-02-26,2020-02-26,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Sideways,0.9529358324,0.75,27.559999465942383,not_consumed_no_direct_event_rows,RangeConsolidation,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Sideways -> RangeConsolidation -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_sideways_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
353,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:75,1582804800000,1582808400000,2020-02-27T12:00:00+00:00,2020-02-27T13:00:00+00:00,2020-02-27,2020-02-27,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bear,0.963920242,0.667,39.15999984741211,not_consumed_no_direct_event_rows,BearMarketDrawdown,VRPTailRiskSuppression,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bear -> BearMarketDrawdown -> VRPTailRiskSuppression -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,suppress_long_carry_until_bear_branch_rc_spa_passes,tail_guard_blocks_bear_vrp_if_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
354,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:76,1582891200000,1582894800000,2020-02-28T12:00:00+00:00,2020-02-28T13:00:00+00:00,2020-02-28,2020-02-28,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bear,0.963920242,0.667,40.11000061035156,not_consumed_no_direct_event_rows,BearMarketDrawdown,VRPTailRiskSuppression,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bear -> BearMarketDrawdown -> VRPTailRiskSuppression -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,suppress_long_carry_until_bear_branch_rc_spa_passes,tail_guard_blocks_bear_vrp_if_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
355,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:77,1582977600000,1582981200000,2020-02-29T12:00:00+00:00,2020-02-29T13:00:00+00:00,2020-02-29,2020-02-28,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bear,0.963920242,0.667,40.11000061035156,not_consumed_no_direct_event_rows,BearMarketDrawdown,VRPTailRiskSuppression,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bear -> BearMarketDrawdown -> VRPTailRiskSuppression -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,suppress_long_carry_until_bear_branch_rc_spa_passes,tail_guard_blocks_bear_vrp_if_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
356,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:78,1583064000000,1583067600000,2020-03-01T12:00:00+00:00,2020-03-01T13:00:00+00:00,2020-03-01,2020-02-28,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bear,0.963920242,0.667,40.11000061035156,not_consumed_no_direct_event_rows,BearMarketDrawdown,VRPTailRiskSuppression,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bear -> BearMarketDrawdown -> VRPTailRiskSuppression -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,suppress_long_carry_until_bear_branch_rc_spa_passes,tail_guard_blocks_bear_vrp_if_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
357,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:79,1583150400000,1583154000000,2020-03-02T12:00:00+00:00,2020-03-02T13:00:00+00:00,2020-03-02,2020-03-02,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Sideways,0.9529358324,0.75,33.41999816894531,not_consumed_no_direct_event_rows,RangeConsolidation,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Sideways -> RangeConsolidation -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_sideways_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
358,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:80,1583236800000,1583240400000,2020-03-03T12:00:00+00:00,2020-03-03T13:00:00+00:00,2020-03-03,2020-03-03,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bear,0.963920242,0.667,36.81999969482422,not_consumed_no_direct_event_rows,BearMarketDrawdown,VRPTailRiskSuppression,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bear -> BearMarketDrawdown -> VRPTailRiskSuppression -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,suppress_long_carry_until_bear_branch_rc_spa_passes,tail_guard_blocks_bear_vrp_if_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
359,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:81,1583323200000,1583326800000,2020-03-04T12:00:00+00:00,2020-03-04T13:00:00+00:00,2020-03-04,2020-03-04,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Sideways,0.9529358324,0.75,31.989999771118164,not_consumed_no_direct_event_rows,RangeConsolidation,VRPCompressionCarry,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Sideways -> RangeConsolidation -> VRPCompressionCarry -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_branch_rc_spa_passes,suppress_if_sideways_vrp_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
360,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:82,1583409600000,1583413200000,2020-03-05T12:00:00+00:00,2020-03-05T13:00:00+00:00,2020-03-05,2020-03-05,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bear,0.963920242,0.5,39.619998931884766,not_consumed_no_direct_event_rows,BearMarketDrawdown,VRPTailRiskSuppression,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bear -> BearMarketDrawdown -> VRPTailRiskSuppression -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,suppress_long_carry_until_bear_branch_rc_spa_passes,tail_guard_blocks_bear_vrp_if_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
361,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:83,1583496000000,1583499600000,2020-03-06T12:00:00+00:00,2020-03-06T13:00:00+00:00,2020-03-06,2020-03-06,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bear,0.963920242,0.667,41.939998626708984,not_consumed_no_direct_event_rows,BearMarketDrawdown,VRPTailRiskSuppression,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bear -> BearMarketDrawdown -> VRPTailRiskSuppression -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,suppress_long_carry_until_bear_branch_rc_spa_passes,tail_guard_blocks_bear_vrp_if_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
362,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:84,1583582400000,1583586000000,2020-03-07T12:00:00+00:00,2020-03-07T13:00:00+00:00,2020-03-07,2020-03-06,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bear,0.963920242,0.667,41.939998626708984,not_consumed_no_direct_event_rows,BearMarketDrawdown,VRPTailRiskSuppression,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bear -> BearMarketDrawdown -> VRPTailRiskSuppression -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,suppress_long_carry_until_bear_branch_rc_spa_passes,tail_guard_blocks_bear_vrp_if_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
363,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:85,1583668800000,1583672400000,2020-03-08T12:00:00+00:00,2020-03-08T13:00:00+00:00,2020-03-08,2020-03-06,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bear,0.963920242,0.667,41.939998626708984,not_consumed_no_direct_event_rows,BearMarketDrawdown,VRPTailRiskSuppression,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bear -> BearMarketDrawdown -> VRPTailRiskSuppression -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,suppress_long_carry_until_bear_branch_rc_spa_passes,tail_guard_blocks_bear_vrp_if_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
364,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:86,1583755200000,1583758800000,2020-03-09T12:00:00+00:00,2020-03-09T13:00:00+00:00,2020-03-09,2020-03-09,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bear,0.963920242,0.444,54.459999084472656,not_consumed_no_direct_event_rows,BearMarketDrawdown,VRPTailRiskSuppression,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bear -> BearMarketDrawdown -> VRPTailRiskSuppression -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,suppress_long_carry_until_bear_branch_rc_spa_passes,tail_guard_blocks_bear_vrp_if_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
365,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:87,1583841600000,1583845200000,2020-03-10T12:00:00+00:00,2020-03-10T13:00:00+00:00,2020-03-10,2020-03-10,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bear,0.963920242,0.333,47.29999923706055,not_consumed_no_direct_event_rows,BearMarketDrawdown,VRPTailRiskSuppression,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bear -> BearMarketDrawdown -> VRPTailRiskSuppression -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,suppress_long_carry_until_bear_branch_rc_spa_passes,tail_guard_blocks_bear_vrp_if_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
366,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:88,1583928000000,1583931600000,2020-03-11T12:00:00+00:00,2020-03-11T13:00:00+00:00,2020-03-11,2020-03-11,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bear,0.963920242,0.444,53.900001525878906,not_consumed_no_direct_event_rows,BearMarketDrawdown,VRPTailRiskSuppression,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bear -> BearMarketDrawdown -> VRPTailRiskSuppression -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,suppress_long_carry_until_bear_branch_rc_spa_passes,tail_guard_blocks_bear_vrp_if_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
367,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:89,1584014400000,1584018000000,2020-03-12T12:00:00+00:00,2020-03-12T13:00:00+00:00,2020-03-12,2020-03-12,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Crisis,0.9619059575,0.417,75.47000122070312,not_consumed_no_direct_event_rows,ExtremeStress,VRPTailRiskSuppression,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Crisis -> ExtremeStress -> VRPTailRiskSuppression -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,no_trade_until_crisis_branch_rc_spa_passes,tail_guard_blocks_crisis_vrp,2020,-0.001,-0.001,loss,vol_compression
368,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:90,1584100800000,1584104400000,2020-03-13T12:00:00+00:00,2020-03-13T13:00:00+00:00,2020-03-13,2020-03-13,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bear,0.963920242,0.333,57.83000183105469,not_consumed_no_direct_event_rows,BearMarketDrawdown,VRPTailRiskSuppression,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bear -> BearMarketDrawdown -> VRPTailRiskSuppression -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,suppress_long_carry_until_bear_branch_rc_spa_passes,tail_guard_blocks_bear_vrp_if_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
369,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:91,1584187200000,1584190800000,2020-03-14T12:00:00+00:00,2020-03-14T13:00:00+00:00,2020-03-14,2020-03-13,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bear,0.963920242,0.333,57.83000183105469,not_consumed_no_direct_event_rows,BearMarketDrawdown,VRPTailRiskSuppression,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bear -> BearMarketDrawdown -> VRPTailRiskSuppression -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,suppress_long_carry_until_bear_branch_rc_spa_passes,tail_guard_blocks_bear_vrp_if_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
370,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:92,1584273600000,1584277200000,2020-03-15T12:00:00+00:00,2020-03-15T13:00:00+00:00,2020-03-15,2020-03-13,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Bear,0.963920242,0.333,57.83000183105469,not_consumed_no_direct_event_rows,BearMarketDrawdown,VRPTailRiskSuppression,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Bear -> BearMarketDrawdown -> VRPTailRiskSuppression -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,suppress_long_carry_until_bear_branch_rc_spa_passes,tail_guard_blocks_bear_vrp_if_branch_rc_spa_fails,2020,-0.001,-0.001,loss,vol_compression
371,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:93,1584360000000,1584363600000,2020-03-16T12:00:00+00:00,2020-03-16T13:00:00+00:00,2020-03-16,2020-03-16,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Crisis,0.9619059575,0.417,82.69000244140625,not_consumed_no_direct_event_rows,ExtremeStress,VRPTailRiskSuppression,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Crisis -> ExtremeStress -> VRPTailRiskSuppression -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,no_trade_until_crisis_branch_rc_spa_passes,tail_guard_blocks_crisis_vrp,2020,-0.001,-0.001,loss,vol_compression
372,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:94,1584446400000,1584450000000,2020-03-17T12:00:00+00:00,2020-03-17T13:00:00+00:00,2020-03-17,2020-03-17,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Crisis,0.9619059575,0.417,75.91000366210938,not_consumed_no_direct_event_rows,ExtremeStress,VRPTailRiskSuppression,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Crisis -> ExtremeStress -> VRPTailRiskSuppression -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,no_trade_until_crisis_branch_rc_spa_passes,tail_guard_blocks_crisis_vrp,2020,-0.001,-0.001,loss,vol_compression
373,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:95,1584532800000,1584536400000,2020-03-18T12:00:00+00:00,2020-03-18T13:00:00+00:00,2020-03-18,2020-03-18,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Crisis,0.9619059575,0.417,76.44999694824219,not_consumed_no_direct_event_rows,ExtremeStress,VRPTailRiskSuppression,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Crisis -> ExtremeStress -> VRPTailRiskSuppression -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,no_trade_until_crisis_branch_rc_spa_passes,tail_guard_blocks_crisis_vrp,2020,-0.001,-0.001,loss,vol_compression
374,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:96,1584619200000,1584622800000,2020-03-19T12:00:00+00:00,2020-03-19T13:00:00+00:00,2020-03-19,2020-03-19,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Crisis,0.9619059575,0.417,72.0,not_consumed_no_direct_event_rows,ExtremeStress,VRPTailRiskSuppression,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Crisis -> ExtremeStress -> VRPTailRiskSuppression -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,no_trade_until_crisis_branch_rc_spa_passes,tail_guard_blocks_crisis_vrp,2020,-0.001,-0.001,loss,vol_compression
375,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:97,1584705600000,1584709200000,2020-03-20T12:00:00+00:00,2020-03-20T13:00:00+00:00,2020-03-20,2020-03-20,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Crisis,0.9619059575,0.417,66.04000091552734,not_consumed_no_direct_event_rows,ExtremeStress,VRPTailRiskSuppression,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Crisis -> ExtremeStress -> VRPTailRiskSuppression -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,no_trade_until_crisis_branch_rc_spa_passes,tail_guard_blocks_crisis_vrp,2020,-0.001,-0.001,loss,vol_compression
376,board-b-vrp-v2-root-branch-rc-spa/v1,VRPCompression_V2_NQ_15m,VRPCompression_V2_NQ_15m,pandas-vrp-v2-nq-15m,vrp-v2-8y-2019-2025,NQ,VRPCompression_V2_NQ_15m:loss:98,1584792000000,1584795600000,2020-03-21T12:00:00+00:00,2020-03-21T13:00:00+00:00,2020-03-21,2020-03-20,^IXIC_source_anchor_previous_session_context,^IXIC,NQ=F/NQ_USD,Crisis,0.9619059575,0.417,66.04000091552734,not_consumed_no_direct_event_rows,ExtremeStress,VRPTailRiskSuppression,options_volatility_risk_premium,VRPCompression_V2_NQ_15m,Crisis -> ExtremeStress -> VRPTailRiskSuppression -> VRPCompression_V2_NQ_15m,board-b-vrp-v2-root-branch-rc-spa/v1,15m_trade,no_trade_until_crisis_branch_rc_spa_passes,tail_guard_blocks_crisis_vrp,2020,-0.001,-0.001,loss,vol_compression
