provider,instrument,timeframe,root,data_status,source_rows,source,attachability_status,acceptance_status,reason
yfinance,YM=F,1w,Sideways,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,YM=F,1w,Crisis,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,^DJI,1w,Bull,ok,673,kaggle/mafaqbhatti-stock-market-regimes-2000-2026,direct_source_label_attached_candidate,not_accepted_full_panel,direct Kaggle MainRegimeV2 root label exists for this yfinance instrument/timeframe/root slot
yfinance,^DJI,1w,Bear,ok,192,kaggle/mafaqbhatti-stock-market-regimes-2000-2026,direct_source_label_attached_candidate,not_accepted_full_panel,direct Kaggle MainRegimeV2 root label exists for this yfinance instrument/timeframe/root slot
yfinance,^DJI,1w,Sideways,ok,467,kaggle/mafaqbhatti-stock-market-regimes-2000-2026,direct_source_label_attached_candidate,not_accepted_full_panel,direct Kaggle MainRegimeV2 root label exists for this yfinance instrument/timeframe/root slot
yfinance,^DJI,1w,Crisis,ok,29,kaggle/mafaqbhatti-stock-market-regimes-2000-2026,direct_source_label_attached_candidate,not_accepted_full_panel,direct Kaggle MainRegimeV2 root label exists for this yfinance instrument/timeframe/root slot
yfinance,^GSPC,1w,Bull,ok,696,kaggle/mafaqbhatti-stock-market-regimes-2000-2026,direct_source_label_attached_candidate,not_accepted_full_panel,direct Kaggle MainRegimeV2 root label exists for this yfinance instrument/timeframe/root slot
yfinance,^GSPC,1w,Bear,ok,223,kaggle/mafaqbhatti-stock-market-regimes-2000-2026,direct_source_label_attached_candidate,not_accepted_full_panel,direct Kaggle MainRegimeV2 root label exists for this yfinance instrument/timeframe/root slot
yfinance,^GSPC,1w,Sideways,ok,410,kaggle/mafaqbhatti-stock-market-regimes-2000-2026,direct_source_label_attached_candidate,not_accepted_full_panel,direct Kaggle MainRegimeV2 root label exists for this yfinance instrument/timeframe/root slot
yfinance,^GSPC,1w,Crisis,ok,32,kaggle/mafaqbhatti-stock-market-regimes-2000-2026,direct_source_label_attached_candidate,not_accepted_full_panel,direct Kaggle MainRegimeV2 root label exists for this yfinance instrument/timeframe/root slot
yfinance,^NDX,1w,Bull,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,^NDX,1w,Bear,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,^NDX,1w,Sideways,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,^NDX,1w,Crisis,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,^VIX,1w,Bull,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,^VIX,1w,Bear,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,^VIX,1w,Sideways,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,^VIX,1w,Crisis,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,CL=F,1mo,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,CL=F,1mo,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,CL=F,1mo,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,CL=F,1mo,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,DIA,1mo,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,DIA,1mo,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,DIA,1mo,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,DIA,1mo,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,ES=F,1mo,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,ES=F,1mo,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,ES=F,1mo,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,ES=F,1mo,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,GC=F,1mo,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,GC=F,1mo,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,GC=F,1mo,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,GC=F,1mo,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,GLD,1mo,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,GLD,1mo,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,GLD,1mo,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,GLD,1mo,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,NQ=F,1mo,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,NQ=F,1mo,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,NQ=F,1mo,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,NQ=F,1mo,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,QQQ,1mo,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,QQQ,1mo,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,QQQ,1mo,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,QQQ,1mo,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,SPY,1mo,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,SPY,1mo,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,SPY,1mo,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,SPY,1mo,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,USO,1mo,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,USO,1mo,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,USO,1mo,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,USO,1mo,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,YM=F,1mo,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,YM=F,1mo,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,YM=F,1mo,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,YM=F,1mo,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^DJI,1mo,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^DJI,1mo,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^DJI,1mo,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^DJI,1mo,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^GSPC,1mo,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^GSPC,1mo,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^GSPC,1mo,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^GSPC,1mo,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^NDX,1mo,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^NDX,1mo,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^NDX,1mo,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^NDX,1mo,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^VIX,1mo,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^VIX,1mo,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^VIX,1mo,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^VIX,1mo,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,CL=F,4h,Bull,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,CL=F,4h,Bear,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,CL=F,4h,Sideways,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,CL=F,4h,Crisis,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,DIA,4h,Bull,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,DIA,4h,Bear,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,DIA,4h,Sideways,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,DIA,4h,Crisis,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,ES=F,4h,Bull,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,ES=F,4h,Bear,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,ES=F,4h,Sideways,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,ES=F,4h,Crisis,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,GC=F,4h,Bull,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,GC=F,4h,Bear,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,GC=F,4h,Sideways,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,GC=F,4h,Crisis,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,GLD,4h,Bull,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,GLD,4h,Bear,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,GLD,4h,Sideways,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,GLD,4h,Crisis,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,NQ=F,4h,Bull,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,NQ=F,4h,Bear,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,NQ=F,4h,Sideways,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,NQ=F,4h,Crisis,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,QQQ,4h,Bull,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,QQQ,4h,Bear,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,QQQ,4h,Sideways,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,QQQ,4h,Crisis,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,SPY,4h,Bull,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,SPY,4h,Bear,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,SPY,4h,Sideways,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,SPY,4h,Crisis,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,USO,4h,Bull,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,USO,4h,Bear,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,USO,4h,Sideways,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,USO,4h,Crisis,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,YM=F,4h,Bull,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,YM=F,4h,Bear,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,YM=F,4h,Sideways,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,YM=F,4h,Crisis,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^DJI,4h,Bull,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^DJI,4h,Bear,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^DJI,4h,Sideways,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^DJI,4h,Crisis,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^GSPC,4h,Bull,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^GSPC,4h,Bear,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^GSPC,4h,Sideways,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^GSPC,4h,Crisis,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^NDX,4h,Bull,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^NDX,4h,Bear,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^NDX,4h,Sideways,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^NDX,4h,Crisis,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^VIX,4h,Bull,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^VIX,4h,Bear,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^VIX,4h,Sideways,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^VIX,4h,Crisis,derived_ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
kraken_public_lowpollution_http,XBTUSD,1m,Bull,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,XBTUSD,1m,Bear,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,XBTUSD,1m,Sideways,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,XBTUSD,1m,Crisis,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,XBTUSD,5m,Bull,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,XBTUSD,5m,Bear,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,XBTUSD,5m,Sideways,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,XBTUSD,5m,Crisis,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,XBTUSD,15m,Bull,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,XBTUSD,15m,Bear,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,XBTUSD,15m,Sideways,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,XBTUSD,15m,Crisis,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,XBTUSD,30m,Bull,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,XBTUSD,30m,Bear,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,XBTUSD,30m,Sideways,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,XBTUSD,30m,Crisis,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,XBTUSD,1h,Bull,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,XBTUSD,1h,Bear,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,XBTUSD,1h,Sideways,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,XBTUSD,1h,Crisis,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,XBTUSD,4h,Bull,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,XBTUSD,4h,Bear,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,XBTUSD,4h,Sideways,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,XBTUSD,4h,Crisis,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,XBTUSD,1d,Bull,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,XBTUSD,1d,Bear,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,XBTUSD,1d,Sideways,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,XBTUSD,1d,Crisis,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,XBTUSD,1w,Bull,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,XBTUSD,1w,Bear,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,XBTUSD,1w,Sideways,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,XBTUSD,1w,Crisis,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,XBTUSD,1mo,Bull,unsupported_provider_interval,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,XBTUSD,1mo,Bear,unsupported_provider_interval,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,XBTUSD,1mo,Sideways,unsupported_provider_interval,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,XBTUSD,1mo,Crisis,unsupported_provider_interval,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,ETHUSD,1m,Bull,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,ETHUSD,1m,Bear,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,ETHUSD,1m,Sideways,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
kraken_public_lowpollution_http,ETHUSD,1m,Crisis,usable,0,,missing_non_yfinance_source_label,not_accepted_full_panel,Kaggle stock/index labels do not cover Kraken or other non-yfinance provider cells
