protocol_version,symbol,generated_at,candidate_set_id,candidate_set_size,rank,path_id,scenario_id,path_label,regime_profit_branch_path,parent_regime_root,main_regime,sub_regime,sub_sub_regime_or_profit_factor,profit_factor,direction,raw_path_score,calibrated_path_prob,path_prob_lower_bound,execution_gate_status,execution_gate_min_path_prob,execution_gate_reason,pending_reward_state,maturity_mask,maturity_weight,calibrated_label,propensity_estimate,ips_weight,training_weight,regime_calibration_bucket,behavior_policy_probability,execution_propensity,target_policy_probability_confidence,target_policy_probability_lower_bound,target_policy_reward_prior,target_policy_reward_lower_bound,experience_prior,current_posterior,structural_baseline_score,score_model_family,score_source_kind,score_model_artifact_uri,score_generator,ltf_path_label,selected_direction,setup_family,entry_style,evidence_quality_score,risk_reward,setup_quality,htf_alignment_score
structural-path-ranking-target-v1,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315,2026-05-12T04:01:09Z,structural-feedback-history:B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:d8fc631653ba10bb,1,46,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,Range -> ProviderCryptoPullback -> MeanRevertBounce,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,Range,Range,ProviderCryptoPullback,MeanRevertBounce,ProviderCryptoPullbackRevertV1,bull,,,,,,,matured_success,True,1.0,1.0,0.5,2.0,2.0,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:manipulation_expansion,0.5,1.0,,,,,0.5,0.5,0.5,,,,,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,bull,ProviderCryptoPullback,MeanRevertBounce,0.42857142857142855,0.5,0.5,0.5
structural-path-ranking-target-v1,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315,2026-05-12T04:01:09Z,structural-feedback-history:B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:d8fc631653ba10bb,1,47,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,Range -> ProviderCryptoPullback -> MeanRevertBounce,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,Range,Range,ProviderCryptoPullback,MeanRevertBounce,ProviderCryptoPullbackRevertV1,bull,,,,,,,matured_failure,True,1.0,0.0,0.5,2.0,2.0,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:manipulation_expansion,0.5,1.0,,,,,0.5,0.5,0.5,,,,,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,bull,ProviderCryptoPullback,MeanRevertBounce,0.42857142857142855,0.5,0.5,0.5
structural-path-ranking-target-v1,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315,2026-05-12T04:01:09Z,structural-feedback-history:B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:d8fc631653ba10bb,1,48,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,Range -> ProviderCryptoPullback -> MeanRevertBounce,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,Range,Range,ProviderCryptoPullback,MeanRevertBounce,ProviderCryptoPullbackRevertV1,bull,,,,,,,matured_failure,True,1.0,0.0,0.5,2.0,2.0,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:manipulation_expansion,0.5,1.0,,,,,0.5,0.5,0.5,,,,,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,bull,ProviderCryptoPullback,MeanRevertBounce,0.42857142857142855,0.5,0.5,0.5
structural-path-ranking-target-v1,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315,2026-05-12T04:01:09Z,structural-feedback-history:B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:d8fc631653ba10bb,1,49,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,Range -> ProviderCryptoPullback -> MeanRevertBounce,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,Range,Range,ProviderCryptoPullback,MeanRevertBounce,ProviderCryptoPullbackRevertV1,bull,,,,,,,matured_success,True,1.0,1.0,0.5,2.0,2.0,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:manipulation_expansion,0.5,1.0,,,,,0.5,0.5,0.5,,,,,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,bull,ProviderCryptoPullback,MeanRevertBounce,0.42857142857142855,0.5,0.5,0.5
structural-path-ranking-target-v1,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315,2026-05-12T04:01:09Z,structural-feedback-history:B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:d8fc631653ba10bb,1,50,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,Range -> ProviderCryptoPullback -> MeanRevertBounce,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,Range,Range,ProviderCryptoPullback,MeanRevertBounce,ProviderCryptoPullbackRevertV1,bull,,,,,,,matured_failure,True,1.0,0.0,0.5,2.0,2.0,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:manipulation_expansion,0.5,1.0,,,,,0.5,0.5,0.5,,,,,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,bull,ProviderCryptoPullback,MeanRevertBounce,0.42857142857142855,0.5,0.5,0.5
structural-path-ranking-target-v1,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315,2026-05-12T04:01:09Z,structural-feedback-history:B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:d8fc631653ba10bb,1,51,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,Range -> ProviderCryptoPullback -> MeanRevertBounce,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,Range,Range,ProviderCryptoPullback,MeanRevertBounce,ProviderCryptoPullbackRevertV1,bull,,,,,,,matured_failure,True,1.0,0.0,0.5,2.0,2.0,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:manipulation_expansion,0.5,1.0,,,,,0.5,0.5,0.5,,,,,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,bull,ProviderCryptoPullback,MeanRevertBounce,0.42857142857142855,0.5,0.5,0.5
structural-path-ranking-target-v1,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315,2026-05-12T04:01:09Z,structural-feedback-history:B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:d8fc631653ba10bb,1,52,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,Range -> ProviderCryptoPullback -> MeanRevertBounce,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,Range,Range,ProviderCryptoPullback,MeanRevertBounce,ProviderCryptoPullbackRevertV1,bull,,,,,,,matured_failure,True,1.0,0.0,0.5,2.0,2.0,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:manipulation_expansion,0.5,1.0,,,,,0.5,0.5,0.5,,,,,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,bull,ProviderCryptoPullback,MeanRevertBounce,0.42857142857142855,0.5,0.5,0.5
structural-path-ranking-target-v1,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315,2026-05-12T04:01:09Z,structural-feedback-history:B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:d8fc631653ba10bb,1,53,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,Range -> ProviderCryptoPullback -> MeanRevertBounce,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,Range,Range,ProviderCryptoPullback,MeanRevertBounce,ProviderCryptoPullbackRevertV1,bull,,,,,,,matured_failure,True,1.0,0.0,0.5,2.0,2.0,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:manipulation_expansion,0.5,1.0,,,,,0.5,0.5,0.5,,,,,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,bull,ProviderCryptoPullback,MeanRevertBounce,0.42857142857142855,0.5,0.5,0.5
structural-path-ranking-target-v1,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315,2026-05-12T04:01:09Z,structural-feedback-history:B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:d8fc631653ba10bb,1,54,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,Range -> ProviderCryptoPullback -> MeanRevertBounce,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,Range,Range,ProviderCryptoPullback,MeanRevertBounce,ProviderCryptoPullbackRevertV1,bull,,,,,,,matured_failure,True,1.0,0.0,0.5,2.0,2.0,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:manipulation_expansion,0.5,1.0,,,,,0.5,0.5,0.5,,,,,Range -> ProviderCryptoPullback -> MeanRevertBounce -> ProviderCryptoPullbackRevertV1,bull,ProviderCryptoPullback,MeanRevertBounce,0.42857142857142855,0.5,0.5,0.5
structural-path-ranking-target-v1,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315,2026-05-12T04:01:09Z,structural-feedback-history:B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:3bf8270b2178b9d6,1,55,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull,Bull,ProviderCryptoMomentum,RsiMidlineExpansion,ProviderCryptoMomentumStateV1,bull,,,,,,,matured_failure,True,1.0,0.0,0.5,2.0,2.0,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:manipulation_expansion,0.5,1.0,,,,,0.5,0.5,0.5,,,,,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,bull,ProviderCryptoMomentum,RsiMidlineExpansion,1.0,0.5,0.5,0.5
structural-path-ranking-target-v1,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315,2026-05-12T04:01:09Z,structural-feedback-history:B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:3bf8270b2178b9d6,1,56,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull,Bull,ProviderCryptoMomentum,RsiMidlineExpansion,ProviderCryptoMomentumStateV1,bull,,,,,,,matured_success,True,1.0,1.0,0.5,2.0,2.0,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:manipulation_expansion,0.5,1.0,,,,,0.5,0.5,0.5,,,,,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,bull,ProviderCryptoMomentum,RsiMidlineExpansion,1.0,0.5,0.5,0.5
structural-path-ranking-target-v1,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315,2026-05-12T04:01:09Z,structural-feedback-history:B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:3bf8270b2178b9d6,1,57,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull,Bull,ProviderCryptoMomentum,RsiMidlineExpansion,ProviderCryptoMomentumStateV1,bull,,,,,,,matured_failure,True,1.0,0.0,0.5,2.0,2.0,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:manipulation_expansion,0.5,1.0,,,,,0.5,0.5,0.5,,,,,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,bull,ProviderCryptoMomentum,RsiMidlineExpansion,1.0,0.5,0.5,0.5
structural-path-ranking-target-v1,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315,2026-05-12T04:01:09Z,structural-feedback-history:B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:3bf8270b2178b9d6,1,58,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull,Bull,ProviderCryptoMomentum,RsiMidlineExpansion,ProviderCryptoMomentumStateV1,bull,,,,,,,matured_success,True,1.0,1.0,0.5,2.0,2.0,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:manipulation_expansion,0.5,1.0,,,,,0.5,0.5,0.5,,,,,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,bull,ProviderCryptoMomentum,RsiMidlineExpansion,1.0,0.5,0.5,0.5
structural-path-ranking-target-v1,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315,2026-05-12T04:01:09Z,structural-feedback-history:B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:3bf8270b2178b9d6,1,59,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull,Bull,ProviderCryptoMomentum,RsiMidlineExpansion,ProviderCryptoMomentumStateV1,bull,,,,,,,matured_failure,True,1.0,0.0,0.5,2.0,2.0,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:manipulation_expansion,0.5,1.0,,,,,0.5,0.5,0.5,,,,,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,bull,ProviderCryptoMomentum,RsiMidlineExpansion,1.0,0.5,0.5,0.5
structural-path-ranking-target-v1,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315,2026-05-12T04:01:09Z,structural-feedback-history:B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:3bf8270b2178b9d6,1,60,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull,Bull,ProviderCryptoMomentum,RsiMidlineExpansion,ProviderCryptoMomentumStateV1,bull,,,,,,,matured_failure,True,1.0,0.0,0.5,2.0,2.0,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:manipulation_expansion,0.5,1.0,,,,,0.5,0.5,0.5,,,,,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,bull,ProviderCryptoMomentum,RsiMidlineExpansion,1.0,0.5,0.5,0.5
structural-path-ranking-target-v1,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315,2026-05-12T04:01:09Z,structural-feedback-history:B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:3bf8270b2178b9d6,1,61,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull,Bull,ProviderCryptoMomentum,RsiMidlineExpansion,ProviderCryptoMomentumStateV1,bull,,,,,,,matured_success,True,1.0,1.0,0.5,2.0,2.0,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:manipulation_expansion,0.5,1.0,,,,,0.5,0.5,0.5,,,,,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,bull,ProviderCryptoMomentum,RsiMidlineExpansion,1.0,0.5,0.5,0.5
structural-path-ranking-target-v1,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315,2026-05-12T04:01:09Z,structural-feedback-history:B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:3bf8270b2178b9d6,1,62,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull,Bull,ProviderCryptoMomentum,RsiMidlineExpansion,ProviderCryptoMomentumStateV1,bull,,,,,,,matured_success,True,1.0,1.0,0.5,2.0,2.0,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:manipulation_expansion,0.5,1.0,,,,,0.5,0.5,0.5,,,,,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,bull,ProviderCryptoMomentum,RsiMidlineExpansion,1.0,0.5,0.5,0.5
structural-path-ranking-target-v1,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315,2026-05-12T04:01:09Z,structural-feedback-history:B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:3bf8270b2178b9d6,1,63,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull,Bull,ProviderCryptoMomentum,RsiMidlineExpansion,ProviderCryptoMomentumStateV1,bull,,,,,,,matured_success,True,1.0,1.0,0.5,2.0,2.0,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:manipulation_expansion,0.5,1.0,,,,,0.5,0.5,0.5,,,,,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,bull,ProviderCryptoMomentum,RsiMidlineExpansion,1.0,0.5,0.5,0.5
structural-path-ranking-target-v1,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315,2026-05-12T04:01:09Z,structural-feedback-history:B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:3bf8270b2178b9d6,1,64,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull,Bull,ProviderCryptoMomentum,RsiMidlineExpansion,ProviderCryptoMomentumStateV1,bull,,,,,,,matured_failure,True,1.0,0.0,0.5,2.0,2.0,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:manipulation_expansion,0.5,1.0,,,,,0.5,0.5,0.5,,,,,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,bull,ProviderCryptoMomentum,RsiMidlineExpansion,1.0,0.5,0.5,0.5
structural-path-ranking-target-v1,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315,2026-05-12T04:01:09Z,structural-feedback-history:B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:3bf8270b2178b9d6,1,65,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull,Bull,ProviderCryptoMomentum,RsiMidlineExpansion,ProviderCryptoMomentumStateV1,bull,,,,,,,matured_failure,True,1.0,0.0,0.5,2.0,2.0,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:manipulation_expansion,0.5,1.0,,,,,0.5,0.5,0.5,,,,,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,bull,ProviderCryptoMomentum,RsiMidlineExpansion,1.0,0.5,0.5,0.5
structural-path-ranking-target-v1,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315,2026-05-12T04:01:09Z,structural-feedback-history:B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:3bf8270b2178b9d6,1,66,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull,Bull,ProviderCryptoMomentum,RsiMidlineExpansion,ProviderCryptoMomentumStateV1,bull,,,,,,,matured_success,True,1.0,1.0,0.5,2.0,2.0,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:manipulation_expansion,0.5,1.0,,,,,0.5,0.5,0.5,,,,,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,bull,ProviderCryptoMomentum,RsiMidlineExpansion,1.0,0.5,0.5,0.5
structural-path-ranking-target-v1,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315,2026-05-12T04:01:09Z,structural-feedback-history:B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:3bf8270b2178b9d6,1,67,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull,Bull,ProviderCryptoMomentum,RsiMidlineExpansion,ProviderCryptoMomentumStateV1,bull,,,,,,,matured_failure,True,1.0,0.0,0.5,2.0,2.0,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:manipulation_expansion,0.5,1.0,,,,,0.5,0.5,0.5,,,,,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,bull,ProviderCryptoMomentum,RsiMidlineExpansion,1.0,0.5,0.5,0.5
structural-path-ranking-target-v1,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315,2026-05-12T04:01:09Z,structural-feedback-history:B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:3bf8270b2178b9d6,1,68,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull,Bull,ProviderCryptoMomentum,RsiMidlineExpansion,ProviderCryptoMomentumStateV1,bull,,,,,,,matured_failure,True,1.0,0.0,0.5,2.0,2.0,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:manipulation_expansion,0.5,1.0,,,,,0.5,0.5,0.5,,,,,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,bull,ProviderCryptoMomentum,RsiMidlineExpansion,1.0,0.5,0.5,0.5
structural-path-ranking-target-v1,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315,2026-05-12T04:01:09Z,structural-feedback-history:B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:3bf8270b2178b9d6,1,69,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,Bull,Bull,ProviderCryptoMomentum,RsiMidlineExpansion,ProviderCryptoMomentumStateV1,bull,,,,,,,matured_success,True,1.0,1.0,0.5,2.0,2.0,B2R_PROVIDER_MATRIX_SIX_PROVIDER_AQ_112315:manipulation_expansion,0.5,1.0,,,,,0.5,0.5,0.5,,,,,Bull -> ProviderCryptoMomentum -> RsiMidlineExpansion -> ProviderCryptoMomentumStateV1,bull,ProviderCryptoMomentum,RsiMidlineExpansion,1.0,0.5,0.5,0.5
