,vix,vix_z20,vix_z60,vix_chg5,vix_chg20,vix3m,vix3m_z20,vix3m_z60,vix3m_chg5,vix3m_chg20,vix9d,vix9d_z20,vix9d_z60,vix9d_chg5,vix9d_chg20,vvix,vvix_z20,vvix_z60,vvix_chg5,vvix_chg20,skew,skew_z20,skew_z60,skew_chg5,skew_chg20,total_pc,total_pc_z20,total_pc_z60,total_pc_chg5,total_pc_chg20,equity_pc,equity_pc_z20,equity_pc_z60,equity_pc_chg5,equity_pc_chg20,index_pc,index_pc_z20,index_pc_z60,index_pc_chg5,index_pc_chg20,vix9d_vix_ratio,vix3m_vix_ratio,vvix_vix_ratio,index_equity_pc_spread,total_pc_volume_z20,equity_pc_volume_z20,index_pc_volume_z20,root_label
2025-05-27,18.96,-0.7454434322895854,-0.8114076407662816,0.04809286898839149,-0.2155564749689698,21.29,-0.6850652911829905,-0.7197686261890659,0.027509652509652538,-0.15582870737509913,17.9,-0.6293355291304732,-0.7909023103249915,0.08026554013276987,-0.2825651302605211,96.49,-0.48723494588651667,-0.6669240532452052,-0.0013454771268889276,-0.047576744645148605,140.89,1.3384542486015139,0.7685459517794289,0.026371384861950675,0.049147367637202954,,,,,,,,,,,,,,,,0.9440928270042193,1.1228902953586497,5.089135021097046,,,,,UnknownOrMixed
2025-05-28,19.31,-0.5353055986738223,-0.7516063298065118,-0.0747484427407763,-0.21821862348178145,21.67,-0.42230716920317224,-0.6368772715779443,-0.043689320388349495,-0.15152701644479238,18.19,-0.4594821598736544,-0.7504265365322946,-0.07004089979550088,-0.2744315915436777,97.15,-0.328261003236108,-0.61184612843601,-0.08607714016933199,-0.05024929123081434,137.65,0.3504704000506159,0.27002446030941285,0.002695221445221385,0.03706773148496967,,,,,,,,,,,,,,,,0.9419989642672192,1.1222164681512172,5.031071983428276,,,,,UnknownOrMixed
2025-05-29,19.18,-0.5132452014875434,-0.7601018103606364,-0.05424063116370814,-0.22032520325203253,21.62,-0.372452499108295,-0.6466119217133947,-0.031362007168458716,-0.15182424480188295,17.84,-0.5084557431110263,-0.7715447753858059,-0.03148751357220425,-0.28122481869460114,95.32,-0.5885301654971595,-0.6941929146348398,-0.08434197886647454,-0.06832176717818406,137.26,0.19186574809617152,0.2046244448390637,-0.012802071346375121,0.023793540687700343,,,,,,,,,,,,,,,,0.9301355578727841,1.1272158498435871,4.969760166840459,,,,,Bull
2025-05-30,18.57,-0.7018112978939365,-0.8225002910700252,-0.16689098250336465,-0.18121693121693117,21.38,-0.44339175321034613,-0.685247988621105,-0.10168067226890765,-0.10916666666666675,16.74,-0.8471486536537225,-0.8515872594237517,-0.1885603490063016,-0.2111215834118756,95.15,-0.5949712648999919,-0.680326424480932,-0.13310860058309038,-0.02169442730824589,138.25,0.43548303900305485,0.3822216229341043,-0.007822592220467994,0.025745659593411574,,,,,,,,,,,,,,,,0.9014539579967689,1.1513193322563273,5.123855681206247,,,,,Bull
2025-06-02,18.36,-0.7180191863559932,-0.8344447128006792,-0.1074380165289257,-0.2233502538071066,21.09,-0.5361238734261072,-0.7369505240449961,-0.11386554621848743,-0.1409368635437882,17.64,-0.423832614933075,-0.7568767313766184,-0.14493456131846816,-0.22393312802463705,91.84,-1.0624069003636536,-0.8318410082909297,-0.16326530612244894,-0.09222101413462491,141.04,1.1403821965662642,0.8825139620979042,0.012200373187885694,0.05159558604235004,,,,,,,,,,,,,,,,0.9607843137254902,1.1486928104575165,5.002178649237473,,,,,Bull
2025-06-03,17.69,-1.0033260347325041,-0.8954059598257333,-0.06698312236286919,-0.2855411954765751,20.72,-0.6992064851871306,-0.7911097992624149,-0.026773132926256493,-0.18457300275482103,16.62,-0.7977329731897279,-0.8240007362675675,-0.07150837988826808,-0.3115161557580779,90.89,-1.1062502469028561,-0.8528304385585832,-0.05803710229039272,-0.12873849693251527,141.6,1.1783889528168134,1.016632099744884,0.005039392433813683,0.06274392074452106,,,,,,,,,,,,,,,,0.9395138496325608,1.1712832108535896,5.137931034482758,,,,,UnknownOrMixed
2025-06-04,17.61,-1.0044922631516242,-0.8803745487815632,-0.08803728638011388,-0.2522292993630574,20.66,-0.6761561624821504,-0.7834343863082869,-0.046608214120904545,-0.1635627530364372,16.04,-1.021640557421543,-0.8521745060972467,-0.11819681143485439,-0.29308065226972246,90.79,-1.0207393110091105,-0.8293240391724954,-0.06546577457539882,-0.09046283309957914,137.46,-0.11050685263623078,0.23952985380228664,-0.0013803123864875033,0.03970955298388934,,,,,,,,,,,,,,,,0.9108461101646791,1.1731970471323112,5.155593412833618,,,,,Bull
2025-06-05,18.48,-0.38578134875354336,-0.7510244764569695,-0.03649635036496346,-0.1779359430604982,21.11,-0.24867972120890416,-0.6819023618408672,-0.023589269195189666,-0.1115319865319866,17.34,-0.2431860111345136,-0.7204415097683738,-0.028026905829596438,-0.1983356449375867,93.2,-0.5916559228091904,-0.6785221528297728,-0.022240872849349502,-0.03209055976736941,140.09,0.6442589977198107,0.6993608246844045,0.02061780562436266,0.06516119221411176,,,,,,,,,,,,,,,,0.9383116883116883,1.1423160173160172,5.043290043290043,,,,,Bull
2025-06-06,16.77,-1.4939006036270654,-0.9480104695934889,-0.0969305331179322,-0.23424657534246573,20.02,-1.073638906062607,-0.8806937814133902,-0.06361085126286248,-0.14371257485029942,14.2,-1.9092963972290893,-0.9761977205299305,-0.15173237753882907,-0.31959750838524204,89.45,-1.1089907894891327,-0.8541833894637326,-0.059905412506568556,-0.07161390762843789,138.85,0.05054210017640312,0.4428772079853749,0.0043399638336347746,0.08138629283489096,,,,,,,,,,,,,,,,0.8467501490757304,1.193798449612403,5.333929636255218,,,,,Bull
2025-06-09,17.16,-1.1189233857502083,-0.8827571552547452,-0.065359477124183,-0.06688417618270803,20.09,-1.0005088000558506,-0.8559551080084277,-0.04741583688952111,-0.00642927794263104,15.38,-1.0962740747053952,-0.8574352488251682,-0.1281179138321995,-0.14412910406232604,88.97,-1.2063383950869717,-0.8669973377597443,-0.03125,0.0118275901285112,139.18,0.20312549220934717,0.482380664203192,-0.013187748156551216,0.010968257427180994,,,,,,,,,,,,,,,,0.8962703962703963,1.1707459207459208,5.184731934731935,,,,,UnknownOrMixed
2025-06-10,16.95,-1.180448243882646,-0.8973208856729892,-0.04183154324477112,-0.06970362239297478,19.94,-1.1171700615670654,-0.8781598415116584,-0.037644787644787514,-0.0074664011946241615,15.16,-1.1175467015748175,-0.8630523852750407,-0.0878459687123948,-0.12923607122343483,92.06,-0.718771942813774,-0.6982286043876136,0.012872703267686303,0.005131564581286163,141.22,1.365303259831006,0.847626700704602,-0.002683615819209062,0.004981497295758475,,,,,,,,,,,,,,,,0.8943952802359882,1.176401179941003,5.431268436578171,,,,,UnknownOrMixed
2025-06-11,17.26,-0.8970592046990061,-0.8439344695898652,-0.01987507098239627,-0.07303974221267451,20.3,-0.7851150387110671,-0.7988202926215303,-0.01742497579864466,-0.013605442176870652,15.42,-0.8949473389084895,-0.8252371861604026,-0.03865336658354113,-0.12036508841985172,99.02,0.3797053644837032,-0.32919142574966925,0.09064874986231941,0.0191436805269658,141.39,1.323678041123176,0.8598304585421954,0.028590135312090537,0.01763351086800058,,,,,,,,,,,,,,,,0.8933951332560833,1.1761297798377752,5.736964078794901,,,,,Bull
2025-06-12,18.02,-0.38840508312219135,-0.742062923099128,-0.024891774891774965,0.010656197420078506,20.65,-0.5067080876993479,-0.7291347302285671,-0.021790620558976848,0.01975308641975304,16.12,-0.522972250306719,-0.7564503296645725,-0.07035755478662042,0.015113350125944613,103.04,0.9310646079107316,-0.12552466291430442,0.10557939914163095,0.09488895972797806,145.6,2.7592403733676805,1.5952999969679396,0.03933185809122697,0.03372381966631166,,,,,,,,,,,,,,,,0.8945615982241955,1.1459489456159822,5.7180910099889015,,,,,UnknownOrMixed
2025-06-13,20.82,1.3565963559673209,-0.3916507457289894,0.24150268336314862,0.20765661252900247,22.62,1.0957811052746205,-0.3495801346454099,0.1298701298701299,0.12649402390438258,19.26,1.090905916304898,-0.4833785542766586,0.3563380281690143,0.3421602787456448,113.37,2.096301931924709,0.40404113079957893,0.26741196198993844,0.19412260374973678,149.65,3.078867362443582,2.2288096736906504,0.07778177889809146,0.10028674362179268,,,,,,,,,,,,,,,,0.9250720461095101,1.0864553314121037,5.445244956772334,,,,,Bull
2025-06-16,19.11,0.19419992043123194,-0.6069228436135331,0.11363636363636354,0.05347298787210586,21.23,-0.13529339210838218,-0.6277733811981462,0.056744649079143894,0.026099565007249748,17.87,0.2780570158157995,-0.6026974701424354,0.16189856957087123,0.06305770374776931,106.19,1.0227239592202169,0.004963231769001718,0.19354838709677424,0.09598513778511708,156.6,3.285741271594003,3.1391563309335826,0.12516166115821226,0.15197881418272763,,,,,,,,,,,,,,,,0.935112506541078,1.1109366823652538,5.556776556776557,,,,,UnknownOrMixed
2025-06-17,21.6,1.6119053988362055,-0.30296480689262767,0.2743362831858409,0.19402985074626877,22.91,1.2007336740071504,-0.3114431870114391,0.1489468405215646,0.10569498069498073,21.86,2.0835944540770988,-0.26169888731234914,0.4419525065963059,0.3192516596258297,115.5,1.9077435367828997,0.48142359394704787,0.2546165544210297,0.1954046781204719,154.36,2.267152536264847,2.6051430184653186,0.09304631072086123,0.12449916223501134,,,,,,,,,,,,,,,,1.0120370370370368,1.060648148148148,5.347222222222221,,,,,Bull
2025-06-18,20.14,0.7487802979477807,-0.4965463198998876,0.16685979142526075,-0.03497843794920941,21.97,0.4426903415285243,-0.5125197752792788,0.08226600985221655,-0.03045013239187999,19.13,0.7531377597178307,-0.5011703938368507,0.24059662775616086,-0.021983640081799538,106.2,0.8055569008806599,-0.042332598296514395,0.07251060391840047,-0.0009407337723423836,148.41,1.0767074373945558,1.6836394465800844,0.049649904519414534,0.08107517482517479,,,,,,,,,,,,,,,,0.9498510427010923,1.0908639523336643,5.273088381330685,,,,,Bull
2025-06-19,22.17,1.8190022459706388,-0.24721360915048232,0.2302996670366262,0.09319526627218933,21.97,0.4623336622002201,-0.5224243626538542,0.06392251815980621,-0.015681003584229414,19.13,0.7277852244497591,-0.49968231319796064,0.18672456575682372,0.03854505971769795,106.2,0.7861677728231995,-0.05737145464726577,0.030667701863354102,0.02017291066282434,148.41,0.9762324719571182,1.6520768411064028,0.019299450549450592,0.0673906789413119,,,,,,,,,,,,,,,,0.8628777627424447,0.9909788001804238,4.790257104194858,,,,,Bull
2025-06-20,20.62,1.0430118450317205,-0.4505658404212488,-0.009606147934678178,-0.0749214894571556,22.48,1.0704229477664684,-0.43077017909853027,-0.006189213085764811,-0.055462184873949605,18.32,0.4084814397423978,-0.5669562230341645,-0.04880581516095539,-0.11197285506543864,108.86,1.111575419557888,0.0726558842844203,-0.03978124724353893,-0.00819970845481055,149.19,1.0076900694681028,1.7093704681617314,-0.0030738389575677427,0.07069039758863216,,,,,,,,,,,,,,,,0.8884578079534432,1.090203685741998,5.279340446168768,,,,,Bull
2025-06-23,19.83,0.5790908290084611,-0.5469836542281359,0.03767660910518056,-0.03597472046669914,21.82,0.6251184700516758,-0.5640332264052302,0.027790861987753157,-0.08319327731092441,17.92,0.29135763270820947,-0.593173824985143,0.002797985450475604,-0.13136209403780885,104.32,0.6258646820633257,-0.1826463507942825,-0.01760994443921282,-0.04956268221574356,154.78,1.7033346129545814,2.382696159858381,-0.011621966794380545,0.11080809530644475,,,,,,,,,,,,,,,,0.903681290973273,1.1003530005042865,5.260716086737267,,,,,Bull
2025-06-24,17.48,-0.8675171349176669,-0.832766424880521,-0.19074074074074077,-0.07805907172995785,20.05,-1.2789766785044543,-0.9126922491054943,-0.12483631601920553,-0.05824330671676836,15.4,-1.0314708788086986,-0.7931169619062989,-0.29551692589204026,-0.13966480446927365,92.29,-0.8066990995666031,-0.844625279528543,-0.20095238095238088,-0.04352782671779443,154.97,1.5244804632622522,2.3257622386198733,0.00395180098471104,0.09993612037759969,,,,,,,,,,,,,,,,0.8810068649885584,1.147025171624714,5.279748283752861,,,,,UnknownOrMixed
2025-06-25,16.76,-1.193650897908035,-0.9078771437629918,-0.1678252234359483,-0.13205592957017076,19.67,-1.4952463961971743,-0.9767523590025317,-0.10468821119708682,-0.09229349330872172,13.81,-1.6547028855293122,-0.9083066188704211,-0.27809722948248816,-0.24079164376030793,89.65,-1.0474948610161612,-0.9785523435256236,-0.1558380414312618,-0.07720020586721565,152.24,1.0098039071190341,1.8749422725676121,0.025806886328414658,0.10599346167816925,,,,,,,,,,,,,,,,0.8239856801909308,1.1736276849642004,5.349045346062052,,,,,Bull
2025-06-26,16.59,-1.1732619430154037,-0.9131177053654423,-0.2516914749661706,-0.13503649635036497,19.45,-1.5160937401141923,-1.0086786505325018,-0.11470186618115608,-0.10037002775208148,13.49,-1.5898357140190285,-0.9136410674214273,-0.29482488238369053,-0.2438340807174888,89.6,-0.9956176079164429,-0.9503882921505162,-0.15630885122410554,-0.060008392782207265,147.46,0.22349033550124148,1.2156193625936746,-0.006401185903914808,0.07431152557190757,,,,,,,,,,,,,,,,0.8131404460518384,1.1723930078360458,5.40084388185654,,,,,UnknownOrMixed
2025-06-27,16.32,-1.2126008385119462,-0.9164200489316447,-0.20853540252182345,-0.1211631663974152,19.45,-1.353024571093411,-0.9769475259153585,-0.13478647686832745,-0.09027128157156217,12.81,-1.672369001190745,-0.9397590686459275,-0.30076419213973793,-0.23476702508960567,91.84,-0.7136219988754506,-0.8006174362927444,-0.15634760242513313,-0.03478717813977927,143.44,-0.4658962998649251,0.6666638292742609,-0.03854145720222535,0.03754068716094028,,,,,,,,,,,,,,,,0.7849264705882353,1.1917892156862744,5.627450980392157,,,,,UnknownOrMixed
2025-06-30,16.73,-0.9156630327450088,-0.8565743162003443,-0.15632879475542094,-0.0887799564270152,19.44,-1.2315753319083045,-0.9658010928220628,-0.10907424381301556,-0.07823613086770975,13.77,-1.1330352184243688,-0.8526832637957747,-0.2315848214285715,-0.2193877551020409,89.74,-0.9292185709797728,-0.8971245999938661,-0.13976226993865026,-0.02286585365853666,139.65,-1.0604668504827193,0.15541145686942473,-0.09775164749967691,-0.009855360181508677,,,,,,,,,,,,,,,,0.8230723251643753,1.1619844590555888,5.364016736401673,,,,,UnknownOrMixed
2025-07-01,16.83,-0.8250704222407447,-0.8487272357754744,-0.037185354691075645,-0.04861503674392331,19.51,-1.0794023316032861,-0.9438149647488561,-0.026932668329177067,-0.05839768339768325,13.79,-1.0330087084514572,-0.874281092374119,-0.10454545454545461,-0.1702767749699159,89.54,-0.9375496022686265,-0.9007989302009622,-0.02979737783075087,-0.01485311915502252,140.07,-0.9696112268745659,0.198051584601655,-0.09614764147899602,-0.010805084745762694,,,,,,,,,,,,,,,,0.8193701723113488,1.1592394533571007,5.320261437908497,,,,,UnknownOrMixed
2025-07-02,16.64,-0.8854939504509706,-0.9519339309923284,-0.007159904534606243,-0.055082339579784145,19.35,-1.1197764844540445,-1.036228629965558,-0.01626842907981696,-0.06340755082284599,13.07,-1.2147048216946124,-1.064975269935854,-0.053584359160029016,-0.1851620947630922,89.8,-0.8988052563250463,-0.9394800553563855,0.001673173452314547,-0.010904284612842874,139.28,-1.1318694993228549,0.08465336761955448,-0.08512874408828175,0.013240215335370342,,,,,,,,,,,,,,,,0.7854567307692307,1.1628605769230769,5.396634615384615,,,,,UnknownOrMixed
2025-07-03,16.38,-0.9435254659241045,-0.9746479230100871,-0.012658227848101333,-0.11363636363636376,19.21,-1.1197118204521075,-1.0417198876724407,-0.012339331619537153,-0.09000473709142576,12.85,-1.1727789547621572,-1.0782339739739224,-0.047442550037064546,-0.25893886966551327,90.6,-0.7883228499744114,-0.877279268268552,0.01116071428571419,-0.027896995708154626,141.36,-0.8120304808431511,0.36498835156481707,-0.04136715041367145,0.009065600685273845,,,,,,,,,,,,,,,,0.7844932844932845,1.1727716727716728,5.531135531135531,,,,,Sideways
2025-07-04,17.48,-0.3987756396403095,-0.7859645160978642,0.07107843137254899,0.042337507453786616,19.21,-1.0594042679716476,-1.0609348499429505,-0.012339331619537153,-0.040459540459540366,12.85,-1.1201550996868623,-1.1453424175078435,0.0031225604996096834,-0.09507042253521125,90.6,-0.7991376714037406,-0.940695649186118,-0.013501742160278885,0.01285634432643934,141.36,-0.8518563561471469,0.3403583782186452,-0.014500836586726074,0.01807706157724187,,,,,,,,,,,,,,,,0.7351258581235698,1.0989702517162472,5.1830663615560635,,,,,Sideways
2025-07-07,17.79,-0.25532073025642443,-0.7237394493356702,0.06335923490735196,0.036713286713286664,20.21,-0.2832782550729405,-0.7770148833586635,0.039609053497942304,0.0059731209556994624,15.71,-0.06569299965090655,-0.7165858501713634,0.14088598402323904,0.021456436931079237,96.3,-0.21841311374229708,-0.41955127342320964,0.07310006685981718,0.08238732156906825,137.96,-1.393132777657624,-0.14664074461588789,-0.012101682778374534,-0.008765627245293839,,,,,,,,,,,,,,,,0.883080382237212,1.1360314783586285,5.413153456998314,,,,,UnknownOrMixed
2025-07-08,16.81,-0.7643261460483782,-0.9210603090835126,-0.0011883541295305555,-0.008259587020648995,19.58,-0.7551870988433175,-0.9497416185487285,0.0035879036391592845,-0.0180541624874625,13.9,-0.7055940795772199,-1.0127559949371294,0.007976794778825402,-0.08311345646437995,91.31,-0.7745998222607684,-0.9382518310351514,0.019767701585883257,-0.008146860742993645,140.8,-0.9162343055104352,0.2355450409651969,0.005211679874348674,-0.002974082991077709,,,,,,,,,,,,,,,,0.8268887566924451,1.1647828673408684,5.431885782272458,,,,,Sideways
2025-07-09,15.94,-1.150183159359046,-1.0996191794320855,-0.04206730769230771,-0.07647740440324458,19.02,-1.1019386617296822,-1.1040579424429204,-0.01705426356589157,-0.0630541871921183,12.53,-1.1152018706160318,-1.226853124797638,-0.04131599081866877,-0.1874189364461738,91.76,-0.674669781255148,-0.8622498741086865,0.02182628062360803,-0.07331852151080576,141.75,-0.7642378252051593,0.3538126205894044,0.017734060884549097,0.0025461489497136114,,,,,,,,,,,,,,,,0.7860727728983689,1.1932245922208282,5.756587202007529,,,,,Sideways
2025-07-10,15.78,-1.1323621991215216,-1.1421605159095412,-0.03663003663003661,-0.12430632630410654,18.92,-1.0762163666818816,-1.138259923897452,-0.015096304008328953,-0.08377723970944295,12.46,-1.0429900476759042,-1.2313983056421904,-0.030350194552529075,-0.2270471464019851,90.94,-0.6955851165165123,-0.9498221458556673,0.0037527593818984517,-0.11743012422360255,143.32,-0.4825641007340407,0.5483820638393642,0.013865308432371215,-0.015659340659340715,,,,,,,,,,,,,,,,0.7896070975918885,1.1989860583016478,5.76299112801014,,,,,Sideways
2025-07-11,16.4,-0.7470256136633006,-0.9699913735173475,-0.06178489702517176,-0.21229586935638822,19.37,-0.6740108690796895,-0.96976529516498,0.008328995314940135,-0.14367816091954022,13.03,-0.7643723571357678,-1.0916649267431144,0.014007782101167265,-0.3234683281412254,93.53,-0.32903630435362885,-0.6118296888426926,0.0323399558498898,-0.17500220516891596,144.96,-0.17553094887223888,0.75073419203226,0.025466893039049143,-0.03133979284998323,,,,,,,,,,,,,,,,0.7945121951219513,1.18109756097561,5.703048780487806,,,,,UnknownOrMixed
2025-07-14,17.2,-0.294504946859442,-0.7758652153189018,-0.03316469926925236,-0.09994767137624283,19.84,-0.260302811926663,-0.8167815100859972,-0.01830776843146964,-0.06547338671691005,14.27,-0.26698135517038846,-0.8698738293890265,-0.09166136218968812,-0.20145495243424738,95.75,0.004245168921896938,-0.30100175378083177,-0.005711318795430964,-0.09831434221678126,147.0,0.2655985008014747,1.0146680418895766,0.06552623948970715,-0.06130268199233713,,,,,,,,,,,,,,,,0.8296511627906977,1.1534883720930234,5.566860465116279,,,,,UnknownOrMixed
2025-07-15,17.38,-0.10600660192618598,-0.7208258218531427,0.03390838786436645,-0.19537037037037042,20.06,0.02822360138026902,-0.7229844629958788,0.024514811031665085,-0.12439982540375383,14.69,0.019501159257488385,-0.7813907025989905,0.05683453237410063,-0.327996340347667,94.66,-0.002275941508692353,-0.4259430875681723,0.03668820501587988,-0.1804329004329005,143.72,-0.2520140498765184,0.51350454949993,0.020738636363636376,-0.0689297745529931,,,,,,,,,,,,,,,,0.8452243958573072,1.1542002301495973,5.446490218642118,,,,,UnknownOrMixed
2025-07-16,17.16,-0.15686411005270406,-0.7865393664680568,0.0765370138017567,-0.1479642502482622,20.09,0.15507551567706565,-0.6978720706712915,0.056256572029442786,-0.08557123350022755,13.77,-0.3088163410462007,-1.0043282960028843,0.09896249002394253,-0.2801881860951385,95.56,0.24548838824952102,-0.2697743935133188,0.04141238012205761,-0.1001883239171375,146.71,0.3535165461286508,0.9401741673889382,0.034991181657848314,-0.01145475372279492,,,,,,,,,,,,,,,,0.8024475524475524,1.1707459207459208,5.568764568764569,,,,,UnknownOrMixed
2025-07-17,16.52,-0.5172137935300737,-0.9999481989149026,0.04689480354879594,-0.2548488949030222,19.69,-0.14923542320633673,-0.8725512774764552,0.04069767441860472,-0.10377787892580781,13.14,-0.5735169530868399,-1.1615941430732657,0.054574638844301804,-0.31312075274438045,92.9,-0.11480085580339057,-0.6397423866123089,0.021552672091488922,-0.12523540489642182,151.12,1.1677434932475685,1.5764191818338003,0.05442366731789017,0.018260225052220358,,,,,,,,,,,,,,,,0.7953995157384989,1.1918886198547216,5.623486682808717,,,,,UnknownOrMixed
2025-07-18,16.41,-0.5943730483162558,-1.0181343781950596,0.0006097560975610872,-0.20417070805043647,19.58,-0.15586560335077343,-0.9038408496993479,0.010841507485802593,-0.12900355871886127,12.7,-0.829778924586836,-1.2499757751807798,-0.025326170376055224,-0.3067685589519651,93.15,0.13108291818285575,-0.5869498000498907,-0.004062867529134984,-0.14431379753812235,150.45,1.0148224168672884,1.4223504796235775,0.0378725165562912,0.008445606273878914,,,,,,,,,,,,,,,,0.7739183424741011,1.1931748933577087,5.676416819012798,,,,,UnknownOrMixed
2025-07-21,16.65,-0.21546358189120066,-0.9094258421871502,-0.03197674418604657,-0.16036308623298035,19.51,-0.14293505713067356,-0.921492367311932,-0.016633064516128893,-0.10586617781851504,14.95,1.368301373055548,-0.61523810685298,0.047652417659425295,-0.16573660714285732,92.26,0.07872098978458598,-0.6933921991806755,-0.03644908616187981,-0.11560582822085874,154.83,1.8465854276725628,2.012621140007156,0.05326530612244906,0.000323039152345439,,,,,,,,,,,,,,,,0.897897897897898,1.171771771771772,5.541141141141142,,,,,UnknownOrMixed
2025-07-22,16.5,-0.42991268248328934,-0.9465867245512983,-0.050632911392405,-0.05606407322654461,19.53,-0.013473273197522567,-0.8897531439483624,-0.026420737786640003,-0.025935162094763098,15.03,1.5246020904367075,-0.5687797657327515,0.023144996596323963,-0.02402597402597406,90.58,-0.647808625478766,-0.9127860729404973,-0.04310162687513208,-0.018528551305666996,153.44,1.6409332475480476,1.7244778308198159,0.06763150570553855,-0.009872878621668746,,,,,,,,,,,,,,,,0.9109090909090909,1.1836363636363636,5.489696969696969,,,,,UnknownOrMixed
2025-07-23,15.37,-2.1964692498542915,-1.3923723747105292,-0.10431235431235442,-0.08293556085918863,18.56,-2.3169479523203598,-1.4123746686190388,-0.07615729218516676,-0.05643111337061535,14.05,0.4416036250733244,-0.8491474884573451,0.020334059549745875,0.0173787110789283,88.04,-1.6776600567880928,-1.2434838706745748,-0.07869401423189615,-0.01795872838817625,159.29,2.3826893464232857,2.4478674024867404,0.08574739281575883,0.04630846032580127,,,,,,,,,,,,,,,,0.9141184124918673,1.2075471698113207,5.72804163955758,,,,,Sideways
2025-07-24,15.39,-1.8528976599166826,-1.3740535277237862,-0.06840193704600483,-0.07233273056057865,18.56,-1.9571688951721438,-1.4049283064225304,-0.05738953783646539,-0.04575835475578405,14.08,0.44010354724852857,-0.8264202414533394,0.07153729071537285,0.0437361008154189,89.75,-0.9452324855811188,-0.9602922426169935,-0.0339074273412272,0.0016741071428572063,159.41,2.0286035828555935,2.319668410581602,0.05485706723133932,0.08103892581038918,,,,,,,,,,,,,,,,0.9148797920727745,1.2059779077322936,5.83170890188434,,,,,Sideways
2025-07-25,14.93,-2.1356102181946834,-1.5337579351646138,-0.0901889092017063,-0.08517156862745101,18.32,-2.06836227743395,-1.5076446583224448,-0.06435137895812049,-0.05809768637532131,12.83,-0.9119429405277177,-1.2075835115964582,0.010236220472441104,0.0015612802498048417,90.59,-0.5493767687316539,-0.8164363146103123,-0.027482555018786936,-0.01361062717770034,145.57,-0.08085089959520443,0.3555773613524091,-0.03243602525756062,0.01484941438929166,,,,,,,,,,,,,,,,0.8593436034829203,1.2270596115204286,6.067649028801072,,,,,Sideways
2025-07-28,15.03,-1.7273624731004276,-1.4696139838638393,-0.0972972972972973,-0.10161386730424393,18.16,-1.9931696122376386,-1.577737171512724,-0.06919528446950285,-0.06584362139917699,13.37,-0.30580085791250583,-1.0046001466267676,-0.10568561872909699,-0.02904865649963695,88.59,-1.3447651298992371,-1.071239954592414,-0.039778885757641436,-0.0128147983062179,147.65,0.17889482549531832,0.625155672281876,-0.04637344183943681,0.05728607232366634,,,,,,,,,,,,,,,,0.8895542248835662,1.2082501663339986,5.894211576846308,,,,,Sideways
2025-07-29,15.98,-0.5022371254553651,-1.0418158485832048,-0.031515151515151496,-0.050505050505050386,18.77,-0.8602772861698754,-1.20881865807433,-0.03891449052739382,-0.0379292670425424,14.62,0.9718891697595441,-0.5502179006734569,-0.02727877578176985,0.060188542422044966,95.14,1.2486140377952502,-0.10191449797347281,0.05034223890483558,0.06254188072369882,149.12,0.34618233650123226,0.8079558334661252,-0.028154327424400383,0.06461055186692377,,,,,,,,,,,,,,,,0.9148936170212765,1.1745932415519398,5.95369211514393,,,,,UnknownOrMixed
2025-07-30,15.48,-1.0197922790546512,-1.2876108735691816,0.0071567989590111125,-0.06971153846153844,18.35,-1.4049668140616125,-1.487638375437896,-0.011314655172413701,-0.05167958656330751,13.46,-0.2701059447622618,-0.9682342239379501,-0.04199288256227762,0.029839326702371993,94.33,0.8288298580214585,-0.20781033660712098,0.07144479781917301,0.05044543429844106,154.08,1.0343313575470148,1.4816698103529848,-0.03270764015317962,0.10626076967260212,,,,,,,,,,,,,,,,0.8695090439276486,1.1854005167958657,6.093669250645995,,,,,UnknownOrMixed
2025-07-31,16.72,0.44679249523250864,-0.621662207259095,0.08641975308641969,0.020757020757020683,19.14,-0.13370470785985994,-0.920211861848544,0.03125,-0.0036439354502862953,15.15,1.3598351272974158,-0.2799050689634783,0.07599431818181812,0.17898832684824906,98.37,2.066589096660891,0.3805920716572325,0.09604456824512542,0.0857615894039736,152.29,0.6674529530116774,1.1898552935899216,-0.04466470108525189,0.07732031692133545,,,,,,,,,,,,,,,,0.9061004784688996,1.1447368421052633,5.883373205741627,,,,,UnknownOrMixed
2025-08-01,20.38,3.210469250750048,1.421271805972856,0.3650368385800402,0.16590389016018303,21.24,2.486439179765991,0.6486323011020544,0.15938864628820948,0.1056741280583029,19.53,3.404053777727595,1.536152521907307,0.5222135619641466,0.5198443579766538,109.79,3.4637217975388666,1.9568093288202715,0.21194392317032795,0.21181015452538654,155.49,1.082261878651033,1.6399098415632487,0.06814590918458485,0.09995755517826832,,,,,,,,,,,,,,,,0.9582924435721296,1.042198233562316,5.387144259077528,,,,,UnknownOrMixed
2025-08-04,17.52,0.8705372154101978,-0.16874699104905128,0.16566866267465064,-0.015177065767284947,19.61,0.4227220964030267,-0.5666255733408521,0.0798458149779735,-0.029688273132112863,16.43,1.3757804324700418,0.2662966881477804,0.2288706058339567,0.045830681094843895,95.85,0.4754404996115503,-0.04079323306000568,0.08195055875380963,-0.004672897196261738,159.31,1.5792906672220088,2.103101718717662,0.07897053843548929,0.15475500144969545,,,,,,,,,,,,,,,,0.9377853881278538,1.1192922374429224,5.470890410958904,,,,,UnknownOrMixed
