label,split_role,market_family,source_owner,symbol,timeframe,timestamp_or_date,source_row_id,source_confidence
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,GE,1d,2000-08-29,stock_market_regimes_2000_2026:5656:GE:2000-08-29:Bull,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,JNJ,1d,2000-08-29,stock_market_regimes_2000_2026:5660:JNJ:2000-08-29:Sideways,1.0000000000
Bull,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^DJI,1d,2000-08-29,stock_market_regimes_2000_2026:5676:^DJI:2000-08-29:Bull,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,XOM,1d,2000-08-30,stock_market_regimes_2000_2026:5709:XOM:2000-08-30:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,WFC,1d,2000-08-31,stock_market_regimes_2000_2026:5741:WFC:2000-08-31:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,JNJ,1d,2000-09-01,stock_market_regimes_2000_2026:5762:JNJ:2000-09-01:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,WFC,1d,2000-09-01,stock_market_regimes_2000_2026:5775:WFC:2000-09-01:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,JNJ,1d,2000-09-05,stock_market_regimes_2000_2026:5796:JNJ:2000-09-05:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,WFC,1d,2000-09-05,stock_market_regimes_2000_2026:5809:WFC:2000-09-05:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,DIS,1d,2000-09-06,stock_market_regimes_2000_2026:5825:DIS:2000-09-06:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,JNJ,1d,2000-09-06,stock_market_regimes_2000_2026:5830:JNJ:2000-09-06:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,JNJ,1d,2000-09-07,stock_market_regimes_2000_2026:5864:JNJ:2000-09-07:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,JNJ,1d,2000-09-08,stock_market_regimes_2000_2026:5898:JNJ:2000-09-08:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,JNJ,1d,2000-09-11,stock_market_regimes_2000_2026:5932:JNJ:2000-09-11:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,JNJ,1d,2000-09-12,stock_market_regimes_2000_2026:5966:JNJ:2000-09-12:Sideways,1.0000000000
Sideways,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^GSPC,1d,2000-09-12,stock_market_regimes_2000_2026:5983:^GSPC:2000-09-12:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,JNJ,1d,2000-09-14,stock_market_regimes_2000_2026:6034:JNJ:2000-09-14:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,JNJ,1d,2000-09-15,stock_market_regimes_2000_2026:6068:JNJ:2000-09-15:Sideways,1.0000000000
Sideways,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^DJI,1d,2000-09-15,stock_market_regimes_2000_2026:6084:^DJI:2000-09-15:Sideways,1.0000000000
Sideways,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^GSPC,1d,2000-09-15,stock_market_regimes_2000_2026:6085:^GSPC:2000-09-15:Sideways,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,COP,1d,2000-09-18,stock_market_regimes_2000_2026:6094:COP:2000-09-18:Bull,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,JNJ,1d,2000-09-18,stock_market_regimes_2000_2026:6102:JNJ:2000-09-18:Sideways,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,XOM,1d,2000-09-18,stock_market_regimes_2000_2026:6117:XOM:2000-09-18:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,XOM,1d,2000-09-19,stock_market_regimes_2000_2026:6151:XOM:2000-09-19:Bull,1.0000000000
Sideways,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^GSPC,1d,2000-09-19,stock_market_regimes_2000_2026:6153:^GSPC:2000-09-19:Sideways,1.0000000000
Sideways,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^GSPC,1d,2000-09-20,stock_market_regimes_2000_2026:6187:^GSPC:2000-09-20:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,JNJ,1d,2000-09-21,stock_market_regimes_2000_2026:6204:JNJ:2000-09-21:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,CVX,1d,2000-09-22,stock_market_regimes_2000_2026:6232:CVX:2000-09-22:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,JNJ,1d,2000-09-22,stock_market_regimes_2000_2026:6238:JNJ:2000-09-22:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,JNJ,1d,2000-09-26,stock_market_regimes_2000_2026:6306:JNJ:2000-09-26:Sideways,1.0000000000
Sideways,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^DJI,1d,2000-09-28,stock_market_regimes_2000_2026:6390:^DJI:2000-09-28:Sideways,1.0000000000
Sideways,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^GSPC,1d,2000-09-28,stock_market_regimes_2000_2026:6391:^GSPC:2000-09-28:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,GE,1d,2000-09-29,stock_market_regimes_2000_2026:6404:GE:2000-09-29:Sideways,1.0000000000
Sideways,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^DJI,1d,2000-10-02,stock_market_regimes_2000_2026:6458:^DJI:2000-10-02:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,JNJ,1d,2000-10-03,stock_market_regimes_2000_2026:6476:JNJ:2000-10-03:Sideways,1.0000000000
Sideways,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^DJI,1d,2000-10-03,stock_market_regimes_2000_2026:6492:^DJI:2000-10-03:Sideways,1.0000000000
Sideways,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^DJI,1d,2000-10-04,stock_market_regimes_2000_2026:6526:^DJI:2000-10-04:Sideways,1.0000000000
Sideways,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^GSPC,1d,2000-10-04,stock_market_regimes_2000_2026:6527:^GSPC:2000-10-04:Sideways,1.0000000000
Sideways,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^DJI,1d,2000-10-05,stock_market_regimes_2000_2026:6560:^DJI:2000-10-05:Sideways,1.0000000000
Sideways,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^GSPC,1d,2000-10-05,stock_market_regimes_2000_2026:6561:^GSPC:2000-10-05:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,GE,1d,2000-10-06,stock_market_regimes_2000_2026:6574:GE:2000-10-06:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,GE,1d,2000-10-09,stock_market_regimes_2000_2026:6608:GE:2000-10-09:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,GE,1d,2000-10-10,stock_market_regimes_2000_2026:6642:GE:2000-10-10:Sideways,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,XOM,1d,2000-10-10,stock_market_regimes_2000_2026:6661:XOM:2000-10-10:Bull,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,GE,1d,2000-10-11,stock_market_regimes_2000_2026:6676:GE:2000-10-11:Sideways,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,XOM,1d,2000-10-11,stock_market_regimes_2000_2026:6695:XOM:2000-10-11:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,XOM,1d,2000-10-12,stock_market_regimes_2000_2026:6729:XOM:2000-10-12:Bull,1.0000000000
Sideways,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^DJI,1d,2000-10-27,stock_market_regimes_2000_2026:7104:^DJI:2000-10-27:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,JNJ,1d,2000-11-07,stock_market_regimes_2000_2026:7326:JNJ:2000-11-07:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,JNJ,1d,2000-11-08,stock_market_regimes_2000_2026:7360:JNJ:2000-11-08:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,JNJ,1d,2000-11-09,stock_market_regimes_2000_2026:7394:JNJ:2000-11-09:Sideways,1.0000000000
Bull,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^DJI,1d,2000-11-09,stock_market_regimes_2000_2026:7410:^DJI:2000-11-09:Bull,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,COP,1d,2000-11-13,stock_market_regimes_2000_2026:7454:COP:2000-11-13:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,JNJ,1d,2000-11-13,stock_market_regimes_2000_2026:7462:JNJ:2000-11-13:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,COP,1d,2000-11-14,stock_market_regimes_2000_2026:7488:COP:2000-11-14:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,COP,1d,2000-11-15,stock_market_regimes_2000_2026:7522:COP:2000-11-15:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,COP,1d,2000-11-16,stock_market_regimes_2000_2026:7556:COP:2000-11-16:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,COP,1d,2000-11-17,stock_market_regimes_2000_2026:7590:COP:2000-11-17:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,COP,1d,2000-11-21,stock_market_regimes_2000_2026:7658:COP:2000-11-21:Sideways,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,JNJ,1d,2000-11-21,stock_market_regimes_2000_2026:7666:JNJ:2000-11-21:Bull,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,COP,1d,2000-11-22,stock_market_regimes_2000_2026:7692:COP:2000-11-22:Sideways,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,XOM,1d,2000-11-22,stock_market_regimes_2000_2026:7715:XOM:2000-11-22:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,XOM,1d,2000-11-24,stock_market_regimes_2000_2026:7749:XOM:2000-11-24:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,XOM,1d,2000-11-27,stock_market_regimes_2000_2026:7783:XOM:2000-11-27:Bull,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,COP,1d,2000-11-28,stock_market_regimes_2000_2026:7794:COP:2000-11-28:Sideways,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,JNJ,1d,2000-11-28,stock_market_regimes_2000_2026:7802:JNJ:2000-11-28:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,JNJ,1d,2000-11-29,stock_market_regimes_2000_2026:7836:JNJ:2000-11-29:Bull,1.0000000000
Sideways,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^DJI,1d,2000-11-29,stock_market_regimes_2000_2026:7852:^DJI:2000-11-29:Sideways,1.0000000000
Sideways,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^DJI,1d,2000-12-05,stock_market_regimes_2000_2026:7988:^DJI:2000-12-05:Sideways,1.0000000000
Sideways,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^DJI,1d,2000-12-06,stock_market_regimes_2000_2026:8022:^DJI:2000-12-06:Sideways,1.0000000000
Sideways,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^DJI,1d,2000-12-07,stock_market_regimes_2000_2026:8056:^DJI:2000-12-07:Sideways,1.0000000000
Sideways,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^DJI,1d,2000-12-08,stock_market_regimes_2000_2026:8090:^DJI:2000-12-08:Sideways,1.0000000000
Sideways,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^DJI,1d,2000-12-14,stock_market_regimes_2000_2026:8226:^DJI:2000-12-14:Sideways,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,WFC,1d,2000-12-21,stock_market_regimes_2000_2026:8393:WFC:2000-12-21:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,WFC,1d,2000-12-22,stock_market_regimes_2000_2026:8427:WFC:2000-12-22:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,WFC,1d,2000-12-26,stock_market_regimes_2000_2026:8461:WFC:2000-12-26:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,WFC,1d,2000-12-27,stock_market_regimes_2000_2026:8495:WFC:2000-12-27:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,WFC,1d,2000-12-28,stock_market_regimes_2000_2026:8529:WFC:2000-12-28:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,JNJ,1d,2000-12-29,stock_market_regimes_2000_2026:8550:JNJ:2000-12-29:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,WFC,1d,2000-12-29,stock_market_regimes_2000_2026:8563:WFC:2000-12-29:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,WFC,1d,2001-01-02,stock_market_regimes_2000_2026:8597:WFC:2001-01-02:Bull,1.0000000000
Sideways,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^DJI,1d,2001-01-26,stock_market_regimes_2000_2026:9178:^DJI:2001-01-26:Sideways,1.0000000000
Sideways,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^DJI,1d,2001-01-29,stock_market_regimes_2000_2026:9212:^DJI:2001-01-29:Sideways,1.0000000000
Sideways,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^DJI,1d,2001-02-02,stock_market_regimes_2000_2026:9348:^DJI:2001-02-02:Sideways,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,XOM,1d,2001-02-09,stock_market_regimes_2000_2026:9517:XOM:2001-02-09:Bull,1.0000000000
Sideways,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^DJI,1d,2001-02-26,stock_market_regimes_2000_2026:9858:^DJI:2001-02-26:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,WFC,1d,2001-02-27,stock_market_regimes_2000_2026:9889:WFC:2001-02-27:Sideways,1.0000000000
Sideways,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^DJI,1d,2001-02-27,stock_market_regimes_2000_2026:9892:^DJI:2001-02-27:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,WFC,1d,2001-03-02,stock_market_regimes_2000_2026:9991:WFC:2001-03-02:Sideways,1.0000000000
Sideways,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^DJI,1d,2001-03-06,stock_market_regimes_2000_2026:10062:^DJI:2001-03-06:Sideways,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,CVX,1d,2001-03-08,stock_market_regimes_2000_2026:10108:CVX:2001-03-08:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,CVX,1d,2001-03-09,stock_market_regimes_2000_2026:10142:CVX:2001-03-09:Bull,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,WFC,1d,2001-03-09,stock_market_regimes_2000_2026:10161:WFC:2001-03-09:Sideways,1.0000000000
Sideways,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^DJI,1d,2001-03-09,stock_market_regimes_2000_2026:10164:^DJI:2001-03-09:Sideways,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,CVX,1d,2001-03-12,stock_market_regimes_2000_2026:10176:CVX:2001-03-12:Bull,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,CVX,1d,2001-04-03,stock_market_regimes_2000_2026:10720:CVX:2001-04-03:Sideways,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,CVX,1d,2001-04-23,stock_market_regimes_2000_2026:11162:CVX:2001-04-23:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,CVX,1d,2001-04-24,stock_market_regimes_2000_2026:11196:CVX:2001-04-24:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,CVX,1d,2001-04-25,stock_market_regimes_2000_2026:11230:CVX:2001-04-25:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,CVX,1d,2001-04-26,stock_market_regimes_2000_2026:11264:CVX:2001-04-26:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,CVX,1d,2001-04-27,stock_market_regimes_2000_2026:11298:CVX:2001-04-27:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,VZ,1d,2001-05-02,stock_market_regimes_2000_2026:11418:VZ:2001-05-02:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,BA,1d,2001-05-09,stock_market_regimes_2000_2026:11565:BA:2001-05-09:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,BA,1d,2001-05-10,stock_market_regimes_2000_2026:11599:BA:2001-05-10:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,BA,1d,2001-05-11,stock_market_regimes_2000_2026:11633:BA:2001-05-11:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,BA,1d,2001-05-14,stock_market_regimes_2000_2026:11667:BA:2001-05-14:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,BA,1d,2001-05-15,stock_market_regimes_2000_2026:11701:BA:2001-05-15:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,BA,1d,2001-05-16,stock_market_regimes_2000_2026:11735:BA:2001-05-16:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,BA,1d,2001-05-17,stock_market_regimes_2000_2026:11769:BA:2001-05-17:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,BA,1d,2001-05-18,stock_market_regimes_2000_2026:11803:BA:2001-05-18:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,BA,1d,2001-05-21,stock_market_regimes_2000_2026:11837:BA:2001-05-21:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,BA,1d,2001-05-22,stock_market_regimes_2000_2026:11871:BA:2001-05-22:Bull,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,XOM,1d,2001-05-23,stock_market_regimes_2000_2026:11931:XOM:2001-05-23:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,XOM,1d,2001-05-24,stock_market_regimes_2000_2026:11965:XOM:2001-05-24:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,XOM,1d,2001-05-25,stock_market_regimes_2000_2026:11999:XOM:2001-05-25:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,XOM,1d,2001-05-29,stock_market_regimes_2000_2026:12033:XOM:2001-05-29:Sideways,1.0000000000
Sideways,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^DJI,1d,2001-05-30,stock_market_regimes_2000_2026:12068:^DJI:2001-05-30:Sideways,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,COP,1d,2001-05-31,stock_market_regimes_2000_2026:12078:COP:2001-05-31:Bull,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,JNJ,1d,2001-05-31,stock_market_regimes_2000_2026:12086:JNJ:2001-05-31:Sideways,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,COP,1d,2001-06-01,stock_market_regimes_2000_2026:12112:COP:2001-06-01:Bull,1.0000000000
Sideways,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^DJI,1d,2001-06-14,stock_market_regimes_2000_2026:12442:^DJI:2001-06-14:Sideways,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,JNJ,1d,2001-06-19,stock_market_regimes_2000_2026:12528:JNJ:2001-06-19:Bull,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,PFE,1d,2001-06-19,stock_market_regimes_2000_2026:12535:PFE:2001-06-19:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,CVX,1d,2001-06-20,stock_market_regimes_2000_2026:12556:CVX:2001-06-20:Sideways,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,JNJ,1d,2001-06-20,stock_market_regimes_2000_2026:12562:JNJ:2001-06-20:Bull,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,XOM,1d,2001-06-20,stock_market_regimes_2000_2026:12577:XOM:2001-06-20:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,CVX,1d,2001-06-21,stock_market_regimes_2000_2026:12590:CVX:2001-06-21:Sideways,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,JNJ,1d,2001-06-21,stock_market_regimes_2000_2026:12596:JNJ:2001-06-21:Bull,1.0000000000
Sideways,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^DJI,1d,2001-06-21,stock_market_regimes_2000_2026:12612:^DJI:2001-06-21:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,CVX,1d,2001-06-26,stock_market_regimes_2000_2026:12692:CVX:2001-06-26:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,CVX,1d,2001-06-27,stock_market_regimes_2000_2026:12726:CVX:2001-06-27:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,XOM,1d,2001-06-27,stock_market_regimes_2000_2026:12747:XOM:2001-06-27:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,XOM,1d,2001-06-28,stock_market_regimes_2000_2026:12781:XOM:2001-06-28:Sideways,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,UNH,1d,2001-06-29,stock_market_regimes_2000_2026:12811:UNH:2001-06-29:Bull,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,XOM,1d,2001-06-29,stock_market_regimes_2000_2026:12815:XOM:2001-06-29:Sideways,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,UNH,1d,2001-07-02,stock_market_regimes_2000_2026:12845:UNH:2001-07-02:Bull,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,XOM,1d,2001-07-02,stock_market_regimes_2000_2026:12849:XOM:2001-07-02:Sideways,1.0000000000
Sideways,heldout_market,us_index,source-owned-stock-market-regimes-2000-2026,^DJI,1d,2001-07-02,stock_market_regimes_2000_2026:12850:^DJI:2001-07-02:Sideways,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,UNH,1d,2001-07-03,stock_market_regimes_2000_2026:12879:UNH:2001-07-03:Bull,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,XOM,1d,2001-07-03,stock_market_regimes_2000_2026:12883:XOM:2001-07-03:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,XOM,1d,2001-07-05,stock_market_regimes_2000_2026:12917:XOM:2001-07-05:Sideways,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,UNH,1d,2001-07-06,stock_market_regimes_2000_2026:12947:UNH:2001-07-06:Bull,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,XOM,1d,2001-07-06,stock_market_regimes_2000_2026:12951:XOM:2001-07-06:Sideways,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,UNH,1d,2001-07-09,stock_market_regimes_2000_2026:12981:UNH:2001-07-09:Bull,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,XOM,1d,2001-07-09,stock_market_regimes_2000_2026:12985:XOM:2001-07-09:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,BAC,1d,2001-07-10,stock_market_regimes_2000_2026:12994:BAC:2001-07-10:Sideways,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,UNH,1d,2001-07-10,stock_market_regimes_2000_2026:13015:UNH:2001-07-10:Bull,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,XOM,1d,2001-07-10,stock_market_regimes_2000_2026:13019:XOM:2001-07-10:Sideways,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,BAC,1d,2001-07-11,stock_market_regimes_2000_2026:13028:BAC:2001-07-11:Sideways,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,UNH,1d,2001-07-11,stock_market_regimes_2000_2026:13049:UNH:2001-07-11:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,UNH,1d,2001-07-12,stock_market_regimes_2000_2026:13083:UNH:2001-07-12:Bull,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,UNH,1d,2001-07-13,stock_market_regimes_2000_2026:13117:UNH:2001-07-13:Bull,1.0000000000
Sideways,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,XOM,1d,2001-07-16,stock_market_regimes_2000_2026:13155:XOM:2001-07-16:Sideways,1.0000000000
Bull,calibration,us_single_stock,source-owned-stock-market-regimes-2000-2026,VZ,1d,2001-07-17,stock_market_regimes_2000_2026:13186:VZ:2001-07-17:Bull,1.0000000000
